"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g6364" 2432 2795 2213 8465 836 3871 6557 5206 16960 5899
"g6365" 647 865 443 443 325 506 511 255 354 628
"g6366" 645 855 664 523 397 716 1056 628 964 454
"g6367" 3824 5383 5820 4383 5921 4540 3265 7095 7589 4398
"g6368" 136 58 47 69 47 45 117 70 72 120
"g6369" 4230 9655 7113 6876 9735 6733 6542 5910 8965 5085
"g6370" 797 1863 2653 56 1062 459 1607 1019 595 350
"g6371" 29392 29752 17439 21662 25784 23182 33833 21616 29508 17237
"g6372" 554 674 391 151 500 209 1083 437 193 246
"g6373" 221 437 200 215 227 151 158 118 368 227
"g6374" 1250 1049 1573 1324 1706 705 1885 654 503 1172
"g6375" 665 653 705 603 695 605 799 960 1191 757
"g6376" 2884 1451 7333 2423 5878 8712 1231 867 1982 1276
"g6377" 94 63 682 209 398 543 1511 89 10 81
"g6378" 2436 1803 1114 1137 1580 1169 1473 499 3215 690
"g6379" 4336 8847 6206 4696 6859 7423 8179 5353 6337 5166
"g6380" 829 2705 686 1936 963 1342 2018 2422 1524 969
"g6381" 349 151 3 104 22 39 584 248 27 103
"g6382" 590 579 386 320 561 397 540 294 376 556
"g6383" 874 2066 603 690 1324 877 961 970 2307 786
"g6384" 18 52 76 12 57 83 12 53 11 14
"g6385" 906 326 591 229 360 683 801 270 434 54
"g6386" 2191 2794 4221 5544 3435 4457 5252 4545 1782 3205
"g6387" 1336 1882 1064 1724 1647 418 2947 1015 2864 1378
"g6388" 1764 2733 1849 2739 2753 3334 1815 941 2988 2017
"g6389" 257 530 254 259 440 497 437 379 673 240
"g6390" 10 27 41 4 30 21 0 3 10 57
"g6391" 48117 56822 52690 33289 62309 45822 53557 35946 53078 37720
"g6392" 55 4 4 17 123 2 9 19 25 43
"g6393" 8067 15330 13083 8005 9812 8130 7061 7991 9819 13024
"g6394" 56 85 46 41 81 56 99 54 85 60
"g6395" 133 26 18 225 147 99 0 132 3313 0
"g6396" 257 167 552 224 632 184 210 440 328 371
"g6397" 378 637 211 220 421 530 351 272 326 361
"g6398" 732 1424 1082 1287 1548 1754 1824 1533 1574 1554
"g6399" 1771 2785 1586 3550 2944 3252 2775 1881 2769 2895
"g6400" 23881 33443 33964 30670 30013 25521 36656 32858 32936 19894
"g6401" 0 9 2 6 9 15 12 0 31 19
"g6402" 2800 3891 2049 3072 3300 2067 4219 3546 4780 2600
"g6403" 143 243 81 145 227 6 85 133 55 49
"g6404" 487 502 687 694 513 621 728 793 802 800
"g6405" 18 24 10 15 19 17 17 24 26 14
"g6406" 9039 31615 9187 28139 16546 16154 20719 6140 19708 13959
"g6407" 227 304 215 199 209 221 205 258 341 227
"g6408" 3752 5508 276 1019 231 849 2699 777 2611 140
"g6409" 97 840 180 684 463 1002 461 421 135 513
"g6410" 14026 23268 12062 18336 14897 16450 13266 20973 14003 16227
"g6411" 137 418 886 224 457 201 104 35 100 169
"g6412" 4612 5255 2137 4552 3619 3682 4041 2826 5160 2469
"g6413" 328 481 315 229 356 384 165 227 269 483
"g6414" 8982 7260 6863 7140 11414 5988 6090 10315 8862 6304
"g6415" 3538 508 1603 917 807 1325 996 2381 1220 1626
"g6416" 10 62 9 24 44 25 43 31 31 28
"g6417" 1500 1979 1693 927 252 980 1862 1152 1103 1389
"g6418" 7465 21632 9450 14141 19889 3671 16816 7465 7918 8526
"g6419" 558 592 395 658 414 565 625 561 729 293
"g6420" 4097 8342 5669 5008 4522 5537 8344 4370 7087 6660
"g6421" 6373 12062 5365 7364 6323 4677 9295 6450 7978 4092
"g6422" 32 141 79 48 36 27 47 45 59 60
"g6423" 5163 16908 9411 10848 9892 10178 6865 9928 7942 6784
"g6424" 3089 2555 4161 3279 7318 3674 5110 4840 5864 5052
"g6425" 64 3273 660 5 2090 675 360 2 632 320
"g6426" 13 2 66 2 26 9 42 12 1 49
"g6427" 187 709 109 252 121 473 243 295 957 437
"g6428" 0 4 113 23 9 22 70 31 9 120
"g6429" 2738 3649 1582 1982 3015 2376 2876 2425 4138 2928
"g6430" 117 88 102 2 7 12 41 24 29 222
"g6431" 15 9 15 26 126 23 62 16 12 4
"g6432" 8 28 86 68 5 33 11 157 55 30
"g6433" 158 725 409 340 539 560 472 534 1241 308
"g6434" 12157 40044 14781 35092 47671 39801 36854 24688 25165 28376
"g6435" 1476 2539 2399 1144 2736 1890 1801 2129 1593 1182
"g6436" 643 1058 376 170 1066 762 725 304 336 1526
"g6437" 19743 20175 14779 15118 17848 22411 15425 14267 13347 12750
"g6438" 314 1547 1573 780 478 949 621 839 794 1899
"g6439" 2020 5973 2713 2475 3854 5101 3943 3954 3733 4018
"g6440" 4017 6196 4434 4117 4946 3565 6082 5792 8547 4326
"g6441" 34 0 36 11 106 2 454 134 94 154
"g6442" 3971 4057 3935 6474 4147 2240 1638 4653 4355 2698
"g6443" 24078 39129 15197 19032 20882 29156 29772 29685 33173 33364
"g6444" 570 315 13 620 725 264 273 927 240 169
"g6445" 32997 74064 22399 16995 68816 99671 64934 42064 52191 41374
"g6446" 79 215 76 130 91 72 67 22 153 4
"g6447" 426 1566 855 764 1034 909 980 1065 1185 363
"g6448" 26 556 466 370 694 574 707 174 171 158
"g6449" 906 1346 506 297 767 152 966 311 896 699
"g6450" 3494 1938 1148 614 2363 1212 3348 1285 2845 1313
"g6451" 3286 2820 4025 1108 2226 1024 4721 538 1181 1509
"g6452" 342 416 219 299 229 342 403 227 383 247
"g6453" 1643 11444 8144 4090 9400 3143 347 4941 129 564
"g6454" 7699 6122 11521 4086 2015 1077 8467 1992 4126 4083
"g6455" 49 302 414 603 3 6 11 30 207 15
"g6456" 55 43 63 34 81 78 61 54 59 75
"g6457" 45 18 39 46 16 38 141 101 77 11
"g6458" 85 114 105 80 105 80 151 130 216 141
"g6459" 16510 21474 22599 15646 26231 13853 16685 23665 18643 15871
"g6460" 4836 9103 7110 3840 5277 4977 8463 3899 8729 7343
"g6461" 66 13 102 220 16 39 135 82 131 43
"g6462" 272 318 170 80 257 121 205 337 253 87
"g6463" 29 21 4 37 31 17 30 34 24 21
"g6464" 7205 11482 6877 5768 6804 5184 9470 8401 7932 6579
"g6465" 3998 5548 4589 2930 3578 4528 4205 5144 6309 4155
"g6466" 133 216 141 111 201 148 166 134 193 153
"g6467" 1398 2540 1930 2691 2594 1770 2072 3662 1723 1838
"g6468" 1853 2247 1704 1353 2570 2350 1729 1544 2824 1459
"g6469" 1072 1613 3061 1520 893 2628 2987 1406 2484 2323
"g6470" 13555 17659 13747 19451 24215 18734 22248 19062 14789 18965
"g6471" 253 483 159 378 389 271 405 347 532 357
"g6472" 656 598 692 617 471 430 825 690 561 900
"g6473" 41 182 63 5 4 1218 342 259 668 342
"g6474" 38763 56839 37538 31246 27744 22939 67682 24992 37976 47901
"g6475" 40 11 7 0 4 91 0 0 3 56
"g6476" 6372 4999 3830 4580 4783 2714 4281 4980 2492 5094
"g6477" 244 188 160 57 176 95 148 216 94 219
"g6478" 3918 15828 7228 8038 4358 8092 7110 6320 10473 3373
"g6479" 32718 56353 37566 29368 33473 29205 36687 33409 48103 41214
"g6480" 8176 15461 11133 13896 12359 10834 11051 14398 18089 10721
"g6481" 31 24 14 4 8 4 26 37 51 8
"g6482" 1811 2855 1713 4006 2108 2410 2067 1460 4086 1623
"g6483" 86 113 99 141 156 246 102 205 188 128
"g6484" 880 359 452 347 795 748 888 405 614 662
"g6485" 12771 28220 17669 17219 22306 23332 20718 28239 33462 25873
"g6486" 2406 4193 2710 2601 4228 3240 3128 2999 3617 3698
"g6487" 3912 17208 5609 9355 7153 6188 9806 5691 14425 6699
"g6488" 2714 2246 733 2252 1176 1423 615 1287 1372 2961
"g6489" 697 1809 3834 859 896 638 3039 3304 2267 2658
"g6490" 5874 10431 13818 6173 11313 5091 13494 9259 14566 12244
"g6491" 98 138 32 45 54 15 89 81 50 4
"g6492" 8076 4603 6096 6760 3171 4644 5802 5516 6465 6523
"g6493" 403 9153 3496 51 13417 5020 111 143 178 11413
"g6494" 23 143 4 18 8 34 199 90 160 163
"g6495" 327 411 1053 752 808 279 1192 1164 615 331
"g6496" 1879 3841 1607 1976 2039 1573 2808 1985 3035 1974
"g6497" 6413 6026 5954 6506 4746 7664 7492 3482 9258 4576
"g6498" 1597 671 802 697 1715 590 2079 723 949 1898
"g6499" 387 1634 907 775 1033 474 1642 1029 1701 651
"g6500" 398 445 361 201 214 507 417 465 391 245
"g6501" 85 72 90 97 77 113 65 118 99 89
"g6502" 1762 4428 2632 1391 1812 1675 3485 1609 4740 3568
"g6503" 5951 6587 5674 6094 7544 8671 7794 7161 7464 6952
"g6504" 334 611 287 294 259 192 80 281 256 311
"g6505" 124 75 60 2 8 5 0 4 51 0
"g6506" 93 40 346 685 61 157 189 219 1 91
"g6507" 1077 2551 978 1148 1302 1163 1019 1370 2059 1381
"g6508" 15731 6465 10802 1514 9742 11416 6434 3515 13795 9142
"g6509" 563 463 314 338 608 456 595 295 785 183
"g6510" 835 677 491 477 758 725 570 808 192 611
"g6511" 268 488 552 54 1395 243 1181 567 374 759
"g6512" 2934 3261 2163 2515 3323 2199 2445 3154 3181 2751
"g6513" 6 55 37 19 22 1 51 4 83 35
"g6514" 28604 28336 29808 20080 41462 22897 47382 34356 34277 26829
"g6515" 36 14 123 113 19 114 78 48 142 18
"g6516" 26 109 80 112 38 53 76 87 42 228
"g6517" 769 1 190 318 87 396 105 105 124 16
"g6518" 6444 5960 4764 5388 7317 5350 3037 6719 5246 3627
"g6519" 42 487 695 50 355 4 141 316 209 50
"g6520" 46 62 24 32 75 29 64 60 87 42
"g6521" 27101 32118 36089 18375 23019 26238 38876 27591 21757 23246
"g6522" 37 49 61 28 61 48 49 79 45 23
"g6523" 1235 838 2528 878 1392 1363 1180 1035 1245 1369
"g6524" 2814 2953 5810 3844 5598 3880 2384 2864 3029 2229
"g6525" 2762 3302 3121 2920 4852 2516 2687 3360 3418 2315
"g6526" 153 635 504 67 343 545 452 791 130 764
"g6527" 15373 38436 23611 12468 25071 17990 26328 23445 25410 18014
"g6528" 171 21 335 477 327 138 59 279 272 201
"g6529" 6941 5530 7078 3888 7353 10211 13901 10056 10227 6316
"g6530" 416 787 992 516 1330 546 592 551 790 1448
"g6531" 28648 43024 35996 27026 23121 20387 33573 44431 42205 21663
"g6532" 3231 6119 3129 2660 2139 5712 3160 4021 3939 2497
"g6533" 75 133 43 45 58 71 112 68 109 73
"g6534" 21339 13949 31341 17576 17825 25455 33898 29208 17062 24124
"g6535" 25538 30149 35697 24276 46576 32401 46243 41928 39997 28928
"g6536" 1729 2307 1203 2119 2134 2224 2151 1096 2154 2158
"g6537" 18 15 15 16 1 17 67 44 30 5
"g6538" 14388 19102 9445 19710 9311 5912 14976 15331 15691 15951
"g6539" 179 32 206 22 1 1315 50 3 266 0
"g6540" 1923 3425 2009 3510 3509 1118 1848 2300 8549 1724
"g6541" 104 69 116 35 81 70 17 174 39 81
"g6542" 10438 12046 6259 9238 10661 12923 23020 15389 19444 5289
"g6543" 801 1097 737 571 506 454 455 452 1530 661
"g6544" 342 903 362 171 784 1348 601 1194 1900 2185
"g6545" 6741 6652 5927 3592 9154 3351 1798 6948 4714 3559
"g6546" 31460 10278 16157 16580 21612 34638 18941 6380 59178 37227
"g6547" 1891 23591 1827 5133 4245 3659 15120 1711 3503 4252
"g6548" 1325 1379 864 850 1083 1573 1132 1355 1202 1093
"g6549" 7889 11649 10721 7192 10350 6648 11758 7059 7986 6751
"g6550" 154 343 52 59 36 22 132 142 109 20
"g6551" 7588 6312 5846 6506 6923 5112 3968 6365 8104 4774
"g6552" 3451 4207 2226 2373 2717 3078 4311 3456 3693 2437
"g6553" 36 278 203 64 244 143 386 477 104 62
"g6554" 64 34 47 6 9 4 187 21 89 18
"g6555" 2032 2813 2201 1876 2237 3114 3003 2976 3258 2139
"g6556" 184 311 491 317 1070 523 580 470 132 289
"g6557" 1578 437 2187 1287 342 497 187 432 1217 312
"g6558" 1788 2283 1390 1926 1479 2203 2130 1830 1275 1368
"g6559" 9061 15308 10954 8498 11636 13767 14163 19162 13828 11906
"g6560" 259 596 281 303 691 472 308 632 246 506
"g6561" 59 39 0 72 55 26 3 10 0 6
"g6562" 130 411 507 150 255 157 94 99 85 40
"g6563" 30 61 354 321 364 132 87 188 340 155
"g6564" 286 4135 192 55 155 123 6 193 405 1338
"g6565" 114 312 495 405 654 333 501 613 136 448
"g6566" 114 452 89 186 146 94 214 284 178 202
"g6567" 132 39 2 12 7 2 64 32 46 44
"g6568" 3088 7152 5421 3694 8482 3051 10127 4893 5290 5400
"g6569" 1750 2281 1110 678 287 1071 2615 4479 2670 226
"g6570" 11159 8168 13770 5813 6899 5513 17790 4386 17768 7606
"g6571" 961 905 822 1213 1281 284 1155 327 1527 428
"g6572" 4809 4914 4175 4118 5167 5859 5972 4138 6369 4328
"g6573" 47740 72640 31616 36652 92236 32542 39618 72971 48610 9897
"g6574" 4638 7563 3706 4294 3627 4635 5548 4446 5821 3736
"g6575" 183 351 247 186 201 68 252 197 213 171
"g6576" 167 121 237 443 260 900 1867 334 91 114
"g6577" 916 2822 629 992 524 1639 1263 555 1238 1152
"g6578" 34 42 5 56 77 96 39 18 71 14
"g6579" 10 22 45 148 41 131 3 646 30 11
"g6580" 62 103 61 72 72 81 98 81 96 58
"g6581" 132 848 251 418 183 802 691 5 108 72
"g6582" 9 4 39 4 30 2 28 14 5 5
"g6583" 6690 10045 6731 4496 12421 9351 7211 8641 8965 5773
"g6584" 11 66 6 23 12 29 24 24 2 14
"g6585" 1714 1444 432 377 1128 712 1285 909 1384 1640
"g6586" 10243 14512 10037 6002 13475 11222 9295 19535 14745 8362
"g6587" 42 50 29 30 34 32 47 28 35 31
"g6588" 301 219 250 95 486 141 292 736 197 158
"g6589" 76 18 97 10 164 22 101 18 253 25
"g6590" 1362 1813 1908 506 588 895 593 1125 977 1186
"g6591" 10455 15481 18066 14217 18539 8976 13049 14448 13692 13315
"g6592" 45331 34466 23070 49505 20962 35653 46615 22685 66373 26442
"g6593" 7446 8832 7570 6106 10179 6896 9762 6815 8527 5446
"g6594" 15384 25111 10996 18788 17322 11712 13277 7821 12759 13412
"g6595" 710 43 42 76 330 1459 742 338 1709 302
"g6596" 7855 6138 5442 3820 4264 7252 6482 4629 5942 7699
"g6597" 129 194 104 182 126 250 232 182 406 259
"g6598" 4906 7847 3923 2565 1323 1159 1205 2638 7878 3761
"g6599" 8586 15648 9704 13223 11931 1353 10472 7775 8798 4405
"g6600" 596 660 794 488 576 583 163 610 227 630
"g6601" 389 138 425 310 41 100 83 309 84 58
"g6602" 476 1452 396 905 230 162 1126 1152 1460 310
"g6603" 166 55 391 306 154 71 750 215 660 305
"g6604" 322 989 369 268 828 463 633 929 860 332
"g6605" 111 10 131 87 326 145 72 68 98 68
"g6606" 4884 6891 4379 4710 3881 5942 5446 3929 5436 5584
"g6607" 20 18 0 13 3 18 26 7 17 2
"g6608" 9698 11958 7334 9593 10877 5194 11357 11096 12062 12067
"g6609" 733 2429 2513 1740 2346 1940 2556 1483 2711 2279
"g6610" 154 412 261 144 283 205 290 174 172 235
"g6611" 1348 469 441 488 670 448 1370 309 4520 673
"g6612" 1789 2920 2341 2337 2380 2611 3082 3378 2904 2257
"g6613" 321 199 241 526 259 239 227 161 180 209
"g6614" 2896 7533 3768 5197 4983 3653 4227 4710 5921 5214
"g6615" 821 970 1004 727 1295 1140 892 985 1517 827
"g6616" 820 1162 528 915 2183 1067 409 739 818 745
"g6617" 5594 4005 4348 3287 3696 3795 3947 4373 4312 2371
"g6618" 3826 8888 1876 2238 3557 1004 3518 2382 5733 4336
"g6619" 54 168 80 54 84 49 103 84 104 41
"g6620" 106 326 143 207 195 388 282 258 151 184
"g6621" 0 42 1 4 2 7 174 93 52 9
"g6622" 130 118 83 150 3 71 4 28 20 80
"g6623" 392 137 356 179 262 193 195 341 520 421
"g6624" 53 33 29 80 18 38 139 55 115 71
"g6625" 7842 5865 3653 8263 8735 5980 12851 6591 7474 6364
"g6626" 978 466 151 227 195 107 271 6 191 100
"g6627" 279 743 463 141 183 149 669 407 554 158
"g6628" 125 189 72 151 403 535 1248 265 400 106
"g6629" 9335 20381 7507 20943 7709 11310 15332 12497 12903 13835
"g6630" 3383 10378 6822 3867 5182 5186 4448 3889 7744 4940
"g6631" 11255 23437 13335 13415 15728 11359 19576 14419 15658 12028
"g6632" 33 38 35 50 11 8 83 10 19 42
"g6633" 1500 1550 991 1410 1461 1909 1632 1529 1182 1921
"g6634" 189 242 104 178 179 233 62 187 222 97
"g6635" 11480 18864 8264 14635 7411 12706 23215 9725 23532 23194
"g6636" 2 65 327 19 4 572 59 85 408 1
"g6637" 13729 42099 41833 10742 30614 19642 22735 24720 14850 19757
"g6638" 1136 1561 3144 7416 5904 2943 4485 829 5221 3020
"g6639" 202 239 111 152 142 112 155 120 116 47
"g6640" 409 376 174 401 25 251 374 294 291 238
"g6641" 25656 36122 21698 17979 16779 17195 21145 20424 39235 17239
"g6642" 283 346 466 328 224 274 236 440 224 470
"g6643" 84 308 42 153 213 103 303 380 350 20
"g6644" 1388 120 289 16 780 293 7 577 553 147
"g6645" 2760 5895 3025 3216 3695 2347 2116 4230 3987 4351
"g6646" 276 699 1196 477 991 1589 450 938 582 1268
"g6647" 42 6 6 71 379 218 282 19 45 271
"g6648" 40326 72216 34433 37614 58472 37053 40090 40063 41832 43886
"g6649" 963 571 549 448 203 692 567 1118 483 517
"g6650" 1703 2169 1461 1208 2040 2895 2326 2349 4013 1171
"g6651" 131 138 72 39 42 228 181 26 41 141
"g6652" 5887 32526 9779 9028 8679 20955 9903 13835 5301 9780
"g6653" 167 286 96 61 108 184 188 138 278 179
"g6654" 6235 19183 5315 6106 5804 6369 10000 12153 3102 5762
"g6655" 539 1061 851 567 1073 524 971 672 752 901
"g6656" 358 869 326 1827 476 348 1542 462 456 527
"g6657" 234 845 256 323 594 393 498 279 256 174
"g6658" 32 43 391 337 0 8 1715 31 537 117
"g6659" 1163 1206 1281 1528 854 1213 1383 1694 3824 723
"g6660" 744 1080 705 827 1140 674 945 946 1090 744
"g6661" 15 43 53 35 144 16 38 19 8 27
"g6662" 8201 5340 8035 7645 8183 8461 13290 5415 8225 6488
"g6663" 1170 1636 328 1188 1722 1448 867 1013 1131 693
"g6664" 6615 5996 6274 6113 6738 6028 7839 7430 6490 6992
"g6665" 181 331 138 133 214 467 49 226 592 176
"g6666" 248 118 2562 1277 1038 757 1375 1952 2354 1453
"g6667" 2284 3359 2798 2153 2848 2031 1704 2790 3852 2502
"g6668" 2 30 112 9 87 11 39 0 11 5
"g6669" 20 20 24 22 55 8 61 2 22 15
"g6670" 2016 259 635 503 1465 266 979 4626 1480 2206
"g6671" 1239 1276 1047 700 1084 1150 1579 1720 1431 1145
"g6672" 80 345 436 626 227 264 172 504 382 852
"g6673" 31 27 93 42 37 94 152 100 47 52
"g6674" 10381 11481 7443 8616 5699 6607 8186 4970 9261 3236
"g6675" 110 731 359 74 13 0 208 217 20 663
"g6676" 4118 6288 3355 3462 3460 2815 5347 4984 3159 3555
"g6677" 4292 4927 4492 4446 4596 7568 5396 3702 4432 5121
"g6678" 3357 4946 2660 3147 5398 3707 5963 7185 7607 2374
"g6679" 321 639 388 593 266 325 570 604 928 798
"g6680" 96 16194 931 213 349 9 6417 182 2588 57
"g6681" 48007 54902 45904 48717 70112 43636 54874 68318 80966 59400
"g6682" 647 903 864 1176 19 975 168 339 16 96
"g6683" 136 811 148 301 68 224 1091 13 1182 116
"g6684" 95 46 240 239 0 80 518 580 73 423
"g6685" 34 33 0 0 11 149 20 0 0 35
"g6686" 516 274 280 106 239 305 123 64 147 869
"g6687" 1443 1352 538 1774 1143 1357 372 1727 553 1172
"g6688" 17180 27927 18627 15248 21757 15933 20121 20039 20429 15634
"g6689" 4656 14328 5853 10544 8926 14041 18381 9095 9918 5450
"g6690" 1146 6006 879 3021 1491 568 855 1396 1565 2959
"g6691" 127 278 94 308 187 467 156 256 129 441
"g6692" 54 119 171 125 167 230 117 205 727 21
"g6693" 129 144 40 147 261 106 65 114 66 26
"g6694" 0 3 8 0 38 20 156 6 3 7
"g6695" 1447 2950 204 5966 132 96 205 2619 1993 1028
"g6696" 2543 2682 2168 1585 3596 2615 4370 2949 2719 2593
"g6697" 6635 14913 9415 2817 9522 5645 5259 10170 3606 12186
"g6698" 607 583 453 481 543 468 581 336 577 425
"g6699" 3515 5226 3861 2802 6566 3319 6578 4028 3225 6616
"g6700" 102 111 68 87 77 88 90 83 198 96
"g6701" 398 1265 1226 218 1161 709 574 301 854 427
"g6702" 84 110 197 345 144 718 130 342 730 105
"g6703" 10220 13917 9669 12298 7591 6253 11991 4728 10197 4759
"g6704" 53 221 1244 1576 1836 326 489 113 738 55
"g6705" 988 300 206 567 107 278 187 212 596 329
"g6706" 0 1 630 7 941 133 62 446 31 1104
"g6707" 6 25 55 6 0 20 8 24 3 0
"g6708" 11030 16222 10099 7666 9002 10835 10498 5984 8736 13485
"g6709" 427 534 586 602 527 768 343 843 972 258
"g6710" 512 1793 3973 603 1703 2710 1450 2146 5369 1707
"g6711" 226 412 240 866 1178 988 360 173 622 454
"g6712" 48914 45533 22959 29802 43571 23979 24898 33825 40226 16321
"g6713" 2383 2113 2542 1681 1577 1561 2140 1950 2635 2387
"g6714" 13109 23329 17493 18473 21499 10238 21564 27877 26307 23593
"g6715" 1591 2291 2299 1301 2213 1214 3263 2113 2478 1619
"g6716" 7 33 19 176 5 33 96 569 55 28
"g6717" 7385 12720 5350 4892 8907 7272 8899 5641 9547 4138
"g6718" 89 863 926 91 713 878 1295 86 476 1062
"g6719" 13649 17270 9418 15036 13291 9724 15281 9205 9606 14531
"g6720" 27 27 39 29 64 47 94 76 19 61
"g6721" 3483 2938 3818 1111 1707 1871 2312 1949 2912 4567
"g6722" 7153 18709 14668 7267 12328 8685 5191 19518 12128 8873
"g6723" 598 869 12 256 50 474 50 174 170 154
"g6724" 27942 54726 32808 48450 40429 1673 31325 15742 23690 7018
"g6725" 10 62 36 15 50 26 26 29 32 13
"g6726" 73454 170791 107332 55819 70861 61452 135608 118397 88199 46449
"g6727" 160 157 146 385 378 185 749 70 156 508
"g6728" 624 677 734 786 862 449 374 764 559 604
"g6729" 20 83 4 11 13 13 57 10 14 12
"g6730" 40 33 49 41 41 30 87 74 33 29
"g6731" 487 639 407 251 202 191 757 437 371 575
"g6732" 25608 24384 24988 12721 16534 20053 36734 34665 39592 15852
"g6733" 55 107 85 151 37 45 62 96 66 86
"g6734" 3116 2234 2449 1685 2688 1841 2476 4448 4612 2639
"g6735" 134 79 32 21 116 90 129 226 70 22
"g6736" 702 185 0 188 1 1 301 841 3109 194
"g6737" 24 38 23 26 25 18 39 14 18 24
"g6738" 926 2045 969 2571 3402 5393 3196 1902 2300 1996
"g6739" 247 139 66 56 98 184 195 121 155 26
"g6740" 23 39 10 17 21 7 37 11 11 28
"g6741" 2391 4540 4531 3725 2113 3978 5023 1261 3122 1896
"g6742" 564 1267 268 651 652 374 898 417 975 270
"g6743" 11203 15657 12466 12785 13188 9416 15067 11216 10874 10637
"g6744" 72 247 30 50 12 52 205 26 228 134
"g6745" 2362 7713 8854 7844 6206 9060 3736 6742 10253 5750
"g6746" 10039 8960 10223 9085 10968 12480 12983 13559 8332 5007
"g6747" 54 290 55 105 112 26 131 141 184 161
"g6748" 704 1407 410 1242 596 702 1082 682 559 455
"g6749" 4 1 0 40 8 3 9 9 0 0
"g6750" 612 606 612 622 561 511 799 680 612 571
"g6751" 164 319 85 332 257 163 245 172 161 77
"g6752" 2944 3114 1115 1543 1928 2154 2378 3938 1603 1604
"g6753" 26247 48400 24258 45629 48361 35990 48182 42320 47749 32092
"g6754" 433 36 1092 101 82 9 411 276 1056 16
"g6755" 3023 6553 8245 4572 10147 4254 4283 3910 7358 5712
"g6756" 1093 66 261 2645 6350 4744 4034 544 3568 11196
"g6757" 24433 27286 21164 21428 19680 22324 24107 24788 18965 15415
"g6758" 4895 13731 9257 8915 15754 17469 17276 17607 24144 7610
"g6759" 2174 4638 2604 1624 4499 2927 4904 2970 4543 3217
"g6760" 5 188 6 241 25 18 119 43 156 1
"g6761" 5600 5423 4237 3245 3585 3598 5323 3856 6255 4981
"g6762" 29 23 30 25 23 26 38 34 34 16
"g6763" 3998 9889 5790 4814 6807 4284 5965 4961 4856 5832
"g6764" 38 62 31 43 48 45 59 47 51 43
"g6765" 11536 14188 10221 8074 18326 10334 12942 14939 11461 7682
"g6766" 215 77 13 49 480 222 114 6 105 19
"g6767" 629 499 534 551 684 183 474 617 240 558
"g6768" 628 1742 1258 764 351 1023 909 594 895 762
"g6769" 18415 22892 18902 10748 12299 16771 11585 15489 14903 14995
"g6770" 104 98 90 43 24 75 190 65 104 101
"g6771" 65674 94691 105466 80428 61751 80140 40412 32983 54802 50428
"g6772" 57 219 242 757 598 478 454 212 919 251
"g6773" 41296 52475 35713 50346 45208 47406 57465 39161 54824 30509
"g6774" 63 98 69 70 38 81 280 252 63 139
"g6775" 1096 1 7 292 877 763 387 63 589 882
"g6776" 1938 1741 2902 2093 1062 357 2358 2097 230 1369
"g6777" 2620 1685 1955 583 1132 322 602 1014 1674 114
"g6778" 74 215 122 420 89 167 242 141 304 102
"g6779" 292 710 218 407 480 455 454 649 342 266
"g6780" 533 964 881 699 889 790 1036 659 769 331
"g6781" 81 6 1 0 47 115 87 106 19 56
"g6782" 0 39 357 0 423 1 51 3406 33 1297
"g6783" 4963 9957 5728 4675 3846 5668 8069 4302 6862 7043
"g6784" 20 6 20 40 41 17 17 18 29 6
"g6785" 1766 2443 2566 1535 1461 2647 1277 1464 2476 988
"g6786" 116 690 303 643 324 0 1 14 1 2
"g6787" 8 24 0 42 4 13 11 17 1227 38
"g6788" 277 408 134 93 100 261 227 37 425 9
"g6789" 282 760 107 388 325 356 273 400 724 206
"g6790" 34 151 464 8 706 6 141 0 2 4
"g6791" 195470 181687 144788 133676 102131 95473 145466 106345 172478 116598
"g6792" 25 215 155 413 95 98 445 205 189 43
"g6793" 7565 16884 11848 14145 13754 9846 28055 23063 22656 10484
"g6794" 1508 2767 1040 1094 1085 1008 1818 1126 583 624
"g6795" 4526 5546 1521 5017 4070 5479 3042 4292 4687 3005
"g6796" 658 1091 842 1804 521 1014 2586 894 663 1840
"g6797" 159 38 385 78 273 100 419 167 251 218
"g6798" 33 57 51 16 39 19 31 16 44 25
"g6799" 1540 5065 758 295 917 935 1767 954 2901 2182
"g6800" 0 10 111 0 0 1137 366 0 0 12
"g6801" 69283 100270 74114 76555 72718 55810 57900 106101 97422 70892
"g6802" 88574 104990 82093 76443 111417 51542 72573 105953 98283 85776
"g6803" 110 52 1 41 157 4 0 27 345 94
"g6804" 12075 14594 16238 12780 7149 5558 22734 4839 10742 7812
"g6805" 752 98 198 403 315 322 267 96 148 451
"g6806" 7382 8615 6671 5673 9120 6591 9783 8712 9541 8284
"g6807" 2727 2112 2184 1439 2748 2579 3525 2348 2028 1792
"g6808" 31859 30174 23579 32102 22022 28000 35586 21528 25217 26998
"g6809" 9141 6435 12988 7542 21419 9699 8283 13475 17018 9938
"g6810" 958 2273 679 1216 1956 993 897 374 1177 502
"g6811" 6 4 18 12 0 6 553 0 29 0
"g6812" 519 780 838 383 592 446 1652 1945 1229 337
"g6813" 1776 2159 1382 3511 2649 1023 4342 1345 2027 1754
"g6814" 170 63 55 90 159 21 173 253 30 29
"g6815" 3416 10254 4330 3272 4230 4918 11078 8633 3721 5441
"g6816" 2052 4007 2076 1846 2241 2884 2870 2086 3126 2059
"g6817" 210 486 171 263 157 159 420 389 309 65
