"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g5586" 693 526 780 384 608 571 529 317 320 298
"g5587" 9698 6297 11400 8125 11166 3607 5955 3996 3426 4590
"g5588" 188 122 7 23 3 0 4 17 12 0
"g5589" 67 121 211 19 11 81 12 40 279 298
"g5590" 34 20 43 39 22 4 19 3 37 54
"g5591" 4014 948 6801 4025 3239 660 787 2046 4414 6120
"g5592" 52096 53411 83192 69358 64619 63932 70907 49906 84274 71643
"g5593" 186 49 70 21 136 10 2 1 184 233
"g5594" 4144 5027 4002 3546 3096 2212 5737 1109 6651 1652
"g5595" 71 117 61 94 232 198 190 214 86 64
"g5596" 122 14 43 13 42 16 10 38 16 10
"g5597" 3027 4406 4675 1648 2703 788 2115 2185 3259 1144
"g5598" 1016 219 391 474 383 200 27 97 198 116
"g5599" 963 287 719 554 1308 129 172 33 268 114
"g5600" 836 944 3480 1728 712 891 1709 1071 1625 1307
"g5601" 3899 1914 1439 1873 2149 1170 2355 1376 3022 1414
"g5602" 228160 758517 215409 15957 414025 145711 219724 424601 100493 348793
"g5603" 501 420 345 175 207 195 185 235 289 329
"g5604" 14583 1681 3163 4575 5295 10093 7203 5383 5132 1903
"g5605" 673 418 850 417 375 364 389 418 281 444
"g5606" 7321 5074 4035 4583 7510 5579 8529 5255 6043 5507
"g5607" 21 222 252 200 3 42 3 187 345 279
"g5608" 17 16 20 18 6 10 16 10 20 13
"g5609" 29613 23472 30308 19249 13676 17600 19492 11235 27450 19602
"g5610" 915 867 1145 622 899 653 613 370 792 1092
"g5611" 276 224 318 167 206 160 299 119 307 189
"g5612" 1725 1081 552 244 1333 989 442 278 291 804
"g5613" 25696 22808 26930 14915 15486 15325 16945 10448 15971 12056
"g5614" 4068 3855 5154 520 1250 3696 7204 1759 3334 2405
"g5615" 25867 22275 20024 15542 21940 12690 18117 10892 16721 15234
"g5616" 6685 4546 6846 1691 6342 1886 4829 5750 3772 2570
"g5617" 92 42 18 38 38 54 42 28 64 53
"g5618" 1034 1963 1422 857 967 839 925 829 1149 951
"g5619" 1057 328 391 562 444 168 470 388 554 371
"g5620" 32 149 72 70 31 32 21 16 54 35
"g5621" 10025 6547 13789 3686 5944 7510 11655 8431 4808 7535
"g5622" 34 74 12 221 12 95 213 97 367 13
"g5623" 201 288 158 113 291 127 218 362 483 106
"g5624" 28447 23193 32445 6525 27649 17472 17372 21840 26526 23825
"g5625" 194 138 185 155 112 65 216 116 110 102
"g5626" 812 1248 1274 2032 1838 287 841 494 1240 2888
"g5627" 8203 1502 24277 4511 11811 644 13209 11573 11410 4603
"g5628" 253 203 209 118 327 133 144 31 446 38
"g5629" 42855 63104 34234 25505 40870 17122 59567 29850 25672 33686
"g5630" 11553 2392 13061 1753 2869 3162 2576 5756 7318 7488
"g5631" 102 61 72 31 55 42 63 9 17 55
"g5632" 18 158 152 8 4 24 0 128 1 0
"g5633" 322 1086 967 362 715 494 752 174 2067 396
"g5634" 94 107 97 66 66 57 64 148 115 74
"g5635" 9001 7508 19107 4028 9517 7972 11478 3906 9546 11592
"g5636" 1200 700 864 1370 295 1153 1264 993 490 274
"g5637" 23 19 49 27 61 25 5 14 32 14
"g5638" 421 296 343 214 390 486 270 233 368 117
"g5639" 71499 24855 16585 8888 18847 20158 19598 9342 43168 30164
"g5640" 17843 18475 37321 19070 19980 22217 18410 14515 9010 10484
"g5641" 37 83 98 185 43 69 104 48 98 34
"g5642" 1993 1818 2735 1350 2423 2422 3073 2168 2598 1738
"g5643" 45 51 18 18 51 13 31 24 22 57
"g5644" 637 533 661 325 239 254 470 453 727 337
"g5645" 36225 15136 15537 12821 26962 17768 32230 18151 21678 23823
"g5646" 7450 5446 7032 4745 5465 4991 5472 2886 5701 3207
"g5647" 6268 6016 5488 2855 5718 2910 5941 1340 5764 5238
"g5648" 3330 8156 5616 1271 3422 4990 9542 7344 1367 2562
"g5649" 90 443 216 91 175 84 78 77 167 259
"g5650" 18115 12853 13076 12658 12951 7568 9904 10180 16006 11825
"g5651" 162 754 118 463 327 622 284 542 1362 254
"g5652" 385 526 1239 765 321 578 1006 467 895 719
"g5653" 7144 5218 2147 4576 3669 3968 4788 3260 3759 2999
"g5654" 4436 2159 3582 4496 3065 2017 1425 2123 2405 1275
"g5655" 41287 34258 25905 26575 25698 16201 24223 16594 29626 29835
"g5656" 75 64 150 56 76 37 58 29 63 49
"g5657" 32 42 43 44 6 8 25 47 68 22
"g5658" 25392 14873 16820 14683 13181 14542 14740 19125 12726 26248
"g5659" 6243 4879 4930 2906 3620 2915 3999 3274 4149 3951
"g5660" 201 93 148 43 193 35 238 169 62 68
"g5661" 5254 5235 3225 7853 4261 3401 7102 4230 3398 5020
"g5662" 911 1587 1518 685 823 823 1200 522 2057 567
"g5663" 402 258 767 308 718 415 481 124 639 278
"g5664" 14188 16015 31111 16608 11129 7761 14204 11065 16841 16642
"g5665" 768 255 453 226 345 314 176 254 340 298
"g5666" 1212 284 838 839 1312 735 3116 1401 699 755
"g5667" 700 1085 1001 856 1228 121 824 1017 518 843
"g5668" 50178 37127 49468 24846 42311 27529 47420 33067 33726 21776
"g5669" 8079 4883 1803 2635 2635 2538 7958 6630 4835 3499
"g5670" 45 44 18 15 20 50 16 14 71 17
"g5671" 103 43 50 27 84 72 76 59 6 131
"g5672" 573 556 766 503 349 434 516 143 401 602
"g5673" 2640 453 1433 770 978 333 1491 119 77 262
"g5674" 2361 575 2410 1768 1254 860 2368 792 476 1438
"g5675" 3 12 84 22 50 3 42 25 33 18
"g5676" 12 58 1 0 3 9 32 0 82 18
"g5677" 151 104 80 110 75 131 95 78 124 33
"g5678" 2162 1385 1917 1165 1741 1407 2486 1426 2214 2367
"g5679" 40513 39996 42897 21970 58895 18631 46856 42188 41714 11284
"g5680" 6985 4782 5150 3807 5975 4997 4155 3612 5414 2493
"g5681" 9510 15245 21625 11384 16803 6248 9333 8561 10345 12528
"g5682" 391 148 126 28 455 52 62 11 177 169
"g5683" 576 86 262 244 295 43 84 159 83 10
"g5684" 269 443 59 108 149 214 167 477 132 84
"g5685" 3086 2157 2052 1493 2077 1981 1449 2010 1967 1562
"g5686" 28 22 8 12 59 10 146 62 117 64
"g5687" 995 912 1633 597 1046 1726 1154 700 1144 912
"g5688" 209 86 374 142 261 138 146 120 270 264
"g5689" 52 266 214 223 191 169 224 154 142 111
"g5690" 72494 55030 60741 48879 18760 45277 50897 32432 43457 24537
"g5691" 0 5 0 0 1 51 0 71 0 0
"g5692" 7423 5785 6297 5795 7143 2986 8117 3859 3306 7054
"g5693" 70418 87188 103105 63626 75682 56534 66920 62220 42461 84835
"g5694" 41881 50040 60007 35470 45103 34630 47982 31400 58198 51645
"g5695" 348 196 239 24 74 119 110 71 104 164
"g5696" 429 461 789 313 383 164 413 245 181 552
"g5697" 4485 7404 6394 8920 8575 4145 6150 5882 4202 4924
"g5698" 27718 20912 14404 16359 19677 10245 18603 12092 18762 10355
"g5699" 2752 538 58 66 366 678 1402 501 94 92
"g5700" 834 5995 3002 1175 2536 1974 368 2192 1709 3922
"g5701" 149 127 148 246 412 532 753 320 431 189
"g5702" 2864 1623 3411 2622 1710 1446 3854 865 1559 1653
"g5703" 9771 8277 20328 10409 10611 10393 17104 13210 18683 13226
"g5704" 53 33 51 30 33 24 28 95 28 55
"g5705" 13262 10011 6272 7793 7505 6863 9239 5206 14763 10646
"g5706" 43760 22886 35999 18464 22150 21736 23777 14004 22868 17808
"g5707" 569 808 312 907 277 84 1009 269 285 139
"g5708" 1810 663 1111 426 309 190 252 456 202 240
"g5709" 1349 463 720 131 567 475 641 625 717 808
"g5710" 30 23 39 26 38 37 24 64 24 9
"g5711" 2298 889 1505 1547 1117 714 1418 1133 1425 1609
"g5712" 32088 1981 2914 17070 10528 3316 24618 5990 338 8766
"g5713" 7 82 0 12 111 1 1 87 14 0
"g5714" 43 81 99 54 34 16 45 63 24 48
"g5715" 9345 6076 11303 6099 8776 6349 9768 4059 7437 7605
"g5716" 50 136 83 1 77 30 12 23 10 13
"g5717" 3670 3066 2306 1355 1523 1779 2202 2956 2340 2580
"g5718" 879 6967 560 807 78 154 15 6958 3 143
"g5719" 5233 1778 12411 10653 6401 2891 9122 4413 23280 5467
"g5720" 954 352 1169 415 894 339 660 460 776 381
"g5721" 11366 9796 9620 6338 7836 8943 12703 6325 10751 9099
"g5722" 450 554 808 190 275 406 911 314 228 189
"g5723" 1075 1407 950 1531 2084 1058 2259 719 1450 805
"g5724" 0 2618 7 1160 194 121 293 239 833 103
"g5725" 24 28 26 26 31 14 9 15 17 47
"g5726" 226 53 155 47 20 34 27 0 36 124
"g5727" 6931 4771 3885 4124 2375 2504 4367 6778 3374 7521
"g5728" 12008 6811 4176 6771 6835 7113 4247 2648 8861 2753
"g5729" 4344 7745 3033 5812 1822 3325 6242 1748 2893 3393
"g5730" 18 24 80 6 68 40 34 25 47 42
"g5731" 4346 3684 4042 2456 2511 1992 3296 2236 3409 2088
"g5732" 135 274 217 11 72 30 94 103 338 145
"g5733" 4229 3056 7953 5442 6255 2978 3258 3913 4057 3010
"g5734" 106 64 39 118 110 14 169 61 100 35
"g5735" 3317 3833 5452 2137 3764 2617 3268 2488 3223 3609
"g5736" 477 414 434 240 352 262 382 264 355 327
"g5737" 3163 1273 714 5 1 5962 1877 2694 9051 55
"g5738" 10097 6915 27333 6344 6951 10411 12665 45055 7183 2006
"g5739" 4182 8318 8586 5171 5414 2145 5286 3798 6840 7527
"g5740" 149 219 139 64 145 121 253 73 125 122
"g5741" 330 266 1437 251 614 479 409 167 141 315
"g5742" 24 4 43 19 24 62 5 17 17 0
"g5743" 319 777 715 295 743 930 410 423 484 658
"g5744" 27 2 22 64 46 18 95 11 37 44
"g5745" 173 710 392 259 55 855 812 911 525 702
"g5746" 29412 22950 29210 18754 13755 12339 14867 20203 26712 17389
"g5747" 0 39 21 93 4 1 0 25 34 114
"g5748" 35 43 39 17 33 20 19 10 58 34
"g5749" 1060 1122 1446 866 1220 734 1150 1414 1552 824
"g5750" 346 599 755 217 526 200 334 320 313 361
"g5751" 2256 4176 4123 2924 7125 2383 1702 2123 8982 2506
"g5752" 523 0 278 75 0 74 0 0 1 0
"g5753" 2099 1280 1644 735 1092 552 699 910 1242 1181
"g5754" 69231 42144 99814 53398 31056 41964 79721 54651 54226 71100
"g5755" 4879 11349 14778 5284 4589 4416 4926 3906 6880 9565
"g5756" 2331 3486 2674 3403 3717 2286 2417 3062 4567 2815
"g5757" 2095 9352 13392 5765 5602 5325 8475 1833 4834 3663
"g5758" 239 323 250 391 231 194 246 384 178 183
"g5759" 56 27 21 60 94 36 11 39 90 15
"g5760" 1298 884 617 1257 1045 878 975 700 1362 710
"g5761" 1145 599 2028 663 1765 1778 1708 2068 1301 839
"g5762" 0 85 23 16 1 0 2 19 3 2
"g5763" 163 235 264 256 226 159 397 179 169 112
"g5764" 1822 1818 2698 919 1365 1064 1399 1167 1724 1446
"g5765" 275 151 303 295 192 38 407 67 474 123
"g5766" 4333 2496 5396 2641 3089 2722 6153 2157 4145 2539
"g5767" 39612 57178 36901 48374 18056 45815 15907 6721 39095 60491
"g5768" 1867 1475 1573 1257 1260 931 659 846 1754 2132
"g5769" 627 927 234 1031 999 729 1090 1166 615 944
"g5770" 12547 12922 11335 4997 10226 7084 8943 9716 22842 4228
"g5771" 2076 1191 1856 968 830 568 1647 1060 1018 1499
"g5772" 12822 9360 22286 12333 12323 5284 10457 5694 10102 8921
"g5773" 391 45 781 82 273 326 145 187 124 112
"g5774" 1384 1580 727 539 3074 4065 7221 6920 1929 176
"g5775" 297 26 162 38 53 16 3 43 137 177
"g5776" 943 262 379 334 720 376 505 550 608 454
"g5777" 193 2 131 1 13 1 10 87 3 31
"g5778" 2318 2169 3386 2459 2381 1894 2212 1788 2555 2564
"g5779" 13012 19314 5788 8603 11369 3171 14082 5474 4951 17433
"g5780" 2568 612 2366 820 2074 1705 1754 1246 3300 966
"g5781" 26 21 8 3 16 7 31 18 13 33
"g5782" 29 21 25 29 18 24 28 28 14 37
"g5783" 754 1474 3999 1694 1216 1230 2859 1565 2467 1779
"g5784" 996 860 1034 589 772 557 625 838 595 574
"g5785" 24955 34335 69358 29498 52805 28397 26914 30568 39085 33198
"g5786" 8798 6517 9116 5426 6482 5330 7095 5749 4878 5227
"g5787" 4950 12273 9426 8029 7544 5998 4228 17673 6342 13707
"g5788" 50 622 310 381 26 54 63 14 258 76
"g5789" 0 1 0 0 0 1 305 0 0 178
"g5790" 18620 15019 18403 13890 15970 10268 16057 13567 16405 13080
"g5791" 16 2114 2521 2096 39 2554 1208 3462 795 2
"g5792" 14473 16605 14722 28107 32261 11595 8077 3802 18544 20142
"g5793" 3317 2141 3627 2124 2914 1373 2609 2095 2338 3067
"g5794" 15930 17322 11833 9247 11591 5203 15549 9983 15021 7127
"g5795" 5647 3681 3186 3570 3562 3027 4931 2748 3859 5222
"g5796" 4143 1714 3955 5836 2045 2381 3603 2142 3273 5693
"g5797" 3690 3305 5123 3691 2181 3227 3884 4553 3100 5253
"g5798" 12489 4275 3970 5102 9302 5114 4965 4173 9608 4391
"g5799" 627 853 887 418 475 119 1272 864 378 553
"g5800" 125925 129985 154954 70567 78720 61377 107192 116669 108354 55815
"g5801" 228 161 147 103 89 114 144 121 221 154
"g5802" 4326 2013 7104 7073 2196 2271 4970 2948 3759 3195
"g5803" 61 34 69 79 92 58 16 14 60 34
"g5804" 222 35 179 153 330 251 429 147 112 126
"g5805" 9076 5301 8258 3184 4450 4845 4203 5114 6819 5912
"g5806" 3905 4587 5016 2878 3871 2950 2165 2917 2676 2446
"g5807" 43821 38690 57412 17061 36205 11483 44723 10995 27355 12940
"g5808" 1623 1462 1215 1005 1495 1719 2200 906 2213 993
"g5809" 6589 2028 12588 6716 12307 2288 4142 4187 3107 3636
"g5810" 336 1432 99 162 509 282 503 192 2 6
"g5811" 53891 23282 52838 41296 29703 24719 41407 25729 22504 30268
"g5812" 6588 4136 5087 3355 3858 2591 3226 4403 4947 3006
"g5813" 8274 10986 12794 7415 12356 4928 8818 5400 14354 8945
"g5814" 218 41 3 36 54 56 3 12 0 0
"g5815" 31010 12600 10027 9940 7302 2611 11642 13606 8977 4272
"g5816" 488 164 212 356 215 197 122 83 23 120
"g5817" 2483 1959 2053 2507 1419 2525 1756 1622 2787 2226
"g5818" 149036 72974 83649 55457 24261 48547 49194 68777 93216 51532
"g5819" 79 727 52 467 535 137 281 501 176 246
"g5820" 981 1613 1212 998 1050 905 869 787 1510 923
"g5821" 88 55 126 79 31 31 105 97 76 57
"g5822" 5253 2038 4871 1124 3391 1846 3310 3855 2731 2529
"g5823" 0 114 54 1 58 6 159 89 254 196
"g5824" 1711 1246 1889 487 905 1095 510 302 1442 2121
"g5825" 3776 3463 2997 1312 1754 4647 2316 1869 1259 4650
"g5826" 257 162 171 116 129 58 116 117 99 94
"g5827" 1915 4739 4090 2565 1684 834 2384 3501 5422 1478
"g5828" 14957 16880 13883 10683 12181 8191 16880 9495 9700 11225
"g5829" 58 61 1 96 293 59 45 55 443 136
"g5830" 105990 74946 110739 77125 88825 60381 94496 84767 94512 61646
"g5831" 2642 5940 9028 7462 25688 4813 1606 32031 7660 5413
"g5832" 88313 217334 498982 329117 275336 79709 306561 456872 256953 277152
"g5833" 2973 3255 723 1558 2118 2540 3849 3162 1337 1136
"g5834" 17569 12361 17920 7856 17696 10169 14355 9054 16611 17311
"g5835" 1013 800 878 857 1411 385 767 793 863 1007
"g5836" 2195 3585 2234 271 2207 1319 704 889 544 723
"g5837" 671 439 442 349 1031 597 586 452 988 386
"g5838" 377 93 301 120 132 96 310 114 67 197
"g5839" 14 26 9 64 3 67 30 0 0 0
"g5840" 651 169 265 256 609 1493 837 293 162 37
"g5841" 7867 4685 5951 4123 4785 2894 4758 3712 4594 3699
"g5842" 5125 908 748 514 2485 807 3638 1280 3218 2227
"g5843" 41 42 0 1104 702 0 30 0 393 3
"g5844" 16821 12586 10612 5198 8371 10982 7438 8785 23458 9444
"g5845" 2655 2072 2230 982 938 1198 1313 1031 1149 1747
"g5846" 3 1 295 1 91 13 24 3 2 287
"g5847" 1612 615 1298 635 712 914 966 731 972 859
"g5848" 754 642 581 505 306 497 1270 833 874 280
"g5849" 17314 17027 21066 18450 15983 5141 18012 7953 20407 12398
"g5850" 1444 4500 1004 1014 2586 1752 1565 2187 1467 2166
"g5851" 12534 3850 11522 9985 5235 3580 6350 4548 5043 6609
"g5852" 1992 1814 1196 1223 1348 1797 1440 1471 3230 1077
"g5853" 26 387 150 638 1305 26 61 1 269 124
"g5854" 173 169 209 92 54 199 73 324 408 229
"g5855" 5771 6504 16360 6011 8628 8926 6224 1887 1957 5150
"g5856" 51 41 89 76 141 10 48 33 146 2
"g5857" 574 796 1005 878 777 612 648 502 1061 935
"g5858" 481 122 682 116 282 117 175 156 295 436
"g5859" 114 101 125 67 97 68 128 81 121 73
"g5860" 77 6 35 11 21 27 17 20 6 11
"g5861" 351 208 465 138 107 163 138 266 326 303
"g5862" 58905 22958 37557 35046 45061 22545 31855 12157 28965 23990
"g5863" 101 96 230 93 148 144 38 80 99 127
"g5864" 22 43 75 57 38 44 28 39 45 35
"g5865" 9310 9905 10038 5556 8898 6689 10047 4433 6713 7802
"g5866" 1063 490 784 393 245 129 542 247 669 460
"g5867" 24458 9037 7023 12707 10557 7956 13951 7170 9826 5628
"g5868" 1546 1374 1712 1357 1224 1012 1656 893 1250 1271
"g5869" 287 32 417 54 174 770 13 0 692 767
"g5870" 273 231 363 278 445 144 261 355 258 213
"g5871" 2 919 1716 159 114 1087 1119 1 77 91
"g5872" 322 121 347 138 210 58 153 121 160 122
"g5873" 25158 38663 29308 13509 19363 20747 20374 15867 28245 16607
"g5874" 75 6 8 4 4 12 6 0 5 4
"g5875" 27620 36001 26426 25928 30275 15658 28693 32195 19499 23143
"g5876" 237 430 144 354 406 205 1354 87 211 176
"g5877" 3223 2842 4308 1389 1993 2506 2168 1245 4110 2190
"g5878" 825 357 563 279 696 257 716 371 654 350
"g5879" 1275 821 841 699 914 697 719 316 862 540
"g5880" 21 16 35 19 18 8 18 20 18 19
"g5881" 35 127 221 88 237 168 90 249 73 71
"g5882" 156 186 256 300 2320 192 618 270 322 432
"g5883" 1 0 33 12 0 54 4 3 3 2
"g5884" 20 112 130 7 200 7 60 17 41 87
"g5885" 1372 922 1661 942 1016 806 1294 1040 877 1174
"g5886" 2232 1709 1740 318 171 380 71 95 498 1960
"g5887" 770 543 1600 1435 791 1014 1562 1152 1390 1080
"g5888" 1244 1491 2379 884 771 650 1343 960 997 962
"g5889" 666 498 705 391 344 403 628 457 559 538
"g5890" 3516 2673 3116 2943 2801 1185 3786 1180 4974 2639
"g5891" 9113 8684 5377 6860 4983 3696 3345 3494 5906 5576
"g5892" 6986 9822 5986 4709 6439 2198 7440 3771 8325 3235
"g5893" 22939 26180 20987 24853 14459 12182 30631 14498 24370 21724
"g5894" 150 42 127 4 26 8 343 42 50 141
"g5895" 22911 26241 29117 17059 21225 19340 24056 16502 23497 20339
"g5896" 348 575 456 136 705 477 258 360 502 471
"g5897" 3873 2845 1218 1528 2539 859 2345 730 4724 823
"g5898" 46 52 121 69 65 39 85 71 55 2
"g5899" 18 33 82 192 14 79 47 68 12 18
"g5900" 5084 12527 6442 6691 6736 4949 3696 3636 2861 4575
"g5901" 3299 2053 2604 1063 1043 1275 1678 1138 2380 1258
"g5902" 602 734 150 1793 571 825 800 792 972 257
"g5903" 806 769 397 477 479 436 453 495 511 564
"g5904" 4044 4046 1629 2106 8341 6049 3704 6782 8989 3986
"g5905" 4536 5743 1391 5335 2603 1992 528 2456 7630 4624
"g5906" 66 160 219 66 261 75 220 128 110 57
"g5907" 0 0 0 0 377 1689 1304 10 75 332
"g5908" 208490 181271 140355 104049 141509 141387 141967 118691 184239 87268
"g5909" 271 15 95 200 32 14 56 1 1 26
"g5910" 219 6 83 12 1 188 53 4 38 0
"g5911" 28 4 3 19 19 19 52 34 41 8
"g5912" 96 79 136 84 54 64 50 75 55 50
"g5913" 141 78 244 34 66 135 61 42 53 89
"g5914" 155 330 372 240 195 333 253 246 195 225
"g5915" 31 20 34 14 22 14 23 19 28 24
"g5916" 0 5 52 8 0 0 2 11 1 4
"g5917" 3846 1939 6578 3432 1547 3042 2912 1645 3161 2409
"g5918" 228 103 177 124 92 149 155 170 147 76
"g5919" 38817 31009 43003 18343 25340 22713 21846 12886 17337 30588
"g5920" 45 51 61 35 22 31 38 25 49 23
"g5921" 268 792 89 137 448 112 950 93 4 2
"g5922" 388 351 1733 275 967 741 1804 630 4712 809
"g5923" 11887 10818 18487 8287 9141 4011 10957 6579 13116 13911
"g5924" 1103475 1661008 808585 260755 1291182 461609 1735548 1448344 883746 749108
"g5925" 239 346 453 169 327 71 227 261 315 156
"g5926" 14 0 79 9 200 0 5 13 1 1
"g5927" 3309 3590 4911 1919 4426 2645 5155 2656 5090 3040
"g5928" 22 27 27 30 28 2 21 9 98 34
"g5929" 772 374 546 351 714 112 717 317 402 712
"g5930" 390 789 487 704 45 487 705 518 864 659
"g5931" 0 125 1 0 0 42 213 11 32 127
"g5932" 2072 1825 3181 1538 1341 1179 1939 1449 2785 2544
"g5933" 1763 4179 3853 2763 2697 2492 4292 2641 2908 1920
"g5934" 11 1 3 0 4 98 206 8 12 332
"g5935" 20796 7655 24009 6081 14724 3242 10220 13733 3617 9427
"g5936" 13680 6542 8250 6407 13350 7128 5866 5041 7624 7079
"g5937" 4925 4508 5929 4014 3509 2376 3478 3913 3530 4169
"g5938" 9 2 92 97 24 47 57 6 31 26
"g5939" 3 4 69 34 47 55 43 95 271 55
"g5940" 175 168 55 161 355 66 131 119 129 104
"g5941" 34 44 70 10 44 42 75 109 28 9
"g5942" 53666 96721 21696 21484 65845 22791 45232 11280 40528 59705
"g5943" 135 65 133 4 48 15 6 5 81 22
"g5944" 106 135 58 221 114 113 135 66 87 23
"g5945" 124 123 159 63 22 61 72 68 43 84
"g5946" 35 95 10 35 3 7 0 7 1 22
"g5947" 203 152 25 16 2 68 62 13 299 88
"g5948" 54106 38245 59766 23827 66804 46200 73502 23473 73464 33909
"g5949" 4445 3373 9180 4445 6428 2289 4701 3239 5088 3969
"g5950" 11297 6211 25276 9707 32830 9488 38712 16480 12267 11609
"g5951" 0 13 253 6 36 0 2 18 5 13
"g5952" 333 4703 2 553 1506 211 0 0 2 0
"g5953" 2937 2553 1734 2292 2705 3245 2443 2232 1854 2648
"g5954" 105 41 62 64 25 57 21 59 31 66
"g5955" 31893 10262 9547 9525 9088 4464 34115 13475 6623 12684
"g5956" 3604 3413 2966 1875 2112 1532 3005 3867 3084 4555
"g5957" 722 173 481 258 480 172 262 293 466 330
"g5958" 432 245 15 416 1247 55 444 8 200 511
"g5959" 8400 3749 8254 3881 6074 4770 6543 7947 3969 5683
"g5960" 32 27 25 24 28 21 15 23 30 25
"g5961" 151 79 115 61 52 57 66 71 111 128
"g5962" 10649 7057 7528 3994 3359 2813 5883 3191 2086 3509
"g5963" 14571 6307 18006 4512 10301 2834 11250 15665 4991 498
"g5964" 2687 3816 3971 1704 5893 3649 7245 6467 7789 502
"g5965" 116 121 89 21 39 29 33 3 37 41
"g5966" 55 49 40 36 34 30 49 32 52 41
"g5967" 5483 3685 5381 3311 2241 4015 4650 4117 6762 3808
"g5968" 4224 2058 2265 2231 3559 1082 2760 1112 2880 3379
"g5969" 1674 2015 2237 2483 2499 1509 1674 1614 1199 2651
"g5970" 7909 5251 4412 2664 7769 2732 6052 3044 5872 4396
"g5971" 1727 1595 5688 2612 4631 1381 3264 2095 2286 1579
"g5972" 5659 3471 3696 1663 2665 1759 3249 1610 2366 3041
"g5973" 113 101 67 8 95 55 96 63 82 126
"g5974" 23 215 8 5 13 39 20 0 32 192
"g5975" 8461 6473 7904 4361 4473 2303 5614 5716 4124 6252
"g5976" 24681 7343 43077 9956 10286 7639 17133 20002 6547 13225
"g5977" 949 1019 1415 555 1391 1287 3567 518 1028 1636
"g5978" 20439 26016 27347 26140 22158 18582 17935 20429 32369 22001
"g5979" 3865 105 766 12 325 54 1 489 411 190
"g5980" 1801 1 484 0 1893 311 15 1 120 50
"g5981" 2073 5318 3549 2553 2841 2373 2720 2500 2106 1663
"g5982" 1409 1393 844 1570 1506 1069 961 593 1327 722
"g5983" 34 65 55 6 35 10 0 21 1 54
"g5984" 26965 14247 15909 11713 14313 13943 10320 19541 14479 13732
"g5985" 104 84 719 76 91 69 183 84 67 77
"g5986" 7237 12666 22861 9416 11953 6798 16357 5298 12703 9855
"g5987" 2 309 15 10 31 22 76 40 5 4
"g5988" 17336 6545 21408 11643 9073 9076 11596 10687 11255 11000
"g5989" 810 687 810 433 851 562 436 549 981 675
"g5990" 11742 35736 29686 34436 42424 22106 49720 34165 46804 94037
"g5991" 5270 2170 3156 2616 1356 5166 1673 1290 2828 2518
"g5992" 1130 268 258 488 213 122 684 281 311 476
"g5993" 92 286 99 120 74 160 74 181 122 96
"g5994" 134 282 461 175 64 115 140 66 321 161
"g5995" 1339 1218 1402 943 1099 802 1416 915 1139 790
"g5996" 2048 1130 1851 1062 999 1150 1607 1003 2051 1244
"g5997" 8 17 184 18 44 5 13 23 89 80
"g5998" 761 665 804 560 387 316 958 510 656 453
"g5999" 5549 3587 4165 3040 3545 2449 3070 3171 3155 2918
"g6000" 478 222 86 383 343 90 274 147 196 198
"g6001" 6 96 40 25 33 70 13 155 3 51
"g6002" 8577 7626 10975 7643 5914 3445 9725 3128 6707 8206
"g6003" 50 6 1 3 34 24 92 6 1 0
"g6004" 2066 391 2218 924 851 716 1002 641 1160 1076
"g6005" 166 88 12 13 18 5 114 7 29 103
"g6006" 61 114 57 115 143 149 152 100 126 63
"g6007" 29809 24085 26563 11751 11520 11880 19388 12934 29895 13935
"g6008" 113 66 109 34 26 23 125 13 82 86
"g6009" 23136 12351 17771 9677 18969 22225 12805 14468 26806 21045
"g6010" 776 289 203 285 286 293 131 266 241 222
"g6011" 6193 8044 6781 3101 5545 2306 5653 3450 6895 2969
"g6012" 24 14 21 10 8 11 16 14 18 16
"g6013" 208 162 438 139 658 221 564 469 149 434
"g6014" 59332 58020 62418 16275 22199 18134 22228 31045 24663 17811
"g6015" 20984 7951 24480 18508 15130 9484 22161 14862 14797 17790
"g6016" 6841 6370 7563 3948 8396 3443 6733 3773 6387 3799
"g6017" 9642 10335 14092 6677 5921 8199 9048 3717 7145 5154
"g6018" 140 106 63 62 74 40 22 66 82 5
"g6019" 26236 6697 33625 11203 21196 8742 19898 30338 30695 28639
"g6020" 166 569 291 2 1048 404 539 83 1128 188
"g6021" 3888 3717 5267 2970 3615 2106 4138 2875 5452 2968
"g6022" 86 26 167 155 88 23 41 39 356 60
"g6023" 2016 998 452 276 923 285 963 1219 751 523
"g6024" 1398 1195 1057 647 853 731 951 562 858 976
"g6025" 227 6 47 67 34 1 16 27 11 59
"g6026" 99 71 81 56 50 56 74 53 64 53
"g6027" 889 1002 1451 903 970 1262 1035 827 737 1242
"g6028" 628 716 583 889 758 521 717 1027 920 813
"g6029" 33050 22161 28634 18700 20185 25465 24541 23470 33700 15920
"g6030" 71 184 247 41 87 46 38 43 105 58
"g6031" 13 49 67 24 102 20 45 14 30 16
"g6032" 4126 3932 3378 1991 5149 1580 2520 3144 2164 4216
"g6033" 18116 11128 17355 11093 26657 14929 6157 7001 11632 14175
"g6034" 947 542 679 565 1098 548 824 652 932 1278
"g6035" 50200 27371 36820 3987 14997 9281 17945 14989 11604 17368
"g6036" 101 33 60 24 89 68 82 154 102 102
"g6037" 15 1 3 19 47 3 3 0 18 17
"g6038" 28 35 24 0 1 0 0 0 12 1
