"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g6545" 23508 30207 20601 22944 28404 30961 18933 15407 21490 15236
"g6546" 3346 10843 8807 8872 11116 6516 4658 8387 7337 8399
"g6547" 133 320 228 83 348 154 116 268 170 303
"g6548" 8 2 31 78 1 9 12 4 77 19
"g6549" 1 10 168 2 59 49 16 7 27 20
"g6550" 6820 12580 11658 10475 10945 16431 14309 11267 9909 14917
"g6551" 347 1808 558 759 186 288 90 468 582 600
"g6552" 18 171 6 4 27 96 257 46 5 138
"g6553" 22362 27250 23582 29673 16223 36546 20080 27065 32963 19283
"g6554" 683 2332 1109 436 1353 1669 609 926 480 1684
"g6555" 363 1470 1213 1084 1140 875 759 1224 445 1113
"g6556" 103 196 346 69 318 626 252 600 102 639
"g6557" 440 594 356 451 408 291 229 213 335 255
"g6558" 107 237 50 73 144 420 179 265 95 334
"g6559" 600 323 388 624 633 1352 598 686 454 486
"g6560" 115 302 357 228 268 312 116 113 139 156
"g6561" 3657 876 993 1613 333 3040 2881 909 3155 3485
"g6562" 176 540 475 663 422 426 659 426 580 109
"g6563" 55 43 38 113 55 230 86 42 30 72
"g6564" 19 14 14 18 34 47 9 30 49 54
"g6565" 3039 7942 5414 8651 7725 3577 6705 5930 9769 6815
"g6566" 22825 40254 34799 33710 41801 24350 37100 29242 23614 40878
"g6567" 6057 14707 13918 11045 9866 11721 12479 9770 18890 10860
"g6568" 619 662 1056 2021 943 466 1204 729 695 1107
"g6569" 5624 24131 8806 9936 9785 13882 6356 7093 1901 13173
"g6570" 377 502 240 473 163 287 369 330 253 497
"g6571" 126 319 183 325 98 89 126 72 241 686
"g6572" 1664 14345 2015 4455 4617 3117 18772 13070 1216 18224
"g6573" 5599 8806 6150 5518 6901 5897 4107 4089 3114 5448
"g6574" 263 164 239 129 320 342 135 7 19 108
"g6575" 14 0 11 139 16 379 24 99 91 400
"g6576" 1716 3603 1943 1815 2628 2543 1752 2326 2214 3599
"g6577" 182 599 248 415 303 536 297 228 101 280
"g6578" 83 84 101 906 91 124 0 1498 328 5360
"g6579" 16703 18329 23046 19593 25188 21447 21291 18269 12793 19144
"g6580" 6 74 101 95 80 6 135 34 36 12
"g6581" 10625 5860 16321 6465 11254 11312 11263 15541 19748 8197
"g6582" 2779 2962 8568 3672 5559 4218 5469 10558 2757 11761
"g6583" 645 4226 426 1582 4475 1725 580 666 470 475
"g6584" 155 96 19 54 141 110 168 90 45 72
"g6585" 18 72 16 41 38 39 49 36 30 25
"g6586" 21 101 65 101 94 73 65 47 54 72
"g6587" 13658 17646 11151 16562 16245 11897 12048 23148 20117 12113
"g6588" 14967 16658 10445 17641 23558 17542 19366 14410 15726 18832
"g6589" 14395 24788 43691 34339 17388 24751 17483 13036 26199 17058
"g6590" 278 1515 1081 196 93 332 168 440 763 183
"g6591" 637 1605 1093 1385 1127 1062 993 958 995 1605
"g6592" 29 7 14 35 9 31 8 11 8 9
"g6593" 15137 17828 17574 20713 11841 20746 18562 9896 16735 19707
"g6594" 101 781 439 254 1161 634 53 38 915 397
"g6595" 13329 20377 21157 13572 16433 19057 15250 11592 12363 16543
"g6596" 66626 154793 60500 157555 81170 111283 57712 158262 94832 88197
"g6597" 89 153 210 193 360 161 7 377 192 35
"g6598" 12589 13256 16216 15723 9614 16273 11792 7223 9962 8476
"g6599" 40782 132236 77715 31446 236085 80554 230475 128607 58133 65410
"g6600" 15356 17268 20141 18098 12565 28103 15892 9013 15058 17227
"g6601" 206 343 121 371 172 189 342 86 191 524
"g6602" 5081 6754 7061 8444 4787 7784 5698 13599 3329 13037
"g6603" 58 27 16 53 4 16 18 44 8 30
"g6604" 1044 1786 822 1000 1912 1398 1374 1113 1126 801
"g6605" 2588 704 2889 1027 1276 1231 512 2814 540 3387
"g6606" 75 160 131 148 112 196 74 110 153 169
"g6607" 1998 3751 2851 3969 2975 4279 2222 2933 2135 3712
"g6608" 208 858 193 479 422 285 110 311 275 575
"g6609" 292 2272 1080 882 1696 7892 221 722 892 172
"g6610" 2469 746 1202 4547 3122 1047 659 977 745 2372
"g6611" 841 729 5013 1940 2230 5298 7408 420 749 1127
"g6612" 74883 96473 61107 93023 84181 65969 67650 55825 64274 57084
"g6613" 588 4052 533 637 1218 1485 331 711 92 1217
"g6614" 1650 2438 2332 4183 4800 3508 2929 3040 2004 2890
"g6615" 217 445 225 440 606 227 251 298 349 406
"g6616" 3341 3481 1579 3323 1964 2132 1303 2472 3852 885
"g6617" 2601 3534 4622 4071 3947 5309 6240 3605 4768 4135
"g6618" 12701 19029 20746 19897 9655 22595 21406 9720 11604 20946
"g6619" 58 258 26 333 34 635 12 63 65 341
"g6620" 396 824 685 716 135 912 78 9 46 175
"g6621" 355 1180 205 480 312 394 327 327 411 568
"g6622" 2476 3396 1092 2449 1178 3394 1419 1680 2389 3872
"g6623" 169 236 369 242 263 254 305 150 145 293
"g6624" 1427 9871 3020 1419 1567 2629 2910 3480 2950 1533
"g6625" 195 480 207 325 552 372 259 160 439 351
"g6626" 281 394 113 359 314 325 93 547 222 315
"g6627" 50087 53145 74950 65048 56930 98235 82046 77025 82058 95200
"g6628" 1 4 34 4 0 3 0 13 3 15
"g6629" 14 73 28 38 22 39 36 44 21 48
"g6630" 1073 2512 2215 1844 2279 2174 3275 2305 2608 1564
"g6631" 6805 4660 3741 12410 4707 9039 8436 3396 6550 6601
"g6632" 738 1595 716 930 834 2417 990 639 1005 667
"g6633" 11038 11822 3271 2253 18449 27659 8849 8170 8553 26222
"g6634" 2782 5851 40318 57432 27174 8002 12549 202 9992 36624
"g6635" 36 64 81 18 253 56 47 16 54 81
"g6636" 9895 10417 12444 9405 10986 8173 7031 11978 11683 10723
"g6637" 99 78 37 11 5 80 79 123 20 93
"g6638" 13811 35690 40866 24475 36336 14687 17399 10496 17217 28588
"g6639" 25 135 57 19 66 76 38 156 103 116
"g6640" 30416 50210 36339 49784 48862 27298 25734 39006 34667 38980
"g6641" 5152 9094 3918 9711 9244 7565 3216 4894 3662 10872
"g6642" 2129 5406 3540 4168 3872 4345 2823 2659 5609 3081
"g6643" 755 1619 676 1082 1420 1412 1100 1373 1274 2460
"g6644" 120 134 192 179 271 129 141 96 187 147
"g6645" 858 1652 1044 1855 1410 1161 2009 1314 1762 1072
"g6646" 22 27 26 42 48 50 49 38 21 36
"g6647" 1131 3338 2394 1401 1605 2955 2293 1346 1310 2469
"g6648" 36 1091 1813 737 88 1046 382 378 313 869
"g6649" 7481 12517 7211 9861 9353 10532 6417 7738 7107 9035
"g6650" 38327 58656 33541 36986 23536 22434 48331 14169 29064 38928
"g6651" 532 4628 1406 336 2247 1747 336 116 905 819
"g6652" 1280 1451 1246 668 1073 3345 1677 1245 1528 1126
"g6653" 3338 7281 5795 7479 3097 5028 5558 4482 4709 5261
"g6654" 710 886 11148 2489 10588 1490 4139 619 972 4856
"g6655" 1194 14325 16773 24796 25007 4909 12966 4184 13324 16430
"g6656" 2354 2782 2796 1686 1650 2984 2167 1469 1247 2272
"g6657" 127 432 363 615 486 667 435 373 257 378
"g6658" 2180 5083 1113 437 10446 1060 507 288 296 540
"g6659" 5 7 13 8 15 67 20 3 7 22
"g6660" 44 6 196 26 39 73 66 21 84 235
"g6661" 536 571 370 582 371 424 609 548 646 548
"g6662" 7771 9652 12881 6573 13061 12153 6346 7568 7552 6721
"g6663" 25 11 6 10 24 22 3 24 17 32
"g6664" 255 360 472 237 377 186 311 360 108 236
"g6665" 11143 13449 17344 10858 14067 14024 14216 8222 14189 13358
"g6666" 2985 4968 4071 6152 5100 4358 4641 2049 3032 3557
"g6667" 6683 14755 8930 14582 12425 14535 10614 13999 8545 16731
"g6668" 2417 7274 3983 2929 4489 5279 4453 6675 2587 4018
"g6669" 1137 430 890 845 1549 436 583 665 527 649
"g6670" 1384 1481 1550 1503 1621 2816 1032 825 876 1472
"g6671" 106 181 90 247 180 138 129 35 72 362
"g6672" 2204 4114 1546 2122 1462 2299 4724 2543 2048 3056
"g6673" 8884 10856 14965 10257 12574 7524 6866 10226 7032 11503
"g6674" 1123 2502 1764 1966 1347 2878 1000 1925 1361 3046
"g6675" 398 735 723 711 2031 2198 774 1132 1462 1376
"g6676" 2823 2426 1030 1588 2812 2846 1723 2511 2378 1721
"g6677" 23 59 1 8 0 53 3 37 21 49
"g6678" 1963 5110 1052 4317 2751 4025 3848 2782 2842 6001
"g6679" 485 1513 628 1398 727 1166 542 667 570 768
"g6680" 15106 26229 18561 18373 13934 14042 15743 16813 13323 26699
"g6681" 50 185 580 48 6 295 16 375 99 16
"g6682" 30968 59372 34714 34998 30271 43722 31562 63571 45786 55408
"g6683" 8928 11599 9741 17131 5583 7787 8953 8313 6357 6592
"g6684" 65 17 0 0 14 69 36 224 0 38
"g6685" 1173 11937 17432 20459 11758 13690 15208 10685 4358 10296
"g6686" 617 501 720 675 243 722 341 588 676 796
"g6687" 247 360 127 63 208 437 181 129 121 102
"g6688" 241 432 275 338 339 298 207 268 272 347
"g6689" 28909 14089 25205 24240 25980 26116 37714 34883 22709 21577
"g6690" 10359 13952 14762 18348 15249 21107 16222 11797 16432 9643
"g6691" 633 1298 622 626 989 1272 511 760 697 894
"g6692" 797 1525 2334 2344 923 683 591 850 489 1299
"g6693" 4172 5456 4135 4494 5425 5394 5082 3629 3882 4059
"g6694" 5423 10121 4982 6543 5199 4749 5184 4764 5312 5078
"g6695" 318 195 721 1438 766 553 409 53 411 359
"g6696" 4604 4363 7381 10236 9888 4570 8273 6534 7429 9755
"g6697" 3074 3140 2404 2325 2810 2996 2956 2058 2207 4289
"g6698" 12191 8634 10788 12958 16997 6925 10462 12980 16224 16803
"g6699" 22078 53531 24093 96369 59651 60033 43337 48816 24913 35460
"g6700" 16922 26564 16466 17986 20502 16029 19619 17715 10357 12314
"g6701" 142 294 159 184 113 135 162 131 196 204
"g6702" 10273 9839 8317 18143 13457 10388 12834 8040 13642 19662
"g6703" 2637 2457 5523 4554 1724 4544 5037 3067 4790 4483
"g6704" 12380 24769 28888 16489 37682 19814 18514 15728 20200 32030
"g6705" 660 1512 1971 1521 2811 1373 1466 2144 1541 2698
"g6706" 39 63 26 18 5 24 17 22 77 25
"g6707" 23340 34658 25157 27275 22905 18197 30476 21737 28631 28752
"g6708" 6621 7066 8423 3700 6234 4392 6122 3686 4706 6048
"g6709" 9709 31870 12134 23219 20427 23060 19515 20418 11260 48208
"g6710" 219 499 107 328 153 144 49 98 415 230
"g6711" 1523 2578 1461 1560 2453 1504 1199 1638 794 1391
"g6712" 2239 670 5368 2826 3199 3148 4478 1822 4112 626
"g6713" 15421 43288 37746 39447 26528 25494 15376 17949 33394 28818
"g6714" 976 1221 1685 1511 2091 612 517 575 671 808
"g6715" 1120 1838 2158 2857 1436 1732 1540 1524 1553 2022
"g6716" 2 7 34 53 44 5 9 6 12 22
"g6717" 355 551 614 488 497 571 400 373 237 504
"g6718" 23 458 189 133 201 30 93 66 131 53
"g6719" 0 0 0 0 0 8 7 91 1 0
"g6720" 85 149 44 77 76 57 43 79 63 69
"g6721" 474 106 270 334 693 231 219 201 446 721
"g6722" 1084 2039 1873 2342 2467 2887 2192 1965 1609 1871
"g6723" 164 22 368 44 84 20 81 127 23 79
"g6724" 397 279 496 552 478 295 134 117 611 177
"g6725" 8860 20017 12662 14293 20428 8953 12579 10676 10347 12449
"g6726" 188 166 139 176 91 27 235 240 115 146
"g6727" 8459 8008 12145 13676 15172 17567 4213 6828 6511 14055
"g6728" 111 138 50 85 44 27 129 180 128 70
"g6729" 19764 36898 23735 28455 28150 23636 11794 20514 28545 31524
"g6730" 888 1369 136 927 620 279 47 108 20 362
"g6731" 25562 40652 34938 35994 29852 31938 35837 24030 35617 32788
"g6732" 23 738 80 4 135 542 220 146 36 31
"g6733" 21289 32371 23881 33760 35844 22778 28208 17371 16040 18635
"g6734" 722 930 660 733 744 904 648 334 663 984
"g6735" 3782 1490 1835 6031 2520 6359 3359 1712 4058 8789
"g6736" 19041 24957 14958 26287 33381 24846 15410 10904 16967 24393
"g6737" 229719 274099 129780 121361 77702 177845 111820 121438 141351 85219
"g6738" 10437 10118 13181 15919 8176 12187 13893 15447 9808 18584
"g6739" 3386 3064 2135 3065 3259 3856 4624 3031 3074 3709
"g6740" 24387 17970 24168 32929 19670 19778 17998 20797 22370 18955
"g6741" 10457 11376 7569 14521 6776 3411 4096 15740 9712 11616
"g6742" 589 1333 1066 773 2023 1498 366 1130 1540 2912
"g6743" 73 29 57 77 171 241 67 68 108 161
"g6744" 93 83 65 105 119 196 114 162 59 275
"g6745" 10249 68611 1005 19628 2113 4523 7021 4275 3865 10672
"g6746" 161 359 33 171 116 126 53 73 47 24
"g6747" 394 470 444 514 502 462 405 274 503 593
"g6748" 32648 39357 30201 44278 34587 34038 48184 37760 48691 50500
"g6749" 11 3 22 6 59 20 6 54 12 1
"g6750" 65 117 143 92 118 155 169 122 76 150
"g6751" 266 32 218 869 743 626 300 993 318 627
"g6752" 33 50 87 5 33 69 48 78 94 74
"g6753" 6520 8377 15334 11097 12400 8151 8627 6870 3706 10543
"g6754" 14923 22707 13961 18441 20955 20400 17102 16503 16128 20997
"g6755" 103 23 41 118 85 45 181 44 34 21
"g6756" 1 115 4 22 12 70 120 19 153 9
"g6757" 99 51 91 26 25 81 72 150 102 162
"g6758" 1042 1253 1393 1734 1769 1144 1765 1121 2043 1625
"g6759" 247 21654 3461 8579 3757 22695 12672 6434 3429 13703
"g6760" 9318 30135 19449 23038 9607 16742 13891 14620 21781 14711
"g6761" 678 2315 1479 2681 3427 1636 2649 2009 2015 7603
"g6762" 955 1466 2727 5209 4558 2915 3043 3738 2340 2975
"g6763" 561 811 973 841 1293 678 927 542 581 440
"g6764" 21 91 35 24 91 23 36 72 57 64
"g6765" 26249 22011 89669 55484 45103 64705 43391 59418 16997 23558
"g6766" 12 21 44 34 28 3 41 24 49 6
"g6767" 3115 6790 5032 4694 4041 5409 4159 3141 5513 4971
"g6768" 39 34 16 49 45 114 9 9 5 22
"g6769" 7419 17356 10980 9969 14009 6737 10392 16750 14780 14955
"g6770" 52 191 600 259 2191 1062 885 222 657 87
"g6771" 9 15 39 25 33 7 31 22 34 20
"g6772" 38 57 51 45 32 68 40 15 62 30
"g6773" 145 387 691 296 752 435 156 836 508 213
"g6774" 2997 10663 6010 6062 4656 2562 7412 5962 8009 5529
"g6775" 2105 6709 1147 5447 2094 12503 1615 880 3362 2650
"g6776" 7737 13173 10071 13500 8960 9241 9297 6831 8924 8338
"g6777" 1276 1031 1525 1482 1984 940 1185 1549 2991 1127
"g6778" 224 748 506 332 630 474 161 966 338 82
"g6779" 229 563 502 109 314 421 366 212 318 391
"g6780" 5311 6094 5094 13480 7600 6020 5409 10921 4956 15497
"g6781" 2474 2605 1147 2646 3061 2030 2078 2077 2331 4604
"g6782" 556 559 425 385 530 918 963 482 397 699
"g6783" 7651 4984 8087 4741 5256 6862 7060 7322 5629 10925
"g6784" 9851 35329 31950 14869 14683 25685 22923 7742 12827 39232
"g6785" 75602 123209 86887 156948 102956 110607 85640 61619 73731 93403
"g6786" 3309 3010 2672 3018 4207 5361 2643 2161 4478 4971
"g6787" 10211 2622 7991 8481 3531 4518 1981 3482 1989 9379
"g6788" 89098 140568 89847 132564 122349 101928 65178 70617 146150 168594
"g6789" 26 82 47 506 66 72 102 165 71 115
"g6790" 0 0 0 0 85 0 0 13 0 0
"g6791" 389 1 581 783 527 409 156 343 368 285
"g6792" 544 419 358 370 494 465 118 335 141 186
"g6793" 69 274 7 915 0 3 0 0 0 346
"g6794" 10500 13781 12552 20808 17040 11873 13076 11291 11497 24818
"g6795" 1750 1987 7370 2134 854 1826 1925 1889 3260 7607
"g6796" 127 143 0 182 72 126 67 40 157 90
"g6797" 294 464 429 608 450 472 491 288 219 405
"g6798" 18121 15560 6286 11645 14001 23660 21181 25557 15511 4123
"g6799" 6612 6644 14819 6251 18693 12176 10999 16597 6927 5957
"g6800" 5132 1931 761 707 6524 10470 8358 3829 8314 5223
"g6801" 2018 2633 2512 2684 2855 3827 2615 1647 4965 3666
"g6802" 8062 16053 16788 7923 20612 14358 7846 12812 9730 11096
"g6803" 1850 6189 4399 4209 3036 3684 2750 3783 3476 5480
"g6804" 145 91 249 286 840 393 194 2 1177 0
"g6805" 429 410 691 535 724 753 566 718 479 485
"g6806" 253 5 61 2469 218 1579 1117 455 365 1094
"g6807" 3645 6677 3683 4966 4430 4522 3596 3875 4422 4225
"g6808" 3081 6379 6155 6349 7445 4675 3747 3241 7753 7543
"g6809" 1480 2371 3077 3386 2367 2788 3246 2723 2182 2463
"g6810" 7885 4817 4977 6743 9466 8963 6964 3150 10072 6416
"g6811" 29250 41629 35016 58200 81289 70509 44142 52852 48735 66125
"g6812" 37 64 39 76 95 70 46 38 70 44
"g6813" 2000 3984 2712 3869 2501 2804 893 1016 1908 3665
"g6814" 19371 24654 24514 28304 26028 26007 10796 17906 13304 15743
"g6815" 43 125 34 34 1 15 1 1 4 194
"g6816" 5592 7608 8709 12349 8539 8609 7108 9103 5527 7003
"g6817" 4939 25877 9312 18105 12185 11861 12011 9306 17092 9144
"g6818" 189 268 81 288 71 33 36 18 45 69
"g6819" 2169 4152 4203 2461 3072 5034 3008 4485 4118 4635
"g6820" 639 504 670 688 805 699 563 494 656 590
"g6821" 5995 6305 9235 11664 9646 7474 5001 4937 4233 4844
"g6822" 3136 2603 1797 4443 2322 3332 3208 3484 2274 1660
"g6823" 3205 7879 9195 6559 5458 11220 13082 7805 6842 17154
"g6824" 2221 5038 50 2345 2 438 1961 47 2659 78
"g6825" 3608 2922 2988 3396 3507 4838 3531 3017 2751 4917
"g6826" 4580 14841 17342 16816 20595 6214 1747 8043 6876 17839
"g6827" 703 138 484 481 309 432 1340 420 1465 919
"g6828" 59 161 97 7 54 37 47 206 2 172
"g6829" 297 1782 488 1966 1508 546 114 432 919 1697
"g6830" 15068 23020 24885 23071 10973 19307 12645 16471 16275 22349
"g6831" 825 3504 2373 4291 3459 1097 6864 4121 6668 10547
"g6832" 1074 967 202 1325 1160 781 567 782 745 617
"g6833" 15299 8341 1186 11510 7010 18809 1601 16358 21540 3347
"g6834" 489 533 513 79 315 1079 99 88 51 152
"g6835" 26435 54815 38172 35690 45939 36379 37106 39380 25755 43494
"g6836" 42 56 17 8 9 50 40 22 8 59
"g6837" 1448 599 452 2461 900 2818 2495 74 582 3452
"g6838" 222 165 196 266 187 296 219 169 149 246
"g6839" 4303 6421 9440 2839 8236 12052 5344 3486 6691 4681
"g6840" 6132 7674 9635 10900 6161 4886 3926 4067 1294 10481
"g6841" 37487 71977 69392 52404 14728 89641 49792 29465 35024 47730
"g6842" 10328 17283 15314 12796 15578 15339 12498 10665 11370 12564
"g6843" 499 2447 1296 1632 791 671 640 1021 1381 2108
"g6844" 518 794 209 539 260 243 181 245 429 311
"g6845" 81 152 163 219 379 215 226 178 208 171
"g6846" 2173 4314 3124 3517 2490 2686 2980 1672 2661 3033
"g6847" 26 97 98 103 30 29 165 81 63 131
"g6848" 1348 4059 1056 3956 3661 1088 2778 995 2007 4590
"g6849" 3315 5402 4789 7336 6663 7575 3996 5115 5041 4028
"g6850" 19484 37704 24088 36693 23298 25432 22430 16567 18255 30816
"g6851" 2019 2424 3032 4404 2407 2674 1641 1643 1843 3955
"g6852" 48412 73590 35240 44328 72335 55695 44223 68713 42329 42812
"g6853" 2449 1173 1250 1288 672 704 1929 996 1596 2189
"g6854" 519 1133 507 329 1955 621 1066 817 493 836
"g6855" 31 20 92 23 21 54 29 38 33 46
"g6856" 1206 1331 2043 1908 4758 1856 3473 2037 2271 2741
"g6857" 44 82 7 14 68 33 12 38 100 76
"g6858" 322 880 505 266 344 714 442 434 561 598
"g6859" 31 11 47 0 76 10 19 25 33 9
"g6860" 27 50 39 42 15 113 14 62 25 18
"g6861" 17563 20310 13869 26672 23691 18718 25362 25624 10084 15180
"g6862" 10800 17900 16936 13210 15352 15916 15179 10433 7929 14485
"g6863" 8173 4418 4514 7385 19605 1485 8545 2951 13171 14729
"g6864" 43818 65484 40102 66360 59525 49574 45706 45033 30463 51904
"g6865" 804 2054 1982 2135 3278 1883 1962 1574 1549 2573
"g6866" 301 162 24 174 186 17 129 15 273 35
"g6867" 2590 4439 2079 2842 2608 3019 2396 1910 2258 2298
"g6868" 17124 12941 16759 24216 13840 15871 12770 13379 16916 19369
"g6869" 103 116 229 17 147 28 168 51 2 209
"g6870" 113 0 1 4 15 143 101 7 1 7
"g6871" 11011 17725 14110 10895 19809 18821 19994 12140 16760 24367
"g6872" 14490 34343 28631 29103 29165 26938 30595 26519 25029 28118
"g6873" 113 250 218 313 272 324 204 94 53 87
"g6874" 345 1130 1134 1461 556 1733 2532 942 485 3446
"g6875" 22400 37642 23466 13764 26664 17260 16399 21883 26121 13340
"g6876" 23 10 19 18 28 33 24 19 12 29
"g6877" 1837 2162 1331 1476 2449 1455 2182 1071 1921 2988
"g6878" 1 4 86 0 0 16 0 14 2 4
"g6879" 213 206 48 178 122 52 63 57 168 37
"g6880" 2856 1252 3194 5867 2462 1780 2393 3201 1114 5198
"g6881" 32476 52796 44881 40558 48881 40295 44807 34685 30424 43199
"g6882" 956 2063 1480 1028 2299 1615 1242 1852 1448 1273
"g6883" 68224 103519 104893 122340 86633 85539 78917 85815 71479 129318
"g6884" 8 21 20 9 28 7 8 65 34 5
"g6885" 6767 20001 17405 15731 11790 14298 14483 13652 15100 7167
"g6886" 293 132 58 26 121 32 31 3 48 86
"g6887" 3924 5515 2668 3168 4916 3066 5173 3007 2162 4956
"g6888" 10390 16478 9909 24979 16346 24667 10305 17197 10190 24783
"g6889" 31 56 294 149 157 294 1 122 19 137
"g6890" 42 21 144 309 77 2 24 213 38 67
"g6891" 536 1168 111 133 235 331 391 7 737 148
"g6892" 434 659 987 1111 1097 941 168 180 1037 490
"g6893" 5534 9034 3354 9711 4225 4405 5400 6734 2040 12812
"g6894" 1282 1563 1420 1010 1465 2145 1565 1906 1406 2249
"g6895" 410 952 975 785 695 761 465 474 397 780
"g6896" 13481 16284 20980 19931 17043 17526 6903 16730 13484 13858
"g6897" 826 505 722 3504 1792 1017 2963 1351 754 1761
"g6898" 1839 11436 3509 9413 3663 4755 6126 3958 7057 7847
"g6899" 55 24 18 2 6 7 122 53 51 18
"g6900" 1841 1517 758 2736 1070 191 731 2079 534 794
"g6901" 55 215 165 373 173 277 160 128 46 94
"g6902" 12 26 17 32 14 15 6 22 38 16
"g6903" 10609 9342 4631 7215 7683 7137 5149 3931 5307 7607
"g6904" 7073 8448 4281 4926 6306 5777 8421 6863 3640 9190
"g6905" 35 55 5 1 206 25 2 1 23 15
"g6906" 200 135 422 10 0 40 0 2 2 1
"g6907" 2038 623 2015 2081 1147 2392 1478 1468 2373 1858
"g6908" 9253 18383 12159 15349 11765 14078 10587 10331 10358 15312
"g6909" 18 9 17 12 88 46 105 30 19 29
"g6910" 6873 12710 19904 11604 16047 15818 12054 8535 11144 9941
"g6911" 305 527 392 474 223 556 698 889 236 578
"g6912" 7776 17493 9405 8699 10957 7117 10247 5617 9136 18705
"g6913" 1113 2085 1887 2248 1496 1843 1269 1396 1144 2085
"g6914" 682 1645 1438 1748 1277 1495 665 888 906 1016
"g6915" 55 233 164 63 38 311 23 6 54 88
"g6916" 186 9 4 2 47 3 2 2 37 9
"g6917" 685 644 822 815 473 567 974 553 646 800
"g6918" 261 844 849 1026 457 724 417 795 320 403
"g6919" 502 906 216 663 669 281 266 499 221 493
"g6920" 23315 20221 26115 35316 28738 13151 15578 8385 22650 29784
"g6921" 13364 10069 18195 9608 20619 7415 14012 10253 7232 9649
"g6922" 59 3 249 56 2 67 4 0 110 24
"g6923" 593 1222 870 1192 1378 1720 873 810 685 1144
"g6924" 2146 12084 7654 5345 3329 6288 9566 4980 6146 4200
"g6925" 310 840 517 820 687 603 767 729 742 544
"g6926" 783 1637 1809 1006 1644 303 1002 519 1543 1900
"g6927" 218 311 443 395 312 955 186 435 365 240
"g6928" 38954 62844 38032 48504 34912 52849 30606 28165 35292 50064
"g6929" 852 1154 968 1139 1507 1143 552 920 882 1007
"g6930" 4106 6805 1734 3148 1129 6653 2545 10703 4732 1142
"g6931" 17774 65288 32830 38744 68969 41961 17874 63153 29229 27637
"g6932" 4775 7224 6635 4694 8163 6818 5217 5212 5566 5781
"g6933" 151 122 42 138 193 56 149 71 211 226
"g6934" 291 480 745 1004 308 1908 215 756 664 539
"g6935" 2057 4194 2564 4395 3399 3052 2057 2281 2634 2813
"g6936" 23844 66727 66151 60601 39611 47914 35655 29928 36829 52181
"g6937" 1225 2107 1601 2643 2040 2301 1617 1463 1924 1530
"g6938" 5466 6849 6095 4428 5590 5124 5212 4998 3864 5422
"g6939" 176 288 144 163 199 139 142 112 298 218
"g6940" 535 55 133 217 219 235 231 69 713 946
"g6941" 242 74 261 283 343 227 145 235 231 224
"g6942" 1686 3268 5313 1058 2056 2451 3250 2072 3842 3727
"g6943" 339 287 337 275 525 298 202 217 151 85
"g6944" 39 58 31 34 34 32 40 22 38 48
"g6945" 484 762 658 1406 1249 712 1089 477 641 876
"g6946" 6735 13980 8740 8919 8118 9877 7088 9574 9062 9261
"g6947" 1299 3457 2215 1671 3014 2740 2017 1474 1591 2689
"g6948" 21575 19716 24793 24022 21125 33656 26744 20539 28666 26321
"g6949" 764 1744 1241 798 1031 1456 912 719 791 1644
"g6950" 880 801 2353 487 2035 644 829 797 1106 2838
"g6951" 1492 2162 3071 3433 1697 1310 852 2598 1520 702
"g6952" 28 9 49 55 25 52 65 60 25 59
"g6953" 2171 2865 3127 2510 3696 2565 2695 3441 1259 1724
"g6954" 2963 3396 6974 5689 3045 12783 1260 5165 3924 5778
"g6955" 9932 15512 11097 10930 10975 15466 11032 10676 9985 14671
"g6956" 27248 124917 116271 62373 45283 70178 30913 45177 132402 103758
"g6957" 4 1053 1 74 0 46 0 743 8 2
"g6958" 24369 25729 34834 14506 17197 12375 12201 10660 19206 21424
"g6959" 2124 2708 3896 3284 2944 3941 3715 2526 3334 3186
"g6960" 552 714 403 369 666 348 420 454 253 480
"g6961" 1003 1106 1543 1312 1656 1363 1047 1208 993 1639
"g6962" 4951 2352 4697 3042 3869 3614 4604 2110 3050 3546
"g6963" 8 185 90 0 16 24 10 42 49 35
"g6964" 43630 122624 50260 58792 125586 50236 33459 49163 73211 71124
"g6965" 3497 3858 4042 4716 3893 4170 4560 3248 3499 3875
"g6966" 96 423 78 381 579 113 84 367 151 927
"g6967" 1329 528 2143 1032 3750 3910 324 750 634 2921
"g6968" 447 410 303 489 226 399 349 333 160 456
"g6969" 57 22 87 100 75 55 31 21 13 68
"g6970" 414 337 257 412 147 744 1437 162 160 288
"g6971" 52254 101036 141745 65457 73319 59343 61105 46322 35873 49700
"g6972" 171 22 15 24 47 33 27 70 36 23
"g6973" 293 50 92 135 92 12 23 85 225 18
"g6974" 2119 4012 2783 2237 3524 2653 3980 2668 1915 2852
"g6975" 10987 11587 13386 9002 16254 8059 7013 8062 4067 8183
"g6976" 24219 42065 28296 32529 31750 24230 19004 26287 25101 33452
"g6977" 5016 11297 9900 7140 7327 8938 9161 8647 4116 9459
"g6978" 1024 1849 2424 1785 124 156 1110 759 812 824
"g6979" 6220 14321 7159 9253 10250 8788 11055 7135 9711 13233
"g6980" 10599 22027 10492 17044 14439 14344 11865 13008 10293 21993
"g6981" 93 281 265 353 611 438 199 233 109 204
"g6982" 13784 16576 36184 29283 17388 11434 1306 15673 6582 15208
"g6983" 37 92 80 145 135 27 105 75 59 130
"g6984" 179 47 27 468 133 76 9 118 100 195
"g6985" 73 296 140 6 53 5 103 28 59 56
"g6986" 16 32 14 18 22 12 16 24 19 20
