"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g5785" 54 9 21 47 59 19 33 14 45 76
"g5786" 1942 1477 1615 2075 3287 1375 1061 651 3485 3834
"g5787" 400 413 3054 20420 3848 334 703 1699 4022 1371
"g5788" 10992 3313 8983 3780 6921 4761 3823 7273 5633 5785
"g5789" 5580 5901 4223 6161 5375 6082 2643 3776 7155 6456
"g5790" 13764 4577 3853 13561 11892 4440 4874 7285 12054 11673
"g5791" 11868 7355 10903 25848 23584 16784 23126 11570 12979 13912
"g5792" 52 54 25 48 37 70 44 16 45 23
"g5793" 1759 1030 1292 755 1725 1047 1190 1389 1582 1334
"g5794" 10 2600 238 2023 5435 89 2853 3121 1410 314
"g5795" 1775 1447 1130 2080 1639 2651 1884 1279 2175 2263
"g5796" 43796 41100 50247 85774 43770 34285 41617 23748 47544 61737
"g5797" 349 371 74 290 523 327 556 39 65 475
"g5798" 487 182 138 928 824 919 527 472 574 429
"g5799" 244 152 1061 822 1767 486 553 308 489 1022
"g5800" 28005 22695 20721 18907 29613 38301 25770 33332 18864 44745
"g5801" 2145 1148 572 6008 5525 5820 4822 1567 1876 2545
"g5802" 179 4 105 12 78 1 56 0 3 144
"g5803" 13816 4688 5921 14482 7651 9288 8626 6371 10380 10487
"g5804" 2 293 192 104 50 9 242 365 193 0
"g5805" 426 177 80 559 57 795 20 311 637 285
"g5806" 9224 2784 4154 5200 8071 5631 6061 2508 6538 5103
"g5807" 2728 1184 2976 3338 1781 685 1144 1648 1986 2821
"g5808" 10264 8568 5742 16029 9204 6821 10972 5361 11358 14415
"g5809" 244 286 202 554 472 768 281 369 307 216
"g5810" 17284 15596 7755 17819 16738 11499 11990 9043 16112 11348
"g5811" 859 1480 758 1642 337 619 1332 796 1180 1430
"g5812" 2227 1276 1705 3879 3833 1892 1490 1510 2248 2733
"g5813" 36 669 51 707 1227 2817 136 18 67 2701
"g5814" 63779 74541 84894 99738 101833 148507 73167 85946 230018 132482
"g5815" 135794 108483 115558 325740 254706 142941 112604 121746 205732 153243
"g5816" 3369 3424 2287 1166 8478 4579 4279 2377 5779 6005
"g5817" 8732 10931 3342 10464 13617 17339 11283 10426 12621 7788
"g5818" 2534 1648 1315 5064 3293 1937 1898 1729 5952 3838
"g5819" 124 54 51 94 72 96 57 63 91 66
"g5820" 4512 1359 2854 3324 2441 2579 2544 2437 3397 4341
"g5821" 538 69 2941 140 5779 3154 56 1297 100 173
"g5822" 43 64 288 131 76 84 39 326 273 250
"g5823" 168956 81467 100389 120841 191261 155249 69584 93823 201382 212531
"g5824" 1843 1107 1346 1900 2070 1974 1676 959 1918 2344
"g5825" 470 163 357 1071 1625 538 374 827 1033 237
"g5826" 5088 4070 4612 8660 3315 7055 11006 5371 14989 5411
"g5827" 460 142 192 506 288 217 188 136 139 325
"g5828" 1380 619 658 1366 1088 978 885 802 1316 1239
"g5829" 108 195 493 252 105 326 1011 650 14 471
"g5830" 89 16 41 29 112 69 27 79 78 86
"g5831" 96 28 29 92 63 74 18 25 48 78
"g5832" 4674 2557 2236 7098 3737 3815 2163 1484 4284 4692
"g5833" 6469 4060 4323 5670 6687 3612 8127 4032 5264 8556
"g5834" 224 113 111 362 415 236 258 139 230 225
"g5835" 330 10 44 50 407 233 30 6 0 257
"g5836" 3720 1774 2488 3854 4507 2784 3267 4190 2397 3253
"g5837" 524 659 521 1176 873 581 665 1137 1070 1538
"g5838" 2003 1528 1086 846 1267 1127 1153 1005 1120 1287
"g5839" 4042 2659 2345 4140 3835 3666 3143 3157 2659 4431
"g5840" 7283 4251 3922 8069 5880 5100 4452 3361 9656 5167
"g5841" 110 137 154 265 197 84 172 108 209 147
"g5842" 94 115 24 33 219 124 89 23 199 0
"g5843" 445 392 355 1124 593 402 717 360 815 657
"g5844" 8403 4041 6144 4348 6630 5413 8914 1888 10767 8679
"g5845" 77127 30954 28783 36805 52343 46407 35215 34715 66825 39114
"g5846" 165 97 171 238 170 163 162 164 204 136
"g5847" 34 37 50 44 35 36 63 47 27 59
"g5848" 12517 6338 7645 17850 6858 16800 11237 5409 11225 10566
"g5849" 2832 1630 2309 3492 2152 2136 1375 857 1711 2926
"g5850" 14948 5391 5862 5809 12977 6277 5187 2584 6237 7262
"g5851" 1168 709 262 614 542 359 566 247 533 784
"g5852" 168 36 24 98 61 129 144 39 32 49
"g5853" 55 9 18 13 105 16 50 12 48 159
"g5854" 217 43 0 173 528 25 11 1 606 12
"g5855" 162 46 91 109 90 194 82 70 182 136
"g5856" 1643 173 1834 1062 1616 1621 1876 1136 251 6658
"g5857" 341 658 521 547 512 335 496 119 1144 559
"g5858" 8654 3857 3613 5225 5120 6427 3907 2865 5478 5946
"g5859" 382 200 580 534 373 729 431 280 136 181
"g5860" 23171 20694 25873 36464 25576 35459 19713 24429 22231 36656
"g5861" 18936 14793 13692 21991 24590 30836 17019 14140 17191 24978
"g5862" 1772 2623 1540 3021 4964 2384 2320 925 5241 2973
"g5863" 2256 844 816 786 1278 860 628 834 961 585
"g5864" 19398 12286 14939 29332 20987 20628 12628 13904 10001 28843
"g5865" 518 73 121 447 2576 2080 71 434 958 737
"g5866" 31 7 43 6 20 41 61 12 37 41
"g5867" 77 44 67 47 79 88 53 73 106 115
"g5868" 55065 58304 26078 102794 88784 31792 43108 17519 32296 83671
"g5869" 164 215 327 440 171 55 158 466 233 23
"g5870" 96 1860 3782 1810 16299 160 3929 6324 2614 1358
"g5871" 47 28 78 30 189 60 37 2 23 294
"g5872" 267 352 251 1727 584 608 185 454 1104 714
"g5873" 2271 1701 4947 3234 2159 2588 3142 1580 2700 5115
"g5874" 234 568 1039 1836 3565 2998 1334 1711 5351 603
"g5875" 249 132 47 146 130 35 80 123 161 332
"g5876" 123 157 71 102 55 49 81 45 145 166
"g5877" 41653 26259 40635 48179 35777 29327 22667 24047 33549 32221
"g5878" 2415 1705 1505 2897 3596 1885 1651 1352 2997 1302
"g5879" 1144 747 1649 1410 1648 1135 495 1178 1147 2084
"g5880" 62 28 21 10 12 17 16 28 48 48
"g5881" 1205 704 751 1828 1073 1055 918 865 880 1661
"g5882" 3555 1466 354 3550 2507 2025 1930 2801 5055 1898
"g5883" 15950 8005 11112 10324 14382 15055 8980 7176 13516 10692
"g5884" 55160 12493 43381 40589 29133 19663 17390 27044 15023 42632
"g5885" 2212 1531 853 1160 619 402 1977 659 2196 687
"g5886" 0 1282 214 294 915 34 158 28 9 69
"g5887" 2 0 46 1 130 3 3 34 74 45
"g5888" 54 4 7 0 63 23 50 28 23 10
"g5889" 5 6 0 7 3 8 10 1 5 0
"g5890" 8995 3778 3846 6377 3350 11442 12193 6650 3562 11237
"g5891" 394 253 546 409 405 425 373 306 436 517
"g5892" 35491 24605 23422 57500 49396 57292 26796 14576 52383 33309
"g5893" 5900 5317 5439 15382 10870 13702 7405 6452 7815 12033
"g5894" 1227 289 2829 1734 1526 594 2491 1061 5492 1283
"g5895" 259 139 99 157 465 137 320 154 240 216
"g5896" 5834 2822 5961 9474 5263 6602 4389 5104 8304 5501
"g5897" 17203 13395 9616 14796 15929 12851 11024 13154 14559 17260
"g5898" 29581 17105 14922 42149 28186 18201 17889 12717 17738 16473
"g5899" 10044 12788 8877 13601 13964 12177 10669 8280 10977 11476
"g5900" 346 271 144 556 244 232 343 200 328 450
"g5901" 1843 198 1373 1292 2694 638 152 1090 179 72
"g5902" 467 246 572 2221 1118 473 729 493 1201 328
"g5903" 2999 1954 2554 1888 3194 650 1883 561 1243 3097
"g5904" 328 108 951 492 151 138 430 147 637 61
"g5905" 2842 1879 1793 3026 1512 6394 4156 2514 3981 4676
"g5906" 161 72 62 576 133 28 37 55 38 271
"g5907" 83 4 28 42 65 18 9 13 62 24
"g5908" 131 137 48 124 531 95 119 86 63 42
"g5909" 9656 6489 3146 9073 12793 8762 3515 7120 9104 6700
"g5910" 240 1 1513 2135 1127 2099 88 44 38 1806
"g5911" 748 794 1998 2957 2243 6409 1033 1089 1864 161
"g5912" 13406 4341 8284 1714 5578 6390 3606 2579 8024 8993
"g5913" 7290 7128 6643 8813 18562 15264 14278 11238 7967 11692
"g5914" 23 16 16 26 17 19 26 16 24 27
"g5915" 31 32 336 68 339 163 26 173 331 57
"g5916" 1036 1018 1784 1157 1635 1966 1950 643 1158 1622
"g5917" 12748 9226 10100 18286 23848 16329 11926 8716 12969 17623
"g5918" 18263 6964 10728 27190 15621 19160 18184 4119 11252 10157
"g5919" 257 381 35 77 357 52 236 243 190 616
"g5920" 87 29 3 7 8 122 3 0 71 3
"g5921" 857 2462 560 1806 3475 3152 2314 1994 335 5260
"g5922" 31257 26190 28631 37357 50209 33989 42220 23254 50235 43988
"g5923" 17921 11162 12631 19540 17558 12822 13622 7048 15771 21316
"g5924" 3780 3557 3702 5864 4938 5540 4135 3414 2517 5533
"g5925" 570 487 338 991 923 673 808 408 982 644
"g5926" 5711 3886 4192 9484 7993 5436 5601 2997 8491 5428
"g5927" 30839 8683 36613 21808 25370 25159 33156 29051 26658 19567
"g5928" 122 9 175 733 226 449 84 528 418 190
"g5929" 2885 2269 2870 3621 3941 2911 4101 3203 2534 2199
"g5930" 3940 2980 3130 8338 3710 3533 3481 2842 3421 4321
"g5931" 14112 7453 6162 11992 12199 7195 7489 7698 10957 13798
"g5932" 1658 802 1414 964 1598 1951 2152 836 1664 2170
"g5933" 1560 734 700 993 1089 887 1120 976 858 1204
"g5934" 1958 284 315 595 568 428 848 1061 1485 775
"g5935" 4882 958 1895 3896 2288 1653 4431 1032 2025 4058
"g5936" 6584 4677 3367 1289 18212 6508 7469 5483 8911 9225
"g5937" 802 442 451 919 1003 530 757 338 846 769
"g5938" 536 460 537 295 947 66 245 627 567 574
"g5939" 4119 1556 1714 3359 1950 2707 1687 4005 3283 2175
"g5940" 2232 4226 2177 4811 3683 4289 2603 6820 1640 4956
"g5941" 10504 8425 14552 17346 8972 7170 14484 8420 9197 9347
"g5942" 5100 6161 6858 13856 9865 6824 8245 5826 8887 9976
"g5943" 52 48 33 45 203 111 107 39 127 70
"g5944" 21187 12914 9851 15558 23163 15335 15751 10393 22630 27150
"g5945" 2763 629 1479 2182 776 1341 298 1110 1525 2566
"g5946" 8198 7013 4486 8441 8723 11760 4595 8894 9334 6520
"g5947" 310 93 341 297 277 143 148 177 74 61
"g5948" 102023 36633 86578 73270 41010 83055 36466 70715 64223 82734
"g5949" 3007 12149 1955 18605 21938 9069 31927 19075 20943 11471
"g5950" 1031 515 1017 1106 627 718 950 600 770 1044
"g5951" 81 204 351 77 488 46 307 36 132 210
"g5952" 43 22 14 45 19 58 34 34 11 68
"g5953" 25 15 15 28 23 16 14 9 21 19
"g5954" 102 128 13 405 59 62 66 53 148 10
"g5955" 900 514 534 1215 1252 677 538 337 784 1264
"g5956" 29281 11287 14629 12487 13212 23637 21330 9396 13540 14951
"g5957" 2180 995 1275 2294 2355 1884 1767 2628 1361 2861
"g5958" 218 183 255 340 700 344 211 122 155 337
"g5959" 24211 23524 32095 34852 38107 25465 29315 24721 37705 38159
"g5960" 1441 381 253 544 460 540 589 592 528 905
"g5961" 125 93 55 122 74 56 242 132 62 457
"g5962" 3459 3307 1659 2495 2110 3057 838 2653 8532 1217
"g5963" 47 70 79 57 110 132 56 98 56 102
"g5964" 245 404 1442 1392 1185 454 223 833 1328 1054
"g5965" 356 419 498 68 554 699 385 445 309 1277
"g5966" 6 8 30 88 11 14 23 8 41 24
"g5967" 5928 5571 4903 7983 9492 5211 5493 4069 8803 7675
"g5968" 1176 1305 1186 1596 1937 991 923 2042 1284 1845
"g5969" 5229 4570 3664 8343 5888 2902 2462 2195 3701 4001
"g5970" 79 18 58 25 83 35 27 16 30 146
"g5971" 43444 42948 28077 34175 41918 23303 25691 36481 56217 50702
"g5972" 735 529 576 968 1011 587 887 722 946 806
"g5973" 85463 35653 69164 88046 63886 62865 79285 39222 68448 106807
"g5974" 774 354 339 647 305 439 469 208 460 1152
"g5975" 156 107 42 153 130 52 33 68 169 169
"g5976" 72882 24639 54522 104576 55473 54690 54465 47301 62305 36803
"g5977" 2827 1856 3132 1894 2939 1894 6158 1376 4243 3996
"g5978" 4932 2845 3163 5303 2903 1689 2521 2231 4571 3924
"g5979" 259 95 147 348 241 308 215 234 227 123
"g5980" 1335 664 1009 2929 1948 1728 1650 1324 1417 1505
"g5981" 274 752 1306 2949 1448 1574 219 2415 1883 256
"g5982" 969 512 462 626 351 408 437 436 468 556
"g5983" 323 40 214 143 342 231 79 259 136 340
"g5984" 151645 60404 73573 117927 136331 89180 67281 71539 93184 148593
"g5985" 204 149 57 242 211 175 108 147 152 206
"g5986" 70 63 50 179 118 100 12 93 3 6
"g5987" 3142 1633 2589 2804 2126 2414 1311 1994 1806 2897
"g5988" 524 43 25 0 1758 10 68 67 1710 244
"g5989" 2 66 76 0 187 10 4 4 475 0
"g5990" 2091 1628 3424 3280 3985 2281 2437 1611 3546 2567
"g5991" 116386 45127 79804 97126 128891 89062 75171 92742 99383 87201
"g5992" 10501 5486 6507 8048 9313 7721 7032 6680 9027 10498
"g5993" 21 0 9 271 226 20 6 0 8 477
"g5994" 985 1370 329 8158 125 3946 2706 1576 1173 1248
"g5995" 12665 5627 7394 11916 13092 12234 11181 6356 13849 10022
"g5996" 10246 9819 6363 15207 11164 10569 6949 5779 10271 7456
"g5997" 1814 702 839 1341 307 216 2670 315 286 592
"g5998" 35934 17067 10714 10407 19523 72848 31326 6641 34088 36407
"g5999" 2204 2060 1762 3082 2568 1823 3657 1468 3964 4910
"g6000" 60 39 44 71 69 59 68 35 57 71
"g6001" 12563 6290 11531 12385 12592 12946 12889 6481 12052 11829
"g6002" 0 0 0 0 0 3 41 501 8 43
"g6003" 57 41 88 56 74 66 54 29 43 81
"g6004" 20290 7383 15837 34181 26263 19446 16933 11007 27960 16162
"g6005" 59 54 41 218 0 9 52 21 141 37
"g6006" 31363 14017 13527 18100 21207 14676 13324 10980 15133 27583
"g6007" 26 134 23 55 27 86 38 0 111 7
"g6008" 1417 694 882 1342 497 441 337 808 913 338
"g6009" 9380 4812 6657 20086 10060 12022 18983 10133 10863 22104
"g6010" 7390 4985 7018 5309 12837 2097 13263 1166 24548 11809
"g6011" 10764 6637 5706 11375 8891 9967 4939 3713 6361 7297
"g6012" 15 75 32 100 41 60 58 41 49 32
"g6013" 56 47 39 143 159 113 70 48 82 138
"g6014" 73 30 24 55 56 43 36 28 75 42
"g6015" 8236 5771 10301 14488 14004 8347 11857 5293 13048 12123
"g6016" 4661 5124 4403 9488 6260 6654 4232 4591 6480 7093
"g6017" 151 90 191 863 188 68 62 41 146 209
"g6018" 6764 6159 4054 10052 7627 5706 4576 3179 7514 5713
"g6019" 5059 3657 3363 4772 3487 8724 4329 1176 2280 3380
"g6020" 8396 1793 4014 8144 4533 3683 6357 6318 10864 3028
"g6021" 4933 2978 4791 3779 5254 5620 4352 4201 5181 4166
"g6022" 39504 26692 34691 38196 50196 36041 26573 23297 34821 38209
"g6023" 11949 12479 12625 21451 15584 13439 7979 9471 12465 18729
"g6024" 25351 20528 18274 34664 27309 21855 20110 13975 26643 23383
"g6025" 6287 8554 10447 16705 8176 15744 18969 7779 10949 17122
"g6026" 6545 3922 2936 4648 5497 4984 3449 1802 5192 4307
"g6027" 4 18 12 13 59 89 49 0 56 88
"g6028" 79435 93336 51512 43420 91190 66776 100026 52517 64698 112302
"g6029" 5100 3596 3072 5864 5063 5273 5106 3552 3910 5627
"g6030" 1620 772 1290 1497 444 1346 244 872 266 982
"g6031" 19 27 60 30 40 33 41 20 85 65
"g6032" 18824 10027 8347 18965 16605 15884 11224 11420 10411 9660
"g6033" 721 134 97 442 478 267 274 73 224 220
"g6034" 397 378 127 259 785 463 474 208 424 693
"g6035" 105 5 0 20 0 68 3 25 1 9
"g6036" 218 356 126 828 211 401 755 409 433 345
"g6037" 2403 1489 693 2792 4478 3847 1535 1341 4334 2656
"g6038" 4042 6160 6808 8060 10118 10350 5138 5547 12742 5242
"g6039" 670 266 214 594 663 659 324 424 433 549
"g6040" 6611 4679 3837 4640 6012 5066 3259 3489 5047 4981
"g6041" 9648 1380 605 11949 4409 1965 2870 644 2448 1966
"g6042" 38276 31172 26613 41159 52487 22071 50725 14962 35140 39076
"g6043" 4212 2535 4543 4133 2766 4398 4178 2242 4008 2562
"g6044" 848 651 756 1085 819 692 572 985 693 1423
"g6045" 618 1133 1085 1073 1133 776 586 547 688 1336
"g6046" 4028 2482 3330 5103 4968 1729 2172 1732 4735 2732
"g6047" 143 130 90 202 140 111 219 109 134 141
"g6048" 6418 3790 4530 4436 4069 2686 4761 2404 5692 5313
"g6049" 88 167 90 73 90 173 76 135 226 138
"g6050" 429 2233 496 628 663 1257 483 679 946 1424
"g6051" 25 715 4 34 10 0 4 0 508 474
"g6052" 629 452 497 1190 1133 535 207 649 691 479
"g6053" 322 253 286 392 387 312 306 305 356 432
"g6054" 5926 2560 4971 11374 4225 4127 5030 2243 8082 7562
"g6055" 172 2 43 22 30 3 36 3 5 15
"g6056" 33847 8305 9461 17025 14640 15363 12980 17476 22639 23115
"g6057" 1072 2878 1341 1814 2305 1231 1725 1080 3037 2516
"g6058" 16182 13621 22921 19831 16546 24355 15331 15038 26512 36603
"g6059" 11043 4962 2192 15412 15153 11105 7953 3879 12152 14153
"g6060" 1114 876 1168 1534 1393 806 995 645 989 1105
"g6061" 606 414 341 586 854 1094 903 362 513 709
"g6062" 93 161 552 133 352 248 442 67 32 311
"g6063" 7171 6739 4156 10439 8871 7407 3966 5167 5926 6625
"g6064" 4042 2813 941 5922 7708 5424 2814 3323 2291 1757
"g6065" 54 61 64 58 100 27 311 47 66 112
"g6066" 53 17 4 62 37 35 24 30 25 27
"g6067" 482 421 889 567 347 1077 785 494 288 1177
"g6068" 208 80 428 7 1756 97 354 27 1833 1324
"g6069" 26498 17803 18841 27323 41686 15563 31964 9683 27213 29925
"g6070" 4268 4711 2778 12882 7807 4128 5290 2184 5491 4037
"g6071" 35 47 31 202 63 61 46 59 194 95
"g6072" 40 25 36 36 54 24 35 33 35 60
"g6073" 1692 471 732 699 1009 722 827 681 1014 1629
"g6074" 128 180 110 265 47 82 56 19 58 58
"g6075" 21 14 14 33 14 10 17 23 15 11
"g6076" 10900 8789 7442 3632 7815 8131 4126 4388 7057 6111
"g6077" 5502 8530 3576 2183 7231 6152 1199 5825 16690 3130
"g6078" 169 50 50 40 248 150 103 132 227 212
"g6079" 14989 9332 8139 23439 29918 29519 19438 14304 14426 26216
"g6080" 1464 800 1034 1127 1830 1179 897 554 1365 1170
"g6081" 7630 6262 7115 7848 7042 9004 8706 10560 9990 13224
"g6082" 690 199 251 25 528 739 218 319 216 113
"g6083" 51 126 129 111 242 131 131 119 133 73
"g6084" 878 354 3086 3990 1753 1164 1614 1002 2934 1425
"g6085" 1200 0 910 45 123 143 410 49 8 3145
"g6086" 3143 3054 3124 2632 2629 14999 5457 2816 2510 3245
"g6087" 173 123 189 93 84 203 162 118 78 271
"g6088" 10921 8470 5134 11310 8718 7612 5152 5468 13837 10051
"g6089" 9619 6088 9065 19081 21387 9742 21774 10213 14435 11462
"g6090" 185 137 218 178 299 412 561 248 470 741
"g6091" 52934 25359 31956 32723 44326 39523 26875 18009 16777 35758
"g6092" 29 4 1 34 9 39 21 31 23 91
"g6093" 422 236 516 393 413 308 102 416 239 647
"g6094" 15950 6330 9191 11079 13144 10954 10427 9065 11139 10102
"g6095" 3589 2492 6256 4731 9085 3861 4146 2883 2364 3187
"g6096" 1351 1326 1556 1436 1377 1674 1325 943 1232 1739
"g6097" 480 9 9 158 733 427 514 639 1484 578
"g6098" 177 169 76 146 182 127 101 187 174 132
"g6099" 1 39 22 70 1 1 66 0 32 73
"g6100" 39586 39247 40933 56101 61037 51357 34578 29328 42698 70333
"g6101" 13709 3525 165 11885 11 419 8279 420 597 423
"g6102" 1201 4 5483 1846 252 6959 2193 485 775 2277
"g6103" 12365 9675 7807 9965 10057 11899 12301 9259 15291 10906
"g6104" 6470 2477 7467 10720 7614 8395 5681 6434 7860 7927
"g6105" 13777 7233 6999 8823 12939 13091 19696 9276 10677 17450
"g6106" 3923 3414 3558 8610 4058 4601 5003 2329 5834 5496
"g6107" 17197 4704 9738 5369 8520 3177 9999 1429 3654 34644
"g6108" 4954 3668 2713 4526 4196 2950 4659 8066 4455 2747
"g6109" 1298 70 1170 97 166 540 2767 2891 1919 1882
"g6110" 5735 4671 2503 10209 6500 3635 5681 4031 4353 4077
"g6111" 40450 39394 71414 159942 90009 82219 65959 57599 37617 26370
"g6112" 888 1051 776 302 511 670 1346 421 718 705
"g6113" 8669 8133 4735 11208 11360 12540 5200 3095 9829 13267
"g6114" 939 433 596 912 1709 496 743 868 801 917
"g6115" 395 295 377 267 339 257 286 282 416 298
"g6116" 43 30 39 74 80 160 0 19 0 1
"g6117" 28541 25753 12620 36939 23555 36038 32785 20318 38845 30326
"g6118" 3821 15167 9615 12923 10431 2701 10553 7305 14794 7229
"g6119" 20 16 45 33 36 6 9 84 90 58
"g6120" 744 424 414 2048 476 469 1314 579 1398 2230
"g6121" 32 41 4 96 80 23 101 52 42 61
"g6122" 1641 2141 1479 2083 838 772 1806 1734 3271 2590
"g6123" 1015 1033 624 1791 1647 1501 1066 830 1042 1109
"g6124" 16 1 0 39 2 23 0 0 4 193
"g6125" 48351 27363 36410 68024 46076 37694 28530 23445 45150 55441
"g6126" 17505 17437 16500 20678 13555 18267 11161 16559 21508 34159
"g6127" 977 958 612 1047 1300 1704 775 1217 658 1220
"g6128" 96 41 81 147 112 37 50 37 84 124
"g6129" 14423 2314 14788 6895 12106 14907 2108 1463 5669 18163
"g6130" 14244 6142 8299 12997 11649 8418 9965 10679 9666 14215
"g6131" 5699 7874 7478 11491 12868 4569 6718 6325 8166 8145
"g6132" 17 90 506 267 323 54 16 174 55 162
"g6133" 58 23 43 106 47 31 45 22 39 62
"g6134" 1163 522 666 1711 1578 2249 1427 172 690 436
"g6135" 81 441 37 1078 92 222 235 81 125 224
"g6136" 472 547 535 858 757 729 329 333 468 850
"g6137" 10389 7571 8336 10119 9366 9472 8069 8048 8803 12197
"g6138" 6721 2706 3922 6597 5791 6517 3538 2374 6359 5495
"g6139" 865 751 1188 2547 1258 817 1192 800 1442 1226
"g6140" 35530 24977 20227 24019 31131 36705 19826 13466 20581 29901
"g6141" 52581 54303 55988 77221 63957 72177 30638 49599 66395 111683
"g6142" 205 246 116 109 157 81 112 112 166 46
"g6143" 320 213 291 486 406 257 313 211 281 393
"g6144" 7719 7037 4340 6960 5372 5007 7775 2557 8390 8997
"g6145" 39352 29814 34158 53587 35900 31385 51839 31680 76153 39011
"g6146" 400 167 143 54 229 135 34 60 37 52
"g6147" 1631 965 2612 4640 7059 744 3655 1271 2521 3921
"g6148" 151 62 27 130 50 99 28 15 16 32
"g6149" 261 76 383 1051 561 641 206 1003 141 3127
"g6150" 20301 9391 10004 11655 16321 11468 13270 8180 20733 18871
"g6151" 16117 2166 5504 12319 10553 5681 4032 2272 2431 3646
"g6152" 8139 9677 8463 8286 9569 8285 7929 3699 3508 14547
"g6153" 701 227 514 112 44 79 75 611 107 346
"g6154" 238 97 108 169 253 126 107 78 187 175
"g6155" 682 384 297 91 291 838 529 338 116 211
"g6156" 52523 13510 15134 50574 49867 26928 39065 27273 18042 21836
"g6157" 5300 8274 4384 12120 9871 8817 14692 7362 9950 11771
"g6158" 320 0 202 1 15 0 0 1 0 1
"g6159" 20548 12605 3445 21648 9952 10205 7340 5733 10653 18232
"g6160" 1173 764 1473 924 1022 457 759 384 3676 3184
"g6161" 1640 1357 3735 12735 6672 6008 6427 1419 12871 5120
"g6162" 22660 8408 9463 13128 19099 12852 12418 8541 12497 23566
"g6163" 30 35 15 70 46 41 36 43 117 18
"g6164" 524 332 142 555 241 304 119 271 266 235
"g6165" 548 14 12 454 1145 157 326 763 303 211
"g6166" 0 2 121 90 388 40 391 29 21 0
"g6167" 755 71 243 491 380 411 440 649 426 628
"g6168" 1020 1305 1093 2633 2581 2369 2212 1244 1829 2217
"g6169" 50 9 18 70 29 32 19 28 41 56
"g6170" 48981 19424 12446 59228 40127 20555 27179 38621 35336 35545
"g6171" 3650 2561 3385 5446 5919 2758 4557 2614 3824 3649
"g6172" 6331 5197 4399 7925 5856 7843 6053 5640 10193 4850
"g6173" 930 665 1017 1093 2120 2610 857 443 2040 1537
"g6174" 38671 26810 28499 47176 57666 37860 25268 27225 54874 63152
"g6175" 12072 9585 8773 25741 10166 11095 5155 10877 8932 17005
"g6176" 221 77 66 64 220 190 209 198 251 142
"g6177" 13372 4669 7177 15126 16419 12111 8988 7137 7512 8111
"g6178" 120 306 221 409 417 534 95 52 398 385
"g6179" 483 365 1019 1871 468 279 226 220 221 1429
"g6180" 54 22 48 59 27 41 48 36 69 31
"g6181" 6921 3957 5050 10414 7744 12607 5426 4396 13462 8711
"g6182" 718 384 107 191 365 470 368 93 123 231
"g6183" 2029 3450 752 2263 2566 197 5750 2844 3509 3887
"g6184" 9584 7384 3822 6996 4924 12241 5531 5959 4502 5854
"g6185" 330 32 159 0 0 686 148 16 6 7
"g6186" 5692 4490 5860 12279 9536 10827 6960 5103 7286 11069
"g6187" 21640 40301 27173 51644 26088 12684 20486 15429 27597 36215
"g6188" 2195 2516 614 4053 916 1506 312 3875 1116 14606
"g6189" 58 42 32 68 76 55 59 46 70 67
"g6190" 5720 3156 5374 9060 6853 5137 5333 4940 5139 7453
"g6191" 3168 3276 3098 1425 3120 2054 3963 2518 2815 4916
"g6192" 39912 25602 42379 45896 30041 33623 20781 27080 33487 65588
"g6193" 898 569 659 1010 917 846 798 546 712 1065
"g6194" 845 728 696 692 180 1408 496 344 477 318
"g6195" 131 12 3 469 2 0 5 195 1 141
"g6196" 806 613 339 1004 1289 568 409 327 525 694
"g6197" 63 19 75 295 227 219 94 36 97 38
"g6198" 917 8080 4523 13871 3874 3108 4901 6799 4300 9957
"g6199" 6 11 16 1 2 21 19 18 6 41
"g6200" 12662 11016 12837 15203 13268 8692 9183 9501 15308 10006
"g6201" 151 643 769 1016 211 421 160 74 347 255
"g6202" 7062 7142 5612 5043 9536 4355 4077 3166 4089 8203
"g6203" 496 581 591 1447 309 460 550 1040 72 462
"g6204" 16965 10305 11221 22437 20156 19989 19212 12225 16603 19984
"g6205" 30 24 7 30 29 33 31 3 23 11
"g6206" 1107 44 1102 388 24 387 1680 810 36 627
"g6207" 254 438 348 497 229 542 311 376 160 764
"g6208" 2668 2111 4869 4783 4232 4873 3123 3378 3589 4508
"g6209" 29 0 0 60 24 0 0 66 4 0
"g6210" 3723 1703 627 1331 2157 2331 2688 1041 4767 649
"g6211" 646 95 160 291 543 232 605 129 204 679
"g6212" 166 960 368 39 587 74 45 292 382 778
"g6213" 8 2 24 32 37 54 105 45 17 25
"g6214" 2720 1822 1407 2944 4174 1013 2150 1636 1909 4111
"g6215" 603 761 191 1294 1219 532 446 1155 1148 658
"g6216" 14 19 12 2 56 29 15 1 3 30
"g6217" 1594 481 308 1914 277 431 724 352 1006 665
"g6218" 25683 18029 15465 33313 31972 29028 21968 12716 29098 30002
"g6219" 71 157 118 280 41 171 100 50 177 188
"g6220" 9916 5294 6528 6093 11991 16502 7934 5335 6171 6906
"g6221" 64 94 64 109 143 95 56 82 94 120
"g6222" 7178 9084 8743 11907 14124 10279 5874 8648 8559 14039
"g6223" 1243 1057 1323 1726 1237 646 1443 272 1016 1281
"g6224" 24726 16981 22752 52011 32255 30014 24967 21099 22721 22558
"g6225" 6515 2661 5222 4289 8252 5422 5269 4194 6884 3268
"g6226" 4005 4286 5002 4411 5727 3705 6669 4309 4329 9789
"g6227" 88 36 90 77 32 80 54 45 29 43
