"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g8103" 429 257 286 173 687 485 126 520 173 382
"g8104" 9103 9022 7851 6681 6870 6885 6161 7444 6219 8595
"g8105" 33 19 13 6 21 39 8 46 12 20
"g8106" 2095 1044 985 1509 3055 2457 1575 2069 96 3397
"g8107" 8 105 27 188 92 2 137 2 10 41
"g8108" 288 164 144 40 281 40 193 285 105 302
"g8109" 0 55 6 140 1 206 44 0 15 56
"g8110" 248466 266436 276550 115471 434325 149269 271907 223001 170351 191796
"g8111" 250 194 69 65 155 86 216 154 130 548
"g8112" 6451 7163 14249 15094 13335 12108 9778 9110 6459 19266
"g8113" 168378 218983 276459 191254 224610 146107 150872 174432 186689 347548
"g8114" 235 125 113 155 84 162 229 107 189 273
"g8115" 9433 4343 7386 1482 12389 17476 5723 8574 3968 7716
"g8116" 518 446 857 1073 1090 431 719 1451 801 1454
"g8117" 1412 1419 1123 1463 2160 2227 1412 1089 1293 2147
"g8118" 29 173 31 45 421 173 183 233 92 321
"g8119" 399 688 561 326 2908 568 1209 584 480 1595
"g8120" 7102 7903 5317 5949 8117 6199 5071 6077 8048 9993
"g8121" 6138 7405 3277 2135 8725 6656 8961 1890 2942 5879
"g8122" 33120 28024 43172 49118 32964 61654 22709 29042 14904 27321
"g8123" 2972 3097 2365 3186 3630 4059 4566 2575 1689 3616
"g8124" 282 155 155 146 245 342 143 174 224 280
"g8125" 8004 10860 5208 6309 14459 16931 7464 10412 5584 10410
"g8126" 12252 18468 15578 16129 22127 17492 17630 16192 13725 22550
"g8127" 2404 4985 1445 2524 945 3029 1804 2926 4312 2500
"g8128" 108 157 77 69 117 243 44 153 31 252
"g8129" 26 24 43 45 46 1 35 52 48 71
"g8130" 2101 1071 1963 964 4431 2743 1274 3204 2239 2755
"g8131" 1479 3162 1850 3175 879 1631 1239 2176 1171 2003
"g8132" 337 210 652 569 208 254 160 534 130 225
"g8133" 433 28 214 399 1257 115 280 1029 514 205
"g8134" 5564 8655 5558 5628 7801 1106 5054 788 1658 4968
"g8135" 1149 1056 506 724 1881 1184 1205 1263 505 1793
"g8136" 193 47 26 27 106 46 112 26 91 91
"g8137" 3951 4453 2309 2638 2532 2513 2540 3302 1825 1566
"g8138" 736 897 485 763 1364 1142 880 1456 458 786
"g8139" 629 1471 1073 968 592 877 711 1785 1139 316
"g8140" 30 26 58 67 123 47 136 50 85 136
"g8141" 559 282 348 331 587 446 328 393 278 481
"g8142" 515 388 200 548 541 322 365 377 196 271
"g8143" 6824 5818 6240 7375 7955 8179 5595 8480 4518 8606
"g8144" 83178 80638 54876 43245 79399 79994 76985 81420 52027 136099
"g8145" 5053 3096 2903 3601 2824 4629 2872 3432 3590 3778
"g8146" 2346 3288 2866 1685 3917 3230 2543 4075 2851 4554
"g8147" 7314 12537 6480 7640 11923 10419 10855 10783 10358 19116
"g8148" 105 186 168 72 112 176 143 119 97 198
"g8149" 606 316 312 538 442 436 221 592 204 537
"g8150" 27 31 9 7 0 1 9 6 0 50
"g8151" 17 0 135 31 0 6 0 65 3 0
"g8152" 4984 14580 2020 5171 6821 33683 7504 2253 9898 12092
"g8153" 8055 8578 5879 6546 12174 7425 6709 9647 4679 9869
"g8154" 3700 1497 1040 1593 4332 1836 3221 1599 1403 2105
"g8155" 60 72 13 238 113 11 242 96 39 220
"g8156" 580 674 968 396 1063 1216 305 370 760 550
"g8157" 1888 1707 3011 2511 1405 1914 2436 1515 1293 2137
"g8158" 555 945 1012 375 786 582 813 2207 826 547
"g8159" 120 156 68 214 232 212 115 161 213 127
"g8160" 11471 13171 9566 8926 10848 11521 9039 9307 10375 14742
"g8161" 91 31 72 51 59 176 32 92 26 114
"g8162" 5856 9668 6401 7604 7739 8187 5696 5099 5538 9709
"g8163" 2637 2327 1959 2354 5179 4294 2469 3176 2075 4138
"g8164" 22899 21189 14081 9108 25735 19016 17148 13200 16729 15911
"g8165" 273 330 146 293 162 126 79 309 49 167
"g8166" 2962 2279 2276 1556 4000 2541 2343 2593 2529 3210
"g8167" 2523 4314 9666 7274 10662 2190 2031 10516 13333 9452
"g8168" 129 134 37 153 59 186 38 116 133 122
"g8169" 22130 15518 8884 13277 34482 34265 23344 20465 17408 28247
"g8170" 2376 991 1070 1033 1893 1790 1165 1066 357 2477
"g8171" 45 0 0 31 30 36 24 8 1 24
"g8172" 183 63 93 82 154 46 78 142 42 60
"g8173" 0 1 15 11 26 11 10 9 25 25
"g8174" 1924 2496 1936 1639 2915 2437 1178 1995 1726 4498
"g8175" 103 124 107 225 299 118 167 188 120 252
"g8176" 105498 70066 105258 73907 109452 133073 76908 85568 47501 110638
"g8177" 1476 734 688 711 1363 836 1046 1385 756 1096
"g8178" 15 12 65 19 109 20 19 18 15 50
"g8179" 3863 5394 2768 2377 4391 2819 1419 2854 1626 5130
"g8180" 41679 37888 35983 48500 61161 31246 45576 46837 43666 51860
"g8181" 25 40 2 9 0 12 64 18 10 44
"g8182" 12750 13130 12360 11340 15408 12300 14955 14749 10927 14868
"g8183" 161 2157 648 123 2286 1598 451 268 131 416
"g8184" 909 511 481 778 879 847 484 582 550 519
"g8185" 240 678 538 854 806 944 277 254 458 327
"g8186" 25761 21657 18584 22078 28543 23161 34699 30802 26847 24680
"g8187" 34126 13563 22252 18422 66941 18180 17967 29506 15882 12933
"g8188" 6028 6012 4167 5829 11961 7184 4188 5772 3922 3122
"g8189" 47313 57751 24736 30596 54606 39488 28291 32317 24008 29837
"g8190" 16877 20782 15995 15591 27978 28294 22566 22250 13412 21824
"g8191" 1430 1510 1166 596 1212 2122 555 1484 679 1740
"g8192" 3483 2671 4026 1791 4883 4368 3821 3229 4397 2277
"g8193" 20861 18942 15015 18623 27994 18580 9307 16449 10147 34167
"g8194" 0 11 14 34 324 4 64 29 1 72
"g8195" 15208 18695 13917 11274 15463 26165 11761 14621 14484 25461
"g8196" 121 220 90 184 148 121 105 169 66 146
"g8197" 24158 8457 10985 12029 27630 15670 16138 14695 12198 9974
"g8198" 782 1224 269 835 678 422 942 547 879 2714
"g8199" 31059 26029 15509 22604 35573 29594 23223 24489 17674 33974
"g8200" 134 151 51 252 159 219 130 53 15 79
"g8201" 428 456 496 264 370 156 605 176 169 602
"g8202" 2864 3313 2000 2022 1704 1889 2957 1619 1846 4439
"g8203" 26235 16351 24887 17522 34459 19984 18142 21896 7070 18243
"g8204" 404 566 223 274 316 335 269 283 168 569
"g8205" 2006 1994 1272 855 2727 1286 834 759 1415 1327
"g8206" 758 1085 415 871 2388 830 565 973 593 730
"g8207" 924 1240 2155 146 1601 2186 1088 844 501 2111
"g8208" 428 563 371 140 1075 135 399 519 236 295
"g8209" 47 125 32 63 359 60 35 105 47 87
"g8210" 553 676 446 29 652 989 219 70 148 1140
"g8211" 118 278 35 30 111 89 76 18 62 161
"g8212" 3724 4082 2517 4210 4432 3315 2966 4391 3244 6129
"g8213" 2475 1961 1537 7409 4259 8993 5089 4551 4503 5887
"g8214" 66 279 183 17 252 95 46 604 164 245
"g8215" 283 86 325 322 575 321 272 337 208 532
"g8216" 7030 2650 5549 3389 8741 6111 8379 8388 3129 4824
"g8217" 3374 1173 2826 339 2698 1149 964 444 1574 5495
"g8218" 2706 909 2212 1442 2042 1884 1272 2958 1189 1559
"g8219" 200 220 45 165 122 60 164 285 119 1399
"g8220" 70023 41849 49874 53990 68282 43231 36444 60326 37681 34069
"g8221" 21156 23674 37213 12631 26454 115330 8238 18624 32687 60494
"g8222" 2411 2697 1330 2423 2392 1951 2169 2240 618 2084
"g8223" 13876 18804 8104 21277 8553 18925 15002 13865 8471 19075
"g8224" 4978 4371 3686 3942 5106 3941 5876 5483 3792 5228
"g8225" 8548 8820 9434 14556 13085 7059 5164 12006 2549 9366
"g8226" 1846 2467 3048 3496 4042 1479 3371 4434 1515 4276
"g8227" 272 387 359 1021 573 1116 317 277 336 1203
"g8228" 1418 1235 959 1099 1526 1721 1725 1766 1084 2211
"g8229" 3917 3143 2997 2605 2727 3698 3365 3629 1906 4939
"g8230" 33 21 17 16 18 19 9 10 10 34
"g8231" 672 217 88 174 99 414 390 72 397 294
"g8232" 171 0 388 47 86 490 261 451 215 231
"g8233" 274 184 161 110 174 398 227 399 157 273
"g8234" 46 21 26 91 138 66 26 49 9 32
"g8235" 13622 15279 23970 40736 22599 33867 37007 37213 8693 60898
"g8236" 216 56 127 99 230 234 71 349 46 499
"g8237" 1542 1393 1463 2599 3881 1055 4630 1871 5609 4426
"g8238" 7453 9581 8344 9911 15035 10013 11943 11061 7432 11252
"g8239" 10074 3021 5524 6035 6133 3538 3014 8869 5956 3714
"g8240" 847 717 624 1004 1475 1070 962 753 604 1069
"g8241" 18642 13617 12933 14267 17395 10528 15521 18129 12121 28990
"g8242" 10070 6565 5602 6134 4729 8716 7395 10058 5774 9602
"g8243" 208 138 40 51 367 127 35 33 65 425
"g8244" 1284 111 504 559 1064 242 280 314 139 450
"g8245" 177 90 22 23 25 148 20 57 80 74
"g8246" 72 20 19 19 75 34 26 58 23 50
"g8247" 41 36 22 30 36 29 32 44 21 34
"g8248" 14 8 16 8 29 30 18 28 18 26
"g8249" 277 87 24 164 286 1770 116 258 106 532
"g8250" 1194 3142 2049 1925 3767 1372 1545 1690 1758 7414
"g8251" 27 13 102 2 83 26 27 0 25 224
"g8252" 41 25 18 21 19 18 25 15 13 20
"g8253" 44063 68274 31621 23199 59711 48373 42949 44542 34927 78496
"g8254" 2209 5490 2165 2545 11539 2464 3561 6511 1077 3613
"g8255" 4 10 0 0 0 2 0 2 0 17
"g8256" 520 71 1211 1690 1383 3653 153 1861 253 2481
"g8257" 64 38 47 91 163 88 111 92 78 64
"g8258" 748 594 476 592 1293 1620 591 714 619 1556
"g8259" 510 374 143 299 338 382 175 338 213 365
"g8260" 76 62 54 41 90 58 68 64 75 61
"g8261" 6849 5738 4750 4648 5975 6863 6697 4325 5315 6786
"g8262" 47210 34865 19862 58651 40220 33802 35311 58910 22424 63197
"g8263" 324 687 324 236 265 861 620 319 210 328
"g8264" 937 880 1068 1739 874 1806 1094 824 1143 1269
"g8265" 215 103 90 67 570 218 121 62 122 222
"g8266" 77 36 2 19 15 33 75 13 55 26
"g8267" 25135 20923 28228 21589 23355 18679 18012 26445 9773 24368
"g8268" 164 167 160 95 654 109 87 26 122 173
"g8269" 16710 9534 12210 10899 17980 20572 8576 15251 12370 16504
"g8270" 954 1077 826 783 1445 1068 909 661 583 1562
"g8271" 9725 31462 10749 12717 30452 18744 12276 18112 15696 26358
"g8272" 22857 27075 20188 19240 30320 30709 27980 29321 13548 61508
"g8273" 9470 8558 4781 5650 10361 9974 7770 7394 7663 13952
"g8274" 4084 4474 2356 4743 7170 3595 4326 4285 3355 5868
"g8275" 11112 16995 14281 12122 52016 7328 5899 8657 9451 14882
"g8276" 53 56 46 55 67 58 55 52 26 53
"g8277" 92060 53366 57612 48085 191745 56500 19911 17722 34818 36747
"g8278" 1170 1513 1029 896 1140 1662 1036 2410 1497 2821
"g8279" 11 0 0 0 0 0 0 0 0 0
"g8280" 40 71 19 142 15 13 6 14 83 107
"g8281" 247 434 262 336 222 220 358 641 186 563
"g8282" 74 114 91 109 256 121 97 325 52 238
"g8283" 2795 2973 3007 3304 3312 5149 2804 2683 1500 4172
"g8284" 213 47 129 80 285 99 93 141 72 297
"g8285" 527 228 239 435 237 313 71 395 143 298
"g8286" 82 62 31 41 64 54 36 137 49 80
"g8287" 987 1973 632 1368 1805 939 1336 1021 1563 1290
"g8288" 1545 1033 674 687 1780 1461 1241 1319 1115 1060
"g8289" 7052 7206 4872 6270 8362 8210 8789 6648 7053 10946
"g8290" 44 57 52 16 42 14 81 7 15 121
"g8291" 163 119 138 58 203 234 134 322 121 255
"g8292" 1508 5381 330 4537 27906 11586 1215 4279 20135 558
"g8293" 3369 3781 1450 1973 2092 1015 3725 3515 1072 3632
"g8294" 31 49 39 18 57 41 80 35 22 63
"g8295" 439 116 75 151 131 116 59 107 41 511
"g8296" 1182 469 201 289 599 984 535 241 258 196
"g8297" 37 14 1 13 2 44 69 4 0 35
"g8298" 28545 60096 18770 25722 39596 31553 43134 53773 15718 45275
"g8299" 1912 1878 938 2045 3480 1785 1332 2031 1971 3310
"g8300" 6338 6684 5287 6060 5571 5570 3611 6194 6857 5734
"g8301" 1527 1014 2121 2045 3508 2454 2509 1023 2522 2449
"g8302" 595 48 318 346 349 217 105 411 434 802
"g8303" 899 358 1431 556 1329 409 783 969 900 1005
"g8304" 2076 2155 1252 1834 2455 2369 2462 3385 1559 2994
"g8305" 3845 4398 2457 3609 6142 4476 3931 3692 3279 6880
"g8306" 2064 2967 2258 2840 5442 2435 3590 3247 2588 4255
"g8307" 16599 10660 8168 8905 10848 19397 15700 10647 5352 22074
"g8308" 10747 1737 2855 7323 14065 7525 11821 10217 6160 12749
"g8309" 2198 3745 1688 2501 526 162 4380 2344 2058 2172
"g8310" 3294 1871 2106 1824 3312 3335 4851 3797 869 6003
"g8311" 28499 39757 66066 14631 90833 63751 47948 3942 7374 44482
"g8312" 56 42 29 27 44 28 37 11 23 31
"g8313" 6799 4015 5415 7040 9023 6348 4073 5392 2398 5815
"g8314" 9631 6045 5118 4148 13386 9050 8096 7095 5191 6088
"g8315" 97 40 37 8 30 51 11 17 36 59
"g8316" 3011 1640 2053 1734 3223 3473 2196 2579 993 4686
"g8317" 22179 4840 9373 9289 15103 23287 9711 1766 2067 5865
"g8318" 278 181 92 88 289 167 180 187 168 190
"g8319" 139 116 128 130 350 219 119 198 90 436
"g8320" 59 95 34 10 215 54 14 70 25 107
"g8321" 83 152 29 76 134 81 70 95 64 89
"g8322" 115 28 45 93 21 123 21 67 2 34
"g8323" 33012 17666 13078 28137 42650 30731 30471 11717 13612 29635
"g8324" 22 9 28 19 10 31 4 65 13 82
"g8325" 4976 5170 3463 6102 5559 6903 5457 4815 3620 7364
"g8326" 11 8 11 50 83 58 10 13 7 46
"g8327" 443 387 239 368 439 338 270 347 161 406
"g8328" 251 41 418 282 53 115 11 143 34 349
"g8329" 3802 11121 4466 16231 1999 11029 10226 9133 11912 16533
"g8330" 3218 1985 3140 2708 4095 6638 3228 6152 2858 5912
"g8331" 12635 46254 12250 40940 21799 49855 17690 18294 6502 6681
"g8332" 1463 982 760 823 1941 704 622 527 358 1435
"g8333" 109 159 170 149 139 127 115 154 139 186
"g8334" 4825 7404 5495 4402 12716 10649 8519 10993 5385 5745
"g8335" 882 1025 416 823 575 1382 1352 1391 343 1962
"g8336" 765 1142 1159 580 744 1477 729 410 469 757
"g8337" 27512 24416 20323 11760 32817 20739 14631 12951 22270 28857
"g8338" 3161 3052 2441 3149 4820 3753 3787 3723 2234 6220
"g8339" 3924 5298 5733 7369 5597 1090 4532 5652 4648 4894
"g8340" 145 335 119 297 283 573 431 536 125 310
"g8341" 2216 1290 2457 2177 3632 1401 1428 2339 1453 2721
"g8342" 2183 3093 2484 1527 1507 1644 2028 1738 2029 2068
"g8343" 152 187 159 127 419 337 95 24 166 236
"g8344" 104886 97169 79020 23465 82195 91693 63053 44892 53322 85593
"g8345" 3767 3311 1720 2882 2708 4226 2541 2448 1841 4734
"g8346" 244 350 352 231 178 289 232 288 91 274
"g8347" 29 26 3 14 116 16 7 0 0 56
"g8348" 1994 2397 2480 2072 3417 2466 2248 1123 1980 2574
"g8349" 37591 22242 30542 16239 45570 62075 31807 10595 41479 39004
"g8350" 1922 1854 2347 2161 2707 2611 1683 3951 1734 1674
"g8351" 5691 2598 5588 2290 3562 9455 8084 3860 8516 14947
"g8352" 18701 11737 10728 6655 11258 9858 9474 13338 8755 20572
"g8353" 4421 5593 3662 2969 4175 5421 3464 2731 3033 3961
"g8354" 51719 66633 39991 18162 96931 62679 57916 75215 46996 70562
"g8355" 4009 8298 6484 1196 5352 4704 5293 10373 11022 5968
"g8356" 40 42 19 49 100 18 65 46 33 66
"g8357" 46 1 15 30 8 9 9 6 3 13
"g8358" 742 124 245 449 358 231 240 60 77 725
"g8359" 172 172 37 154 339 409 119 225 95 244
"g8360" 36 41 58 29 57 59 98 51 38 79
"g8361" 759 441 290 507 501 465 321 226 905 741
"g8362" 41 21 99 168 71 188 83 160 39 71
"g8363" 13104 9496 4522 10161 11485 7005 6624 11094 5570 17189
"g8364" 6250 2740 4860 3228 7355 5175 4341 6050 4918 3361
"g8365" 11139 15204 8744 11689 20027 12950 14356 7943 14246 24492
"g8366" 1308 1468 1101 1374 1959 2168 901 1369 1044 1934
"g8367" 49065 80672 47120 50183 61781 81003 37141 52562 57672 63576
"g8368" 247 235 193 86 276 77 395 76 271 203
"g8369" 332 108 45 228 169 183 283 448 43 203
"g8370" 12 106 0 17 35 11 2 1 0 0
"g8371" 3002 2798 3014 1526 2663 3097 738 2432 745 5004
"g8372" 7329 8873 5856 7847 8578 9335 6701 7174 5743 11117
"g8373" 707 836 1355 649 3307 1267 2507 1219 1425 1367
"g8374" 305 711 171 85 1218 66 37 799 1 218
"g8375" 1431 1052 380 675 1447 1617 1597 1081 821 682
"g8376" 2404 2930 2560 3035 3976 3895 3255 2169 3419 4461
"g8377" 40 58 29 34 49 65 34 36 45 57
"g8378" 851 4984 902 1716 1378 2072 1865 384 879 1785
"g8379" 200 94 71 77 213 142 88 142 75 156
"g8380" 7676 4036 4007 5381 5806 2299 5576 7444 3247 6144
"g8381" 514 518 219 556 1087 648 615 538 489 1120
"g8382" 8 46 2 0 2 81 3 42 38 25
"g8383" 13605 14170 9278 13321 21915 14446 17393 15199 16181 30868
"g8384" 1259 1147 907 1139 992 876 1132 1795 789 2632
"g8385" 6943 5854 5315 5147 7094 5102 5212 5580 4936 10711
"g8386" 10429 10852 3997 11352 8806 5882 7264 7828 7028 10024
"g8387" 7389 5834 6333 3746 10421 5304 15710 7416 7965 11376
"g8388" 286 194 175 366 872 140 141 142 101 410
"g8389" 80 332 40 71 88 946 304 510 374 279
"g8390" 140 263 284 187 88 198 266 251 220 138
"g8391" 2361 2501 1836 1906 3411 2650 2116 3943 2253 3423
"g8392" 488 278 380 414 644 210 451 774 213 266
"g8393" 10620 3949 2890 3350 5829 3443 7307 4910 2095 9858
"g8394" 1999 2443 1609 899 1263 608 1267 1874 1490 2302
"g8395" 25498 19271 18040 14585 44475 28413 12814 21514 7850 18198
"g8396" 7160 9038 5155 4359 10042 3788 3061 1731 4437 4719
"g8397" 10682 13059 6446 8631 16317 11126 10725 17342 13238 19106
"g8398" 90 199 68 151 231 160 57 118 101 196
"g8399" 460 1043 400 798 432 910 272 762 634 272
"g8400" 24 31 16 42 27 27 13 18 12 32
"g8401" 7320 13174 12099 15059 15241 15713 12887 16737 9978 18856
"g8402" 16223 20649 16422 12756 31488 21037 18754 19540 18259 43547
"g8403" 16847 19796 16945 15145 20431 22550 13663 16744 13949 15356
"g8404" 121 37 32 88 124 46 24 118 256 135
"g8405" 412 216 36 89 260 104 104 88 26 204
"g8406" 225 25 73 22 8 90 4 44 8 103
"g8407" 23 19 9 18 93 48 3 15 40 91
"g8408" 1175 1521 1309 1301 954 885 817 1967 398 1167
"g8409" 1130 291 21 355 547 1289 628 532 187 467
"g8410" 2043 1255 1263 2729 2956 758 1944 727 519 2548
"g8411" 1604 960 883 555 1464 1102 692 963 429 779
"g8412" 275 306 227 121 352 146 302 155 166 131
"g8413" 1643 1609 1507 1635 2686 1853 1327 1465 1254 2784
"g8414" 16863 11820 18606 16762 34734 33117 13993 28731 14454 34569
"g8415" 13928 14924 12038 7933 14449 13775 8969 18410 6149 9327
"g8416" 83 87 72 65 103 24 144 150 74 51
"g8417" 51 66 11 11 51 18 40 19 27 6
"g8418" 4440 7793 4539 4576 9577 6231 3648 6099 5575 6019
"g8419" 34 60 30 103 114 94 46 37 37 120
"g8420" 1019 199 555 520 997 359 867 266 274 870
"g8421" 60062 17576 38367 32716 53424 23870 25256 31436 27657 63982
"g8422" 513 415 524 133 900 437 315 298 192 479
"g8423" 69252 90145 74976 38154 73482 75355 91216 118419 52046 73009
"g8424" 8316 3366 9557 8984 29820 6184 23976 4246 8280 10014
"g8425" 65 0 0 2 0 0 5 0 227 0
"g8426" 12 13 21 12 9 36 13 18 9 12
"g8427" 36 40 48 185 87 129 108 123 81 123
"g8428" 246 308 184 220 636 251 395 389 214 587
"g8429" 4467 2085 1417 5708 1720 3540 666 3152 1160 10386
"g8430" 6250 5347 3830 8510 25653 8685 3982 11856 7216 11706
"g8431" 5743 14094 7757 7924 12443 10602 10041 11673 6025 13632
"g8432" 375 331 233 255 366 216 325 376 168 358
"g8433" 146 11 235 4 69 1165 369 325 159 76
"g8434" 594 309 453 370 491 518 344 640 436 788
"g8435" 1012 1517 825 1204 794 944 581 2351 2886 338
"g8436" 9406 9988 12885 8607 14077 11902 15452 11233 10047 12687
"g8437" 135 8096 56 589 515 14244 126 200 98 701
"g8438" 6 20 6 15 60 5 25 0 1 2
"g8439" 18 6 21 42 26 29 6 24 8 45
"g8440" 13531 14390 9537 8543 17319 15646 14598 12908 10202 16505
"g8441" 9975 5509 3036 2679 6991 10611 2179 9938 3382 6376
"g8442" 136 19 16 59 80 45 75 81 4 28
"g8443" 3250 2681 3286 1495 2843 2030 2566 3299 1769 3196
"g8444" 202 147 256 128 183 205 129 244 111 274
"g8445" 277 173 241 340 249 305 306 194 607 340
"g8446" 769 506 657 556 505 108 498 271 334 1027
"g8447" 21124 11545 14171 21089 23666 21558 14746 20081 9716 40114
"g8448" 806 1624 496 1025 1330 1133 921 851 779 944
"g8449" 156 189 161 170 236 215 137 248 153 228
"g8450" 271 281 329 273 425 623 381 158 115 457
"g8451" 3060 1332 940 1519 2605 1698 604 813 673 1805
"g8452" 691 2059 1331 385 1323 1016 1772 2006 1065 1024
"g8453" 2650 2462 2866 2978 5206 2408 5256 2458 2881 3308
"g8454" 15372 10961 7214 14544 18542 6401 6990 12376 13955 11148
"g8455" 430 406 558 60 443 101 319 254 123 310
"g8456" 134 71 3 88 14 32 21 31 17 99
"g8457" 2110 2998 1544 5788 3462 2461 2873 2857 5671 8854
"g8458" 8608 6435 4390 8935 8092 11763 9096 5004 9266 12458
"g8459" 13 39 32 29 33 6 279 35 38 155
"g8460" 1399 1572 859 1619 1535 528 867 991 709 1605
"g8461" 18 21 43 121 15 51 13 96 14 18
"g8462" 3359 1352 1888 2920 2052 1544 2522 2298 1539 4231
"g8463" 640 779 468 759 1001 801 778 760 494 982
"g8464" 959 496 1996 2799 1206 1546 1094 4078 1100 1254
"g8465" 323 105 264 258 349 16 27 67 63 17
"g8466" 4735 3162 4103 3692 3501 4657 3488 4861 3608 5006
"g8467" 1350 247 401 174 525 210 373 80 690 970
"g8468" 4 12 11 21 9 3 3 3 10 46
"g8469" 140 132 10 18 105 1 17 70 67 119
"g8470" 4895 3560 3010 4825 5555 6422 5835 10029 5614 6042
"g8471" 41327 49887 25502 44167 79190 41057 37457 33629 31447 82937
"g8472" 586 328 211 216 92 737 1930 114 280 335
"g8473" 15411 31028 32403 19764 42511 27376 31337 40400 27503 55942
"g8474" 31871 26748 59957 32844 31708 32263 12649 27421 20904 64914
"g8475" 409 844 447 850 833 359 843 1906 192 1674
"g8476" 3686 3942 4855 3330 2153 1944 3041 4942 3370 5330
"g8477" 9897 10762 4869 4346 7425 13984 8012 10193 6091 8995
"g8478" 354 415 91 83 416 696 112 376 188 642
"g8479" 13176 9635 8422 9833 16872 11791 8405 13641 8083 22339
"g8480" 132246 44815 21576 28392 30090 38038 52933 35024 20284 19201
"g8481" 36478 23216 17656 22903 5672 15081 11440 19503 10654 26696
"g8482" 74 101 31 46 24 13 15 132 2 18
"g8483" 1958 5609 1067 2706 2730 4152 4437 5447 2022 2677
"g8484" 35850 36129 27569 29911 41904 22459 23502 43786 18391 35327
"g8485" 792 1469 840 619 1744 623 862 1800 929 832
"g8486" 1161 2516 942 717 1344 1472 938 2127 989 1160
"g8487" 14935 15817 9580 10145 21101 16085 11695 14173 12192 17111
"g8488" 7297 17133 11850 7637 16210 17388 6513 10361 7593 12252
"g8489" 5121 6876 5502 4817 8692 4932 3030 2589 4161 8051
"g8490" 27703 32159 18444 21991 38140 36851 26106 44486 19613 48600
"g8491" 56 30 19 50 15 11 73 11 14 10
"g8492" 2730 4175 3555 3250 3551 3230 4083 1888 1802 3483
"g8493" 3073 5430 3736 3214 4236 3380 4334 4986 2886 4431
"g8494" 159 135 183 150 319 246 115 319 154 323
"g8495" 0 6 5 0 0 0 17 14 0 223
"g8496" 5761 4880 3551 3442 5480 5625 5553 3357 3140 6050
"g8497" 4081 3749 3816 5066 6246 5120 4180 5109 2773 7718
"g8498" 8082 5918 5926 7113 8212 3946 4952 3566 3462 13007
"g8499" 484 124 397 298 669 604 320 867 409 411
"g8500" 4121 3488 12141 6030 7411 7676 219 1463 1531 5596
"g8501" 246 174 140 92 254 487 403 140 332 792
"g8502" 29888 30271 16891 17519 48138 28751 43971 51435 21188 33888
"g8503" 16906 8669 6839 4065 11207 7191 2811 6594 2632 4100
"g8504" 1455 1357 443 890 818 1315 1278 1370 524 989
"g8505" 9 210 26 70 117 27 133 21 17 40
"g8506" 139 122 118 105 186 104 75 178 98 174
"g8507" 0 1 25 97 8 7 76 17 36 30
"g8508" 5617 9773 1767 5547 19173 2762 4820 6725 3245 7637
"g8509" 1165 1432 885 1361 962 1186 944 1179 944 1161
"g8510" 75 46 52 37 63 66 90 54 50 47
"g8511" 62697 37022 22544 20869 49537 54249 31842 28348 26693 47532
"g8512" 4953 4372 2765 7347 8586 6698 4674 5860 2970 10952
"g8513" 397 540 206 247 450 626 215 323 173 569
"g8514" 49 48 25 26 271 80 62 163 62 186
"g8515" 83 154 70 165 55 19 90 132 59 18
"g8516" 20 8 7 23 15 25 65 37 2 2
"g8517" 344 398 325 295 445 335 342 482 449 522
"g8518" 746 306 271 257 1362 446 245 345 295 1078
"g8519" 39423 94583 25934 38536 56649 68705 80754 44838 86880 118024
"g8520" 5636 10759 14587 15519 7677 6325 6116 10143 6934 17034
"g8521" 32 7 1 28 0 106 85 20 54 25
"g8522" 130 694 386 369 692 391 152 308 257 332
"g8523" 1482 643 2100 1330 2912 2135 1050 1534 1162 2888
"g8524" 115 0 347 1 46 0 23 84 602 24
"g8525" 1942 2413 1683 838 1830 2284 305 1267 799 1028
"g8526" 38 31 73 81 94 34 20 34 6 70
"g8527" 65 148 133 126 188 173 130 212 190 203
"g8528" 87 76 35 32 124 29 23 25 10 3
"g8529" 6576 3616 4848 7578 5326 4196 7329 4853 4020 8205
"g8530" 522 353 352 367 196 321 377 289 347 186
"g8531" 8522 8316 4068 5978 9139 7079 5093 8210 6322 7885
"g8532" 45980 55621 47785 33843 83126 65799 58551 59855 38501 59717
"g8533" 1714 1647 1132 2544 3565 1907 2677 2160 2311 2845
"g8534" 21 25 22 32 21 21 16 23 43 36
"g8535" 16 140 343 190 113 205 563 243 725 846
"g8536" 2837 1884 1667 2257 2323 2830 1753 2410 2003 2413
"g8537" 2734 2120 2450 1409 2696 3871 2293 2973 727 3751
"g8538" 24 0 12 0 74 0 3 37 89 3
"g8539" 11845 4528 9245 10586 9344 8648 6217 7382 4401 17008
"g8540" 1932 1444 1690 737 509 967 1383 917 1331 2349
"g8541" 873 173 437 71 215 149 82 171 125 357
"g8542" 1 6 3 109 234 150 8 0 0 22
"g8543" 27 0 8 31 81 35 217 0 13 26
"g8544" 77 25 4 78 35 13 22 24 47 65
"g8545" 1806 1300 1017 715 1192 1294 820 974 830 2167
"g8546" 708 785 509 2351 12714 4382 1155 4495 2315 7657
"g8547" 2943 1985 2725 3602 2849 4715 3595 3063 1493 2431
"g8548" 427 1448 926 523 419 885 1682 1375 439 1354
"g8549" 149 265 164 233 207 215 150 118 137 390
