"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g6963" 3044 1526 1429 1573 1440 2207 1546 1324 2506 1745
"g6964" 7080 6161 8814 10946 6886 11451 8683 10151 8018 4767
"g6965" 636 1473 659 1356 1149 1471 1316 290 1138 647
"g6966" 68 18 16 50 3 27 6 0 8 2
"g6967" 2453 2692 3198 3839 1723 3880 2505 2468 3018 3208
"g6968" 720 987 280 1714 617 1785 432 603 941 224
"g6969" 301 109 0 22 0 151 135 212 83 7
"g6970" 484 2818 4701 3825 15453 818 158 1825 25699 812
"g6971" 91 124 63 136 23 131 31 37 143 37
"g6972" 2489 2850 2375 1214 900 794 1710 344 1255 717
"g6973" 29676 26432 24612 22357 29835 28599 10576 4997 28398 17707
"g6974" 1200 628 122 5 262 856 943 320 96 506
"g6975" 2302 6912 7706 9959 5956 10555 5920 2904 7187 4855
"g6976" 4579 8447 5127 6567 3388 3736 5890 4455 3870 3233
"g6977" 114987 105558 99232 103114 54105 144857 54220 32357 98014 77510
"g6978" 5111 3060 1926 2397 2404 3247 2025 1080 2040 1681
"g6979" 699 1072 1339 2739 23 1280 890 267 462 63
"g6980" 2743 4031 2789 4020 1913 5611 3471 3268 2860 2341
"g6981" 142 84 114 70 64 72 94 45 127 71
"g6982" 6075 5317 5087 5716 4299 5167 5259 2733 4968 4101
"g6983" 91 15 612 422 970 2100 16 0 1 97
"g6984" 26 84 62 0 35 48 27 32 71 16
"g6985" 13953 15734 18343 12448 11351 10286 5936 17098 17260 10148
"g6986" 18356 13176 12776 12811 9436 17111 10542 8443 10862 10508
"g6987" 20127 25181 15965 25816 12878 32941 18075 14874 29363 18962
"g6988" 172 84 112 274 31 287 95 34 247 100
"g6989" 8229 7778 5802 5222 4196 7663 7029 5943 10575 4178
"g6990" 3977 2038 1740 817 1885 3228 1653 594 1123 2131
"g6991" 325 263 42 176 110 156 150 299 275 148
"g6992" 2437 4720 2790 3012 1758 2200 3044 1431 3402 2461
"g6993" 487 585 490 1250 528 968 664 257 500 334
"g6994" 17 16 1 48 21 8 58 2 147 9
"g6995" 22 89 23 2 29 116 25 37 5 23
"g6996" 3977 2718 5588 3752 3726 4247 3763 3581 3763 2384
"g6997" 28 21 54 60 7 41 45 11 22 32
"g6998" 395 188 85 167 57 184 62 132 95 50
"g6999" 312 198 306 224 148 182 239 111 224 121
"g7000" 2471 2305 2685 2684 1909 2969 1788 1446 2624 1641
"g7001" 0 231 37 72 70 46 157 24 0 166
"g7002" 14 34 31 0 13 66 11 1 10 19
"g7003" 27 287 281 129 7 2 448 0 8 153
"g7004" 4706 2785 2662 2632 1304 3386 1173 1630 8664 1319
"g7005" 605 556 279 404 401 286 321 235 484 240
"g7006" 15 54 0 0 42 18 7 3 0 64
"g7007" 5482 11132 6739 6994 6340 4353 4431 4886 4530 5277
"g7008" 7401 4074 4655 4408 4524 7766 4361 4414 4582 4446
"g7009" 1427 1435 947 1012 573 1077 1132 455 1015 760
"g7010" 21844 22489 21254 25862 18833 28556 15313 16553 22475 20787
"g7011" 32 84 57 36 77 3 53 29 15 31
"g7012" 6701 5021 5091 5550 2866 4636 4847 1555 4038 2823
"g7013" 5132 8471 660 3104 4003 7610 5659 229 6621 2341
"g7014" 21 202 4 449 95 1151 69 60 1317 105
"g7015" 1 2 118 3 14 261 16 1 272 3
"g7016" 529 512 446 482 538 968 249 204 165 236
"g7017" 37 89 27 34 6 8 25 16 6 17
"g7018" 10520 11937 8144 21025 9376 12516 14229 7453 11092 8048
"g7019" 3919 6091 15566 13425 6472 14852 14150 8896 3882 5185
"g7020" 42 23 5 181 32 164 38 22 39 6
"g7021" 5191 3327 4689 3991 2428 3059 3630 2090 2375 2782
"g7022" 124 141 56 101 151 217 69 86 85 106
"g7023" 48089 53839 34210 60321 36331 34527 24293 31265 32933 36567
"g7024" 125 257 135 193 65 259 190 161 387 70
"g7025" 12251 15648 11930 14514 7937 13651 10846 9698 12466 7530
"g7026" 0 922 795 0 288 54 259 0 14 65
"g7027" 128 60 1 183 2 3 5 110 172 81
"g7028" 6151 6387 5222 5465 3089 5094 6283 3636 5027 4074
"g7029" 8142 20615 18666 21372 4034 14718 8671 6682 16916 5556
"g7030" 309 208 290 454 233 389 337 201 299 108
"g7031" 117 195 58 225 207 129 181 29 64 246
"g7032" 63 63 45 51 37 44 49 39 75 42
"g7033" 2589 4964 3988 4617 4060 4596 3048 1838 1994 2189
"g7034" 130 199 112 171 98 273 189 113 209 132
"g7035" 1214 1431 1382 1451 1144 2348 1205 1533 1883 1002
"g7036" 160 104 95 124 47 94 98 74 51 63
"g7037" 301 279 242 123 176 143 145 180 102 160
"g7038" 435 337 366 451 487 507 697 149 622 381
"g7039" 22373 18890 9192 28626 14853 26013 13320 9562 15274 15020
"g7040" 3313 7247 6580 4454 4943 7071 3133 5162 4250 3674
"g7041" 623 2042 323 683 447 647 996 371 1405 381
"g7042" 681 439 645 1523 233 1175 2296 482 1489 939
"g7043" 82 135 30 6 35 39 2 9 8 0
"g7044" 281 482 576 584 764 961 719 341 439 222
"g7045" 954 1630 731 1042 788 1170 659 854 924 625
"g7046" 44781 82205 45176 57888 38928 37716 47436 29208 61701 25560
"g7047" 1310 2373 2146 3425 1456 1960 1064 1309 1032 706
"g7048" 42 59 19 60 12 25 41 8 34 23
"g7049" 11039 17613 14813 13589 9594 17033 13459 8004 14277 9199
"g7050" 761 1648 1603 2123 1198 2938 964 678 1792 1059
"g7051" 3253 5648 3348 4957 4635 5535 6882 2564 5413 2316
"g7052" 635 353 44 381 339 295 62 128 687 132
"g7053" 542 17 1 2 0 27 0 0 0 0
"g7054" 235 175 87 141 128 268 98 129 186 166
"g7055" 10546 4719 4734 17618 11080 21771 7874 7760 9184 5127
"g7056" 3682 2662 2049 9088 3127 4425 4295 3733 4187 2326
"g7057" 0 25 7 11 7 519 0 18 28 13
"g7058" 3505 3282 3086 2429 2113 2233 1647 1662 1944 973
"g7059" 16 22 12 19 8 25 12 12 16 15
"g7060" 141 265 120 84 107 40 104 25 66 75
"g7061" 2607 4921 1834 3178 3187 5638 2292 1971 2078 2202
"g7062" 4 31 9 15 9 25 11 23 14 23
"g7063" 367514 208597 164052 150105 99846 83289 107605 43708 196879 54273
"g7064" 1974 2183 3509 1177 1802 1417 377 594 3570 2157
"g7065" 311 32 175 120 25 109 62 12 57 22
"g7066" 3544 6223 3676 3934 1315 2826 4854 5839 5865 1567
"g7067" 86 203 90 102 217 156 110 81 181 101
"g7068" 1802 4835 1784 3017 1892 3381 1990 3228 3851 1952
"g7069" 4642 4670 4987 9010 3117 3050 5560 5479 10050 2376
"g7070" 3234 6138 4066 4035 3837 5023 3970 2383 3343 3663
"g7071" 2308 2881 2604 3145 1214 2999 3331 1735 2967 2450
"g7072" 821 1086 279 267 362 716 388 602 2033 452
"g7073" 1942 1858 834 1004 622 1221 1997 334 1449 902
"g7074" 2459 2828 2459 2899 1851 2992 1828 1504 1894 1912
"g7075" 2753 2993 709 2614 987 3203 707 667 2692 2752
"g7076" 33397 24652 25458 36185 14272 24549 19533 16731 22880 13039
"g7077" 9800 2520 8352 6990 1634 8192 4920 14997 10804 4587
"g7078" 1122 692 303 1930 1539 1682 768 547 431 627
"g7079" 4347 4953 4174 4154 2496 3968 4318 1893 4792 2402
"g7080" 66 35 51 22 96 66 15 41 7 37
"g7081" 9421 12531 12410 19950 4212 28019 7274 7011 7157 2969
"g7082" 0 105 154 47 0 4 0 0 263 4
"g7083" 918 1287 393 2639 2488 1038 1041 905 1202 1063
"g7084" 60 717 30 135 401 253 268 453 563 112
"g7085" 84176 110187 63838 129311 60082 110792 107554 115868 88111 91175
"g7086" 69 1179 0 0 426 152 11 30 0 30
"g7087" 3649 7993 4841 9782 4241 7212 6074 3423 4060 5575
"g7088" 4540 7630 5203 1983 2482 1752 1618 2192 3811 2116
"g7089" 399 451 172 611 213 275 307 139 377 217
"g7090" 35800 45917 87873 72980 45964 41653 65329 41992 62595 38794
"g7091" 494 1253 409 1033 627 422 481 506 732 545
"g7092" 1940 135 122 519 215 897 181 649 168 948
"g7093" 116 201 96 144 225 343 209 97 170 115
"g7094" 753 1439 799 1249 260 420 1023 1469 3199 420
"g7095" 3313 2939 2281 2789 2279 3486 1394 726 3908 2301
"g7096" 399 853 965 693 212 623 234 692 431 392
"g7097" 20 46 43 115 51 24 34 74 56 49
"g7098" 800 1179 683 855 636 972 677 558 924 775
"g7099" 36 69 32 33 39 55 36 7 25 30
"g7100" 219 123 182 170 125 331 195 134 212 52
"g7101" 352 2318 1173 471 233 435 522 723 268 581
"g7102" 111 64 57 68 45 23 78 28 89 10
"g7103" 763 727 151 1232 248 739 1164 140 132 758
"g7104" 214 120 91 134 61 141 136 96 249 71
"g7105" 304 225 415 228 209 160 130 145 283 197
"g7106" 19 42 31 21 16 9 14 12 13 34
"g7107" 26 33 28 41 0 46 36 14 44 21
"g7108" 8042 7911 7181 6809 6187 7117 7871 3028 6347 5097
"g7109" 610 419 864 457 266 1368 486 408 364 625
"g7110" 2638 3475 3695 2670 3946 2001 3396 1821 4227 3315
"g7111" 16617 27156 18531 25175 19723 29009 24987 13816 37591 16623
"g7112" 5182 10943 10359 12305 6678 16576 6485 4982 5660 9251
"g7113" 30 1539 312 789 684 259 327 389 803 250
"g7114" 20335 31862 17960 29412 21254 25625 20168 44488 21608 14611
"g7115" 92 553 1 23 0 175 10 0 54 1
"g7116" 17684 4238 6724 5897 17780 35574 17773 14087 19556 6804
"g7117" 9 0 0 0 0 48 0 0 0 45
"g7118" 811 639 613 411 402 657 914 657 707 258
"g7119" 227 344 181 195 228 153 201 108 254 304
"g7120" 1585 1769 4224 3008 2676 1550 1416 2296 3699 620
"g7121" 666 308 124 517 48 545 215 759 817 565
"g7122" 2899 1017 1937 2529 1250 3673 2933 978 2138 1947
"g7123" 73 166 21 104 29 48 124 22 49 33
"g7124" 4738 4193 2201 3138 2943 6033 1571 1460 2503 539
"g7125" 119 218 98 74 69 157 75 129 77 39
"g7126" 13555 8542 12762 11587 9815 15978 8941 9163 12380 8161
"g7127" 785 782 566 598 488 439 532 333 508 270
"g7128" 339 1019 20 268 323 1060 730 126 66 258
"g7129" 7683 7371 4872 7747 5012 5410 5239 2707 6522 4588
"g7130" 11 679 8 3 341 151 72 118 46 6
"g7131" 11278 17701 9238 13595 11007 8308 6906 5202 8868 8297
"g7132" 43 47 37 177 164 145 18 19 10 22
"g7133" 672 932 252 706 213 206 215 250 1718 209
"g7134" 34291 48449 32437 43729 29545 38639 28965 30115 54886 12505
"g7135" 22251 16376 12591 23724 13755 16789 14225 11787 15488 13712
"g7136" 3884 1496 1903 6256 2451 3435 3600 2298 6693 2365
"g7137" 410 770 180 43 172 581 390 114 377 330
"g7138" 137 273 113 108 117 171 58 104 76 136
"g7139" 1845 392 746 534 794 937 373 442 385 430
"g7140" 2095 2449 1765 2187 1328 1572 948 1757 2411 1068
"g7141" 2108 4080 2603 2681 2025 4341 2807 1181 1563 2262
"g7142" 76 80 73 58 55 96 50 17 142 37
"g7143" 15352 17115 8606 12750 10086 21625 6007 7733 5623 7312
"g7144" 368 839 557 627 90 323 539 303 483 565
"g7145" 103 8 4 17 3 15 49 10 39 24
"g7146" 107 62 12 112 131 97 5 297 127 98
"g7147" 1654 3323 4443 3794 1923 5002 5035 2766 3736 2114
"g7148" 446 531 379 281 194 505 377 461 711 297
"g7149" 338 408 645 536 283 449 270 137 345 157
"g7150" 1181 1333 579 1233 475 559 655 537 928 695
"g7151" 345 1562 56 120 114 366 842 80 83 72
"g7152" 48982 82943 60466 88495 24641 60868 38440 30072 57235 40869
"g7153" 2418 2066 1535 3896 1340 3451 1132 1461 1371 2201
"g7154" 610 205 193 129 298 1605 513 181 294 85
"g7155" 145 501 242 22 8 503 54 12 197 538
"g7156" 16864 17304 11642 14046 5392 9089 9854 8212 16186 8971
"g7157" 1045 76 210 104 220 246 176 37 15 78
"g7158" 41350 48161 32870 46678 27074 48084 41842 27803 36189 29988
"g7159" 50 64 69 53 22 53 24 20 45 39
"g7160" 2047 4060 4004 1842 2314 1767 1191 1317 935 138
"g7161" 11 44 11 5 32 55 14 12 33 19
"g7162" 46 34 39 28 11 29 20 12 23 23
"g7163" 27071 28503 13459 18817 14407 23526 15873 6124 13928 11033
"g7164" 22106 9202 17165 20026 11112 23303 16141 7703 11890 17517
"g7165" 1110 748 552 918 513 838 635 421 490 664
"g7166" 11379 9888 10388 14365 11683 11975 8229 6578 8252 6543
"g7167" 63005 86752 46451 42073 20759 74202 30301 38671 65202 25640
"g7168" 60 103 114 91 72 61 143 131 79 56
"g7169" 975 673 553 661 200 647 325 220 342 269
"g7170" 8409 8240 6512 5660 3879 11689 7137 2607 7011 6141
"g7171" 51 89 23 29 27 91 177 36 5 82
"g7172" 2452 2299 1838 1357 1384 3054 1293 1133 2413 1253
"g7173" 30 57 47 71 11 41 49 15 50 40
"g7174" 415 680 223 806 767 652 529 181 150 251
"g7175" 772 844 571 720 699 495 460 433 649 414
"g7176" 1285 1617 1511 949 929 912 959 719 865 769
"g7177" 9 36 14 21 12 24 19 11 11 14
"g7178" 44 171 27 47 65 46 45 46 61 66
"g7179" 7619 6799 3567 8505 4679 4867 4160 3909 5730 2898
"g7180" 4466 3392 2344 2186 2047 2347 1448 1088 3956 1371
"g7181" 0 37 32 3 0 34 1 20 1 76
"g7182" 934 674 46 176 32 44 77 132 1948 520
"g7183" 3090 1127 3848 2122 1063 1918 1085 803 360 942
"g7184" 362 346 791 262 184 223 434 181 377 113
"g7185" 883 1468 1651 663 575 1116 1138 1055 979 1272
"g7186" 24 25 20 2 2 14 9 59 12 9
"g7187" 5696 10679 5245 10558 6454 10069 6291 6714 7579 8498
"g7188" 7469 6775 6605 6056 6618 7369 6361 3319 4740 7096
"g7189" 36 17 35 38 20 38 30 42 37 27
"g7190" 6134 17580 12439 9144 7831 12154 17278 3537 13189 10729
"g7191" 2640 4228 1821 1043 2394 3566 2447 1621 2804 333
"g7192" 108 51 97 111 78 97 54 39 68 66
"g7193" 139 608 310 106 1 26 182 1 6 278
"g7194" 3560 5585 5307 4528 2702 3807 3251 3426 3261 3296
"g7195" 519 648 299 768 378 1161 426 277 676 459
"g7196" 9031 15191 6001 10868 6319 14433 9882 6351 16155 7913
"g7197" 19663 21981 28754 21515 11636 24808 33065 6762 17244 9247
"g7198" 1378 1472 857 2348 1653 1063 1807 1465 1618 533
"g7199" 5519 7048 11593 15868 5048 3745 5878 6531 3536 7807
"g7200" 1912 2753 2492 2092 1293 1687 2105 1133 2443 1419
"g7201" 48 21 16 35 14 4 14 18 65 37
"g7202" 14971 27279 21524 26112 13210 31025 21894 14035 23374 22412
"g7203" 21763 27164 15405 29650 11931 21148 12532 11888 14838 6423
"g7204" 10697 24884 8525 16151 12986 16580 14499 5458 17151 9253
"g7205" 269 280 77 90 48 67 348 256 131 93
"g7206" 206 144 112 68 88 82 71 105 101 85
"g7207" 33500 47191 20938 31337 25147 39811 26149 14685 26570 25076
"g7208" 2663 2888 3588 5234 1876 3717 3563 3582 915 1981
"g7209" 13513 17083 11141 19484 8574 17739 8716 8103 9701 7374
"g7210" 1328 4796 995 2143 1410 1487 3158 1204 2047 405
"g7211" 29 54 203 61 73 697 9 72 91 3
"g7212" 2992 6906 4402 3814 2090 4912 2180 3271 6129 9320
"g7213" 783 649 389 839 495 840 266 345 628 491
"g7214" 41 18 1 37 9 52 8 30 49 16
"g7215" 407 673 498 1152 408 609 1251 854 899 588
"g7216" 214 70 382 196 349 298 87 165 213 243
"g7217" 305 70 446 179 220 417 89 490 37 268
"g7218" 2161 850 1754 6751 3742 2053 2850 3862 2462 9428
"g7219" 13341 8276 8101 15889 7484 12869 6616 7669 6149 6481
"g7220" 303 277 52 885 338 153 181 445 23 117
"g7221" 17 140 35 100 160 65 68 118 51 41
"g7222" 3708 2854 3040 1939 1551 2222 3491 1206 3843 593
"g7223" 43 54 13 111 40 34 32 52 22 33
"g7224" 10345 10085 7584 8575 5895 10246 4851 6657 8424 5838
"g7225" 8365 9851 16045 12555 13753 21389 9224 7916 7044 8087
"g7226" 50 44 46 24 38 102 56 23 103 57
"g7227" 5013 3841 3237 3978 2456 4967 2585 2368 1799 1295
"g7228" 2171 2266 2569 275 2327 4964 1448 392 3337 327
"g7229" 436 823 533 72 192 454 368 83 191 201
"g7230" 5877 7095 7666 7265 6546 4588 6985 6699 11791 7643
"g7231" 16431 11264 7247 14473 6689 9883 9151 7834 20632 7098
"g7232" 16585 29247 23113 31469 19125 16921 17293 12431 10151 17157
"g7233" 23571 27018 23052 24670 15146 41235 21244 18696 25915 18727
"g7234" 865 2903 566 46 2093 810 1760 988 1596 1363
"g7235" 6917 2337 10170 12905 9240 7415 9441 14138 11255 5115
"g7236" 11 56 0 16 20 109 19 44 16 27
"g7237" 1091 1572 874 1079 707 1824 689 712 863 702
"g7238" 1391 1694 1160 929 387 2140 1629 1576 1664 1435
"g7239" 575 3127 2759 2423 1487 1815 2990 57 7612 778
"g7240" 1690 1679 955 869 861 929 1206 763 1569 935
"g7241" 739 839 518 460 121 507 262 417 627 258
"g7242" 21737 21729 11412 14419 19995 30322 22405 17281 17175 18368
"g7243" 7733 33947 11858 33022 19973 29429 5031 17602 11809 11848
"g7244" 3409 3382 3387 4773 3406 4246 4404 2234 4659 2593
"g7245" 31 680 12 24 161 41 267 218 23 59
"g7246" 2203 2635 1132 1481 1125 1839 1041 546 2193 1345
"g7247" 16395 23134 10758 19411 12783 17991 21635 12113 19889 13420
"g7248" 40901 40809 26961 12917 10056 47211 45822 17182 45863 13125
"g7249" 91 31 18 134 18 195 56 40 68 22
"g7250" 4282 4138 2154 3195 2913 3099 2801 2710 4064 1075
"g7251" 1777 1134 1793 4801 1126 1172 2040 1558 1568 1137
"g7252" 35 371 11 530 25 300 65 12 98 3
"g7253" 1550 1592 1191 1274 1714 1176 1551 1120 1740 1200
"g7254" 1408 1985 1085 1237 992 1737 1028 1251 2454 595
"g7255" 815 182 174 426 153 522 422 335 320 551
"g7256" 8689 7721 5070 9825 4373 7645 6474 5291 8698 3887
"g7257" 627 727 522 499 27 153 191 278 326 166
"g7258" 42417 63502 38825 109520 55810 75639 87641 24352 32924 37678
"g7259" 1412 195 359 295 168 592 96 281 191 160
"g7260" 3035 3306 2828 2342 1984 2649 2311 2025 2323 1992
"g7261" 1602 2615 664 1696 669 1028 1041 1030 1747 974
"g7262" 10505 5822 6532 7386 3736 5567 6969 5280 5962 3916
"g7263" 83442 56488 56935 43393 40676 68415 47501 26989 42042 29353
"g7264" 14060 12061 8643 21753 13514 15577 8963 5675 11591 8283
"g7265" 4314 4453 1903 2154 1543 3657 2137 2326 2493 2169
"g7266" 13306 5676 6304 10114 6793 7084 6049 5068 7705 4855
"g7267" 26888 46075 44052 56855 29309 42956 27252 22104 33927 30102
"g7268" 1281 5216 3166 4053 3838 3440 6399 2896 2818 3012
"g7269" 13981 15268 7986 20605 6475 14691 7798 5477 15754 9875
"g7270" 1785 2539 2313 1136 2240 2687 2223 571 3159 2051
"g7271" 295 827 670 580 383 815 1022 415 968 465
"g7272" 11361 6520 5685 6170 4981 5199 4742 4642 3801 2482
"g7273" 1917 2461 973 2295 888 1668 1506 1279 903 679
"g7274" 2244 5293 2910 8018 1055 1220 195 4 3006 2872
"g7275" 667 1481 342 406 434 1463 499 672 585 1281
"g7276" 298 229 237 436 221 387 414 30 103 97
"g7277" 12577 13218 14322 12062 7549 21708 12946 7142 14020 11435
"g7278" 2109 2257 1474 1736 1495 1386 1602 1939 1342 1563
"g7279" 111 79 78 280 97 109 188 124 218 116
"g7280" 38 196 115 107 61 145 66 34 189 129
"g7281" 3 4 9 0 37 0 3 0 24 2
"g7282" 32095 102116 40251 113225 71066 72745 99567 46924 56375 81778
"g7283" 0 0 6 596 10 4 103 0 11 0
"g7284" 274 410 165 654 224 315 278 289 429 211
"g7285" 27 31 17 32 18 17 19 3 18 15
"g7286" 14184 11582 11522 10688 7737 15658 14379 10180 13983 7765
"g7287" 11385 12934 6653 10108 6468 9851 11172 9271 12422 5901
"g7288" 77 44 1 10 46 30 3 1 10 12
"g7289" 0 212 765 300 76 373 427 159 6 219
"g7290" 155 47 494 1113 175 268 1 96 541 259
"g7291" 187 94 134 269 65 153 331 109 185 75
"g7292" 1 334 240 28 0 139 788 19 10 67
"g7293" 15 85 309 0 20 178 1 6 73 8
"g7294" 4238 3158 3914 3309 5624 3260 2983 2982 3462 2048
"g7295" 5322 6495 1809 4343 2998 3769 3435 2489 2652 1529
"g7296" 2945 13097 9139 10854 3183 7365 12897 2633 4932 6301
"g7297" 3510 7807 2334 2352 5326 3453 4110 1322 2331 7440
"g7298" 1959 458 1125 698 352 513 226 212 176 514
"g7299" 5367 3430 7442 2841 4610 7031 2734 8032 6155 6063
"g7300" 80 83 60 73 21 246 34 78 85 21
"g7301" 1646 63 2271 1084 463 1374 387 653 45 1002
"g7302" 1196 1129 746 1337 893 1423 784 847 1560 647
"g7303" 14497 15882 14075 14468 12539 12045 11080 12429 16492 11885
"g7304" 6058 8478 3671 1148 5002 3210 4812 4964 3148 2501
"g7305" 3670 6151 2233 4222 1999 5395 9195 3039 8291 3525
"g7306" 2859 2532 2132 2579 2096 2583 1251 1063 1870 1436
"g7307" 8191 10997 5432 1638 4190 7855 5296 1679 4767 4475
"g7308" 5162 10076 13843 20302 6915 9388 18678 10771 11954 10316
"g7309" 140 139 44 74 62 76 127 50 25 44
"g7310" 26050 3193 1570 5478 670 3927 3814 8041 207 1765
"g7311" 21723 24788 26879 62638 12874 25058 25608 23311 20073 19491
"g7312" 473 489 268 458 533 546 265 260 842 980
"g7313" 212 127 108 71 74 131 91 77 130 39
"g7314" 611 717 315 511 505 1061 554 727 674 261
"g7315" 24546 19864 19081 23890 14501 20868 24798 11406 30149 14213
"g7316" 84 135 192 223 175 156 205 118 296 105
"g7317" 2018 1822 1312 2264 1040 2124 1602 1492 1168 1354
"g7318" 2982 4646 1994 3149 2337 2029 3309 2907 3681 1574
"g7319" 469 55 94 122 253 231 298 69 59 157
"g7320" 500 256 84 381 131 329 124 302 303 145
"g7321" 560 1210 1684 1400 489 891 490 326 916 886
"g7322" 208 102 163 272 198 69 267 34 264 12
"g7323" 28 26 26 37 27 25 22 18 24 18
"g7324" 409 359 657 1053 773 472 579 488 716 668
"g7325" 125 156 113 51 24 45 57 52 50 66
"g7326" 271 149 9 164 1 36 2 1 29 90
"g7327" 3569 2723 1762 2700 1668 3142 1813 1487 2925 1753
"g7328" 43 34 49 45 13 79 40 20 25 13
"g7329" 299 320 479 531 500 506 401 251 257 464
"g7330" 5200 4764 3731 5573 3729 5435 3810 3546 4914 2565
"g7331" 5259 12264 6730 9589 6135 10689 8772 7088 8917 2634
"g7332" 18 107 19 51 30 61 85 18 16 43
"g7333" 48 87 20 0 15 172 1 36 1 11
"g7334" 44241 37698 13484 22129 18607 25404 28418 16926 20663 21797
"g7335" 281 19 0 46 423 417 30 73 4 1
"g7336" 175 171 72 354 68 559 96 70 217 66
"g7337" 191 170 426 522 22 205 157 101 133 199
"g7338" 198 542 126 483 32 342 184 233 169 156
"g7339" 316 422 334 260 347 468 642 276 393 225
"g7340" 906 1141 500 1064 544 894 686 561 833 525
"g7341" 3840 2404 5112 2705 2300 4535 3254 3614 3950 4342
"g7342" 39 40 27 84 30 46 57 11 39 23
"g7343" 148 320 483 199 234 274 363 18 801 299
"g7344" 12853 16020 18164 24487 7830 20843 8280 6107 12481 10186
"g7345" 59753 41344 43940 42853 31569 51746 25946 22750 43552 34170
"g7346" 5047 3850 3392 8862 3090 3763 4015 2962 3676 4431
"g7347" 53 63 15 23 28 13 92 53 96 88
"g7348" 27 22 11 45 14 14 29 14 11 17
"g7349" 429 1185 367 183 257 432 425 420 332 288
"g7350" 9809 6769 4000 8679 6717 5245 9105 5455 5939 6432
"g7351" 9332 20117 6640 21218 7787 7345 31679 10243 13137 8584
"g7352" 16 57 82 46 151 41 157 66 156 110
"g7353" 3106 6049 948 4614 2443 12872 4946 1268 943 1444
"g7354" 2791 2691 1912 1866 1779 3525 2436 1555 3346 964
"g7355" 9155 18675 14573 19022 10790 11725 9340 10258 15412 13940
"g7356" 3606 4465 2935 5350 4339 5669 3525 1796 3162 4149
"g7357" 34988 25175 23634 43343 14718 28593 53567 16905 59893 20802
"g7358" 492 580 306 420 291 438 249 204 421 182
"g7359" 18937 32920 17063 29549 11021 18002 30301 4631 15722 17939
"g7360" 15 7 79 11 386 105 170 34 333 48
"g7361" 123 306 133 212 89 152 224 164 198 24
"g7362" 185 237 86 537 101 0 31 499 924 449
"g7363" 2924 3027 2304 2441 1658 934 1114 1455 1485 902
"g7364" 25 65 25 52 23 19 35 57 39 23
"g7365" 87 1074 353 5 55 30 763 85 712 17
"g7366" 6753 8137 5466 7970 4762 10642 7698 3672 6427 5211
"g7367" 2719 2789 1569 1708 1205 3344 1830 1346 1827 1231
"g7368" 89 145 23 125 91 177 136 26 189 29
"g7369" 33 51 31 81 24 21 2 32 37 2
"g7370" 977 877 453 518 1133 535 96 69 924 1020
"g7371" 1253 491 557 385 339 402 630 300 261 435
"g7372" 13835 17601 11449 12517 9743 20643 11632 8522 10349 10167
"g7373" 12 1585 121 88 106 1046 92 19 106 185
"g7374" 5855 3338 1769 4535 1714 10712 2865 2907 3408 2667
"g7375" 223 174 95 18 64 104 117 88 173 75
"g7376" 2645 3931 1896 2290 1509 3322 2574 1698 2263 572
"g7377" 1714 4733 998 5205 2409 2849 1292 2089 3867 1548
"g7378" 406 333 267 333 211 230 323 162 180 267
"g7379" 16602 16528 10691 12288 11121 15750 9336 8681 13633 11322
"g7380" 17227 45659 27761 22894 18214 58056 14686 16702 21944 21083
"g7381" 5 15 8 7 6 26 10 11 44 0
"g7382" 8331 19721 3215 10656 3518 9231 2317 6469 1944 5201
"g7383" 17456 19348 16066 22761 20189 24039 23185 12452 19220 10041
"g7384" 278 109 117 286 311 247 427 93 304 173
"g7385" 364 470 669 201 494 1158 1312 396 564 391
"g7386" 630 288 87 173 215 528 273 137 282 151
"g7387" 52 39 65 60 20 53 59 34 117 22
"g7388" 9325 10790 5763 10577 4049 18270 5637 9759 9151 7122
"g7389" 303 338 222 238 211 323 104 206 304 173
"g7390" 3704 1503 5266 6636 3214 5037 4909 2622 8047 1784
"g7391" 20 19 8 34 45 1 8 13 101 64
"g7392" 11918 14789 11112 17695 10583 8868 18430 9487 8426 5404
"g7393" 19 39 14 26 29 13 32 10 44 10
"g7394" 627 906 334 385 598 738 461 623 741 472
"g7395" 195 428 333 497 472 321 157 253 650 202
"g7396" 165 294 237 260 145 287 129 176 320 65
"g7397" 1626 1782 2230 1259 1454 2211 1294 812 1746 2308
"g7398" 334 401 52 542 88 36 338 937 522 138
"g7399" 8929 9478 8827 6957 6775 9812 1715 4898 6374 8352
"g7400" 197 185 414 251 181 652 482 417 467 165
"g7401" 771 804 561 892 471 416 594 471 751 519
"g7402" 4549 5141 3694 4691 3736 4906 4227 3593 5944 4382
"g7403" 87134 70531 71344 65723 59903 61097 51636 35821 54739 58229
"g7404" 5391 3213 2908 6105 5447 4150 3993 2567 2616 5088
"g7405" 541 6672 1662 1847 2016 437 825 1024 1932 827
"g7406" 2332 1607 1567 3039 1825 1757 1971 2008 3847 1399
"g7407" 5083 9648 3674 4745 4306 8172 6452 4201 6514 3615
"g7408" 95 116 3795 131 4579 4592 134 400 31 2721
"g7409" 6074 6631 5970 6216 4769 7428 4563 3999 7295 3692
"g7410" 1052 3194 1365 1723 1790 1968 1165 1474 1758 1190
"g7411" 587 34 222 402 212 52 257 336 36 363
"g7412" 6777 2217 7594 8212 4824 4618 5126 2799 7164 9588
