"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g7329" 1158 1035 832 763 898 938 326 648 1305 1489
"g7330" 23524 17286 19825 20414 12696 13084 13262 13735 22112 25333
"g7331" 79 63 49 40 26 41 22 58 78 78
"g7332" 618 2880 2859 608 133 763 810 1484 2144 2932
"g7333" 29022 39857 40394 20278 23525 20190 20206 11163 23769 28772
"g7334" 937 1485 1183 1171 780 959 970 694 1118 1282
"g7335" 146 470 320 341 186 277 335 770 184 1569
"g7336" 5374 4367 5427 11771 5590 1889 4716 1761 8853 5519
"g7337" 9346 10536 10245 13318 6781 8650 7738 7875 9950 13918
"g7338" 3888 1749 1710 504 3395 3231 583 557 3207 3584
"g7339" 4616 3451 971 969 513 157 105 76 358 335
"g7340" 212 214 138 80 165 17 158 74 27 55
"g7341" 3262 5397 9819 3884 5052 4511 2216 2727 2036 7591
"g7342" 1569 2053 2004 1354 951 1115 1678 851 1473 1715
"g7343" 11558 16210 13502 12492 10879 6327 9307 9420 13027 12394
"g7344" 3 21 15 34 2 2 24 1 17 10
"g7345" 117 102 90 72 52 39 108 86 106 191
"g7346" 180 189 138 229 104 136 162 90 168 144
"g7347" 4964 7574 7147 5611 7152 4082 5870 5947 4658 6134
"g7348" 60 212 21 131 62 215 275 97 433 545
"g7349" 785 1262 2239 1277 528 347 471 1310 1597 1283
"g7350" 3941 8856 7591 6829 8714 6501 4566 8321 11316 7458
"g7351" 13191 17383 19627 14410 8982 9551 10916 11511 13001 15036
"g7352" 1037 597 265 414 642 742 694 606 1075 364
"g7353" 3934 8993 4745 5502 2611 2798 6759 3060 3397 7017
"g7354" 0 15 0 27 4 22 9 35 97 47
"g7355" 8502 2838 3902 10721 1887 3616 2946 1165 9812 7919
"g7356" 8146 6229 4272 2641 5493 2935 5880 4093 5996 7811
"g7357" 234 71 185 164 133 182 127 56 107 143
"g7358" 5360 6614 5780 5923 4565 3516 7546 4334 5384 8202
"g7359" 577 277 224 722 9 193 205 14 429 105
"g7360" 2836 5288 2614 3410 2542 1995 1912 1814 3035 2911
"g7361" 2618 1908 1387 3058 2383 1086 2003 2733 2965 1136
"g7362" 13893 18318 18675 11684 8956 11252 10896 12509 15860 24828
"g7363" 5236 5755 7691 3068 4410 3802 5175 3795 5489 4925
"g7364" 2 80 0 1 106 0 254 25 85 79
"g7365" 749 2001 5 806 2 129 193 33 237 193
"g7366" 2748 3819 3395 2886 2883 3177 4017 2840 3151 3629
"g7367" 26283 42097 25548 27219 16990 10796 30690 14748 22207 30211
"g7368" 770 1303 739 942 743 703 1100 623 865 1458
"g7369" 2229 3516 2167 2181 735 2412 2878 1296 953 2677
"g7370" 8974 7912 6475 7552 6178 3893 6869 6407 7456 10351
"g7371" 459 706 687 871 422 684 777 480 703 990
"g7372" 2397 3473 1774 1588 2089 1743 1339 982 2153 2892
"g7373" 60792 69305 88104 59216 71456 57981 28399 43102 110499 105687
"g7374" 2386 3544 2383 5607 1843 1375 1587 699 3655 3909
"g7375" 10177 11805 9227 3779 14269 16918 10614 4010 11273 16999
"g7376" 15706 17462 21360 25701 17387 19121 25297 23222 8499 33905
"g7377" 44 37 11 41 43 8 31 34 45 14
"g7378" 5666 5810 6206 4662 4641 3645 4846 4114 7165 6790
"g7379" 8170 7314 14527 8029 3322 2198 8619 2151 3161 877
"g7380" 44 54 91 3 20 4 0 28 3 5
"g7381" 33775 77009 59490 48933 29816 34630 21675 24596 24243 73337
"g7382" 9258 13588 8810 6235 4627 4741 5971 5647 4768 9641
"g7383" 31337 41273 36750 27822 17108 16315 21182 19622 30134 30449
"g7384" 511 841 505 393 460 378 494 333 282 287
"g7385" 756 789 207 391 317 150 264 221 12 4
"g7386" 1096 1426 1054 1263 990 678 648 828 1043 1177
"g7387" 25 27 17 22 21 9 14 7 19 21
"g7388" 4905 3785 2032 3563 2019 1585 1036 1021 1462 3485
"g7389" 83102 82829 63400 48885 33256 55403 70389 20755 18337 37216
"g7390" 30266 26287 29203 39572 15564 23124 24432 22113 30954 21446
"g7391" 8528 14258 10204 3361 5889 4604 10047 3210 8203 12893
"g7392" 3130 3842 1550 427 1680 1274 1364 1311 3648 3602
"g7393" 17085 16910 9954 5362 11246 9023 17083 4324 19539 11674
"g7394" 33 88 127 189 49 0 141 0 17 28
"g7395" 7495 6989 5247 6039 6030 5506 4392 5673 4498 9852
"g7396" 172 106 203 51 120 129 81 69 212 215
"g7397" 2038 3511 3919 4011 2105 2959 2344 1583 3118 4734
"g7398" 1165 3597 1814 1412 1168 879 2050 1191 2900 2553
"g7399" 1934 4568 2020 623 1061 991 1979 1985 2176 2063
"g7400" 54 58 20 50 59 16 7 28 33 17
"g7401" 4900 5846 1108 306 1083 426 919 2692 208 1215
"g7402" 47 51 197 9 16 24 18 62 251 27
"g7403" 330 523 246 462 521 189 267 329 617 413
"g7404" 16524 14856 11269 12825 12959 17445 12109 14569 14606 16797
"g7405" 3885 7094 1403 2750 2648 2968 3491 2415 2399 4157
"g7406" 7577 20909 10055 7062 8927 8117 10145 12023 12481 13760
"g7407" 2497 2365 3083 1547 1316 1125 1087 1724 2007 1222
"g7408" 409 366 702 398 304 390 444 239 620 687
"g7409" 18193 17021 14359 9366 9764 8506 11251 10257 15206 17157
"g7410" 17652 52838 35099 8792 24376 5473 11505 10988 12129 14383
"g7411" 521 797 857 780 56 636 188 26 547 695
"g7412" 30931 29578 24890 28066 18695 20869 25957 15516 32109 36634
"g7413" 38801 31888 40337 25541 20109 14230 14411 18230 31917 21065
"g7414" 12331 12678 6544 1109 2365 3989 1336 3200 4167 4169
"g7415" 10 41 106 21 18 32 5 5 25 13
"g7416" 1746 4340 748 882 567 596 2141 421 3526 1136
"g7417" 1266 1426 3135 1132 1169 1584 2136 1086 2139 1639
"g7418" 86 62 10 26 26 15 36 12 85 13
"g7419" 3 198 669 1 29 68 244 94 1303 2
"g7420" 101 60 28 38 31 60 43 29 89 75
"g7421" 93 162 156 208 150 39 246 155 212 38
"g7422" 10180 11671 8480 10600 9702 7698 6431 4866 9153 7734
"g7423" 10923 13119 12449 9670 5508 7241 8602 6974 8063 11095
"g7424" 124 295 229 210 256 190 249 100 216 328
"g7425" 14280 15080 8278 16476 8969 6856 8177 5963 19931 14125
"g7426" 41287 31422 20522 23107 13304 10210 29796 26368 12107 46490
"g7427" 1781 1419 1479 1675 1457 1101 1438 952 534 849
"g7428" 479 506 531 296 220 341 164 259 354 476
"g7429" 2947 93 543 2108 12 1040 2015 639 1233 1937
"g7430" 1287 1963 3459 6159 2339 1716 2846 3444 5981 1398
"g7431" 133 87 101 12 4 36 102 66 56 16
"g7432" 1897 3225 3741 857 206 1247 851 1621 814 4360
"g7433" 1546 1744 3530 3995 714 989 3026 940 2948 951
"g7434" 16130 19109 12814 11285 8220 6473 13794 9383 14448 17218
"g7435" 751 1180 436 3523 82 49 5640 521 302 38
"g7436" 63 27 8 15 7 5 3 1 0 7
"g7437" 8188 7908 8363 10562 3446 4193 3047 3777 9610 8944
"g7438" 3561 4394 3388 2583 2778 1182 2104 1584 2699 3104
"g7439" 8489 7516 7537 8498 4349 6325 6346 3181 6633 5254
"g7440" 6894 5915 3408 1677 4872 2734 5118 2529 1887 5665
"g7441" 6871 9893 11690 3713 8018 5718 3142 2507 5831 5482
"g7442" 1652 353 108 523 3 17 216 209 678 1112
"g7443" 22819 27755 19356 24612 10778 15416 14417 16113 22833 23353
"g7444" 2921 2740 2744 3489 2258 1933 1447 882 2608 2169
"g7445" 117 45 86 54 62 51 60 29 123 85
"g7446" 2909 4072 3987 2151 2165 1654 1947 929 2342 2928
"g7447" 206 98 552 261 521 431 251 416 335 468
"g7448" 20759 21419 13912 8253 10279 11680 7377 11822 14101 11073
"g7449" 6727 8161 7018 5155 3756 2741 3705 4384 4495 7097
"g7450" 17873 18404 13393 16079 15746 4397 10323 11541 16387 24015
"g7451" 29 98 11 23 31 1 15 56 34 7
"g7452" 649 1019 1242 77 217 339 1987 516 159 1534
"g7453" 87 24 21 25 25 10 19 23 32 11
"g7454" 193 316 235 74 132 168 96 64 291 188
"g7455" 1936 2690 3253 2254 1621 1640 1847 1219 2804 2941
"g7456" 66 16 0 10 0 45 5 65 0 3
"g7457" 431 229 446 479 291 235 286 252 755 219
"g7458" 1736 2659 1041 2759 1298 1036 1395 2085 1531 2547
"g7459" 15088 20343 13529 8588 6383 5190 9397 7110 12641 13813
"g7460" 14 40 21 23 28 0 0 3 8 100
"g7461" 675 507 467 299 519 285 571 528 589 578
"g7462" 79 81 188 33 507 900 190 189 309 327
"g7463" 1652 1027 1373 1366 821 1009 827 1385 2166 1236
"g7464" 48772 46571 41942 35604 43084 32211 29838 21212 45214 56780
"g7465" 45 19 452 271 54 65 106 108 236 429
"g7466" 300 465 888 190 396 248 144 260 350 174
"g7467" 8774 6472 2635 6464 4981 3265 2382 3103 5498 11941
"g7468" 2065 2147 281 12 113 56 10 2 0 681
"g7469" 1084 2342 608 1831 1243 1468 402 371 827 1004
"g7470" 4 58 23 16 94 103 90 20 115 136
"g7471" 247 390 296 264 184 232 199 236 358 255
"g7472" 364 167 380 4876 1038 860 866 874 894 1043
"g7473" 17494 10156 20548 15838 21608 12205 18653 19025 23771 6913
"g7474" 724 1824 4179 3343 1756 1073 798 1814 2114 1423
"g7475" 0 13 275 44987 4409 1176 21546 119 6016 22680
"g7476" 182 1182 217 505 159 200 424 134 296 300
"g7477" 355 707 580 553 301 406 500 335 811 860
"g7478" 5743 2918 846 32 1536 838 1442 1265 931 1666
"g7479" 20 24 19 20 16 17 9 16 21 28
"g7480" 14622 15403 13604 9779 8635 9166 13062 11662 11798 20899
"g7481" 11970 16526 16686 10248 8598 10944 9867 15530 12222 19939
"g7482" 49 43 113 216 52 33 108 37 154 115
"g7483" 0 0 0 0 0 0 0 0 52 4
"g7484" 37 88 20 35 9 15 36 35 51 11
"g7485" 8164 6294 5898 8337 6213 4133 10607 10060 7227 13002
"g7486" 45 86 3 287 19 105 20 28 27 13
"g7487" 21 34 47 22 19 29 66 42 92 101
"g7488" 1536 2687 138 53 167 1641 1033 93 139 6131
"g7489" 199 88 502 638 121 1 645 11 2979 4066
"g7490" 559 1733 1272 2407 139 472 262 413 3543 1961
"g7491" 17033 8976 6770 3317 3071 17727 15279 6171 10042 11411
"g7492" 30 59 11 34 33 11 43 30 28 28
"g7493" 92 108 149 33 65 46 71 52 50 80
"g7494" 36 565 767 134 1427 361 1577 851 8 197
"g7495" 2206 5069 2673 2947 986 1754 1346 1262 1838 1432
"g7496" 20532 17017 16828 12221 12142 14014 12324 11123 8036 9994
"g7497" 135 96 102 37 4 100 22 68 78 208
"g7498" 5704 3686 4143 3818 3000 3029 2996 2521 1547 2864
"g7499" 10847 12489 7017 10978 6345 5816 7200 8420 8213 12085
"g7500" 6262 817 141 1907 760 2785 607 703 1652 4375
"g7501" 5884 6465 5539 2612 3857 3350 3778 3405 7799 6821
"g7502" 49 166 71 49 142 120 81 88 41 6
"g7503" 756 350 2440 566 65 273 663 564 983 702
"g7504" 3591 2697 3068 2931 2847 3063 1070 763 2228 2606
"g7505" 223 0 2 0 552 1 0 20 1 0
"g7506" 56207 52149 36748 34398 24555 32247 28267 24407 56652 46675
"g7507" 6481 4904 5278 4807 4976 4529 5046 3255 6888 6920
"g7508" 8042 12113 11437 6982 8407 3088 5747 9384 5390 10186
"g7509" 6747 10445 11300 7169 5637 545 14038 8456 5663 5724
"g7510" 50079 61289 44570 40127 38746 26637 28519 34971 47798 74771
"g7511" 5829 16787 10096 5051 5186 6059 3254 6937 9298 5658
"g7512" 25501 22792 28811 11907 12763 15105 25155 21335 38441 27604
"g7513" 10327 16848 7692 8891 13902 11397 9454 5324 10523 15832
"g7514" 611 1954 1211 1000 431 406 673 831 1284 1073
"g7515" 1 63 0 0 65 47 91 0 0 0
"g7516" 787 2748 3003 3001 930 3059 2602 2846 2402 5351
"g7517" 18020 25165 19242 21810 11413 11151 12994 12600 17652 20861
"g7518" 80 58 86 169 55 63 84 12 163 69
"g7519" 35 65 20 31 3 49 46 60 34 97
"g7520" 115 121 122 58 164 24 57 92 38 95
"g7521" 1432 2232 1255 1309 1182 648 549 383 924 1213
"g7522" 8461 1388 5639 2397 1490 3088 4813 8167 9270 3757
"g7523" 2 126 229 14 116 9 52 1 24 67
"g7524" 509 243 167 148 483 1292 118 131 335 376
"g7525" 48157 67574 39032 44460 30090 30231 20423 30376 46294 43626
"g7526" 3774 5143 2537 2411 2555 2324 2272 1194 3400 2313
"g7527" 255 238 267 191 174 193 154 151 220 310
"g7528" 227 965 803 426 428 201 285 228 1316 295
"g7529" 467 553 847 506 584 282 375 334 645 574
"g7530" 4295 25079 12523 6858 28221 16163 4635 7871 5344 7428
"g7531" 351 259 144 1119 701 551 429 218 929 2340
"g7532" 8300 11345 9580 5196 3001 4162 18903 2971 8951 5887
"g7533" 8584 3616 1985 1995 1469 2306 5904 1465 768 4008
"g7534" 31957 36289 31030 31256 26577 29465 31249 21078 46034 43939
"g7535" 3635 3818 7168 2839 2290 5130 5238 2721 4148 6496
"g7536" 25092 22595 21541 25578 15985 14037 13485 18964 17044 36037
"g7537" 6 24 13 29 14 3 58 7 33 2
"g7538" 3771 4376 2934 4502 2945 3227 3060 3535 6858 6208
"g7539" 3430 516 729 1916 2031 1424 1564 262 3047 1374
"g7540" 45 13 2 49 6 4 0 11 16 61
"g7541" 37 406 262 30 19 114 287 53 55 60
"g7542" 73 37 45 86 19 27 95 3 12 34
"g7543" 89 763 245 107 159 208 241 220 335 142
"g7544" 6735 4475 2638 2845 3259 1871 2324 3314 4956 6662
"g7545" 218 613 296 277 213 314 166 187 300 202
"g7546" 110 20 24 67 79 20 36 10 85 106
"g7547" 4548 3883 3936 3365 3489 1958 3108 2046 3088 2819
"g7548" 172 4 408 22 25 29 91 15 63 10
"g7549" 456 492 880 369 357 144 323 417 640 490
"g7550" 3666 6127 4644 1232 2031 2628 4214 3246 3663 5516
"g7551" 222 154 50 33 90 49 28 33 81 83
"g7552" 1122 2399 1270 1907 1425 843 1022 1306 1162 1576
"g7553" 0 4 30 0 0 17 0 0 0 238
"g7554" 70 115 90 286 129 401 28 240 74 83
"g7555" 4776 2306 2256 2468 3731 1230 1090 1563 3643 3635
"g7556" 1169 1610 261 475 592 781 911 685 212 462
"g7557" 2601 4040 2769 866 830 856 1621 1163 1708 1965
"g7558" 12 130 79 99 272 80 111 58 58 46
"g7559" 89 72 105 30 15 67 46 2 30 145
"g7560" 2646 983 137 1822 2333 3320 233 3253 6617 304
"g7561" 4240 7665 2638 2169 3822 2476 1022 1796 2748 5159
"g7562" 30 18 3 8 3 7 7 20 21 30
"g7563" 32146 34736 31653 30527 22373 16027 22871 23925 39593 39707
"g7564" 6770 6012 7190 4289 4167 4067 3240 4793 5957 5468
"g7565" 5585 5225 4217 3296 4276 2980 4598 2692 4716 6357
"g7566" 8901 5962 8954 7417 3443 3766 6668 3078 7097 10542
"g7567" 12 41 75 50 44 27 38 16 28 11
"g7568" 1665 692 974 1246 1532 351 937 721 1729 1490
"g7569" 12675 11219 9058 7828 7479 6558 4322 7845 9527 9865
"g7570" 7812 9489 7434 4210 6404 3302 5708 3720 6160 6542
"g7571" 12053 10953 12765 7996 6904 10684 8602 4894 12892 10077
"g7572" 16023 40877 5437 4908 11945 6454 24268 17228 7561 18094
"g7573" 1615 2677 2331 2271 1769 875 1151 725 1162 1619
"g7574" 820 1656 1083 1050 827 856 1501 997 1309 1652
"g7575" 173 123 320 186 61 21 68 110 440 227
"g7576" 14111 16883 18791 12387 10196 11823 16539 7352 32978 17319
"g7577" 68 25 44 35 16 25 51 33 20 71
"g7578" 2413 3818 2808 1241 318 1700 705 1510 1871 1691
"g7579" 9330 13737 7120 6785 4356 6324 6165 5589 10684 7183
"g7580" 1 251 13 0 1 0 19 25 1 4
"g7581" 7335 3567 3031 4301 3377 1863 4759 2221 3456 3561
"g7582" 1317 5439 3637 2575 2084 2639 3284 2116 4336 1975
"g7583" 1849 930 690 831 919 1021 620 983 1961 918
"g7584" 749 1157 899 766 641 667 690 533 583 799
"g7585" 8134 10387 13930 6389 8674 4989 4667 4244 17258 11712
"g7586" 14083 21200 12240 15107 14923 19933 20239 17417 14760 17317
"g7587" 24006 30130 22284 25128 17575 13109 14841 9585 23841 25543
"g7588" 4422 5068 3815 2440 5396 1357 1582 2354 4476 3842
"g7589" 25648 12615 28549 33373 15165 25055 32668 12715 27814 21407
"g7590" 14842 12480 10753 9702 9480 7025 9056 7614 12260 14535
"g7591" 3054 1633 342 314 1272 91 640 551 491 383
"g7592" 141 168 123 87 91 70 47 80 121 92
"g7593" 3343 1785 5384 1384 2006 1575 2514 2151 4336 3417
"g7594" 60 156 62 207 188 85 68 114 124 268
"g7595" 39 5 29 27 25 70 29 21 88 19
"g7596" 0 1 4 31 1 0 0 0 2 39
"g7597" 11757 23281 15599 9302 17178 19841 14715 9894 17329 25393
"g7598" 12388 16485 3861 3050 2004 3521 7516 1231 5192 8140
"g7599" 27143 38154 46935 15737 32926 24227 67302 19350 23285 50083
"g7600" 194 448 580 864 401 357 244 156 225 795
"g7601" 21777 3265 25231 21657 4438 1460 8426 16849 14128 7414
"g7602" 2633 1857 1591 2761 927 2159 1414 1810 2277 2866
"g7603" 45300 37980 37107 27537 29164 21395 26696 30994 55407 34036
"g7604" 27132 26178 18690 18390 22674 12053 20286 16628 29631 13899
"g7605" 1214 1381 778 901 833 1027 625 959 1175 1183
"g7606" 1710 972 904 733 577 161 504 1491 621 786
"g7607" 526638 384161 368639 65620 260628 395012 137145 204070 338264 348143
"g7608" 4846 162 21 2058 2289 147 845 2319 1804 255
"g7609" 52 1 67 324 196 118 80 5 27 45
"g7610" 16 22 15 14 15 15 13 16 16 24
"g7611" 265 219 131 462 123 187 209 155 16 219
"g7612" 18089 12120 24699 44185 22482 7993 32409 14521 6118 40732
"g7613" 912 913 3398 6351 1475 4650 2286 1815 1719 2353
"g7614" 55144 45075 39754 30084 19314 25553 29485 28597 46962 64527
"g7615" 561 3770 538 3337 1738 667 377 954 2664 2231
"g7616" 53753 66191 88444 80009 36071 38851 72141 45251 41437 49354
"g7617" 160 298 347 165 255 116 487 478 180 463
"g7618" 10027 14785 11185 11099 9327 5140 7742 5862 10339 11479
"g7619" 460 393 395 323 253 153 206 205 373 236
"g7620" 58 56 58 110 34 34 35 46 142 77
"g7621" 434 107 37 1517 954 1308 352 504 145 1024
"g7622" 166 39 200 175 158 33 61 121 122 130
"g7623" 5521 7084 2211 3894 4868 3749 2278 4782 2990 2465
"g7624" 4223 19132 9725 10995 4400 8585 16487 4693 4293 17254
"g7625" 2122 1289 2554 1328 1728 2070 2381 816 3573 1829
"g7626" 2411 2172 1608 1113 1133 1611 2380 2101 2533 2513
"g7627" 10845 6785 6784 6917 7281 3343 4157 4180 7068 6064
"g7628" 13865 12128 6960 15452 6061 6176 5891 7288 14804 6146
"g7629" 8542 3755 3336 3528 4653 2911 4387 2262 7245 6722
"g7630" 25096 36336 39140 32507 29481 19042 17499 16443 23952 31872
"g7631" 8661 12102 12043 10634 7961 13813 7782 9613 12246 12464
"g7632" 2539 3539 1946 1163 1066 1168 1851 1016 2244 1700
"g7633" 322 297 412 652 259 772 176 409 522 1426
"g7634" 2650 2867 2175 2149 1834 1382 3207 2037 1596 3754
"g7635" 170 46 70 50 82 136 158 58 49 70
"g7636" 2831 12980 17760 6732 6775 13994 7216 9333 19913 9363
"g7637" 20837 26826 18144 15933 12967 11031 13558 14185 9255 21723
"g7638" 2358 2425 2596 1859 1396 1708 1342 2722 2791 1635
"g7639" 177 748 123 304 95 187 227 108 293 155
"g7640" 1359 1718 1159 1116 671 352 562 773 749 1060
"g7641" 20 32 45 21 22 20 13 16 15 10
"g7642" 13906 8968 12461 7806 4074 13870 17420 12481 29932 10355
"g7643" 175 226 327 326 185 400 108 75 305 432
"g7644" 361 449 260 310 241 179 239 200 451 440
"g7645" 2074 9476 7577 746 6697 3576 3088 11471 8587 1263
"g7646" 518 616 282 152 253 495 191 273 288 398
"g7647" 14528 18321 10279 11156 8179 7501 11091 10258 14407 22494
"g7648" 808 1106 962 753 815 760 606 677 1412 988
"g7649" 7495 8556 7680 6087 5356 5247 5083 3781 5667 6869
"g7650" 6899 8116 7499 7288 5067 8266 8670 4470 10503 10488
"g7651" 50717 78795 35385 49688 21479 32453 31471 32677 52352 30080
"g7652" 385 202 91 257 188 106 360 586 212 560
"g7653" 4890 4486 12275 10192 8273 6918 8018 9120 7116 13439
"g7654" 3883 54820 15211 34642 16293 7207 34357 19887 11596 32028
"g7655" 37566 20132 25004 13590 17008 13475 21594 26944 51940 31364
"g7656" 32900 35388 23657 27314 27945 13887 23140 23630 28842 45873
"g7657" 57 88 19 158 25 25 38 69 96 17
"g7658" 3316 2278 1762 2236 1940 1367 2869 1619 2015 1893
"g7659" 3313 4278 116 4410 320 1227 2616 551 4555 2022
"g7660" 679 1364 890 924 896 501 724 632 958 902
"g7661" 9414 6707 4353 7056 5308 4277 2986 6141 11758 9904
"g7662" 80 67 111 82 71 8 19 76 159 49
"g7663" 31 32 6 12 15 6 9 23 43 36
"g7664" 1 139 34 98 13 0 86 3 0 0
"g7665" 12 26 4 82 37 78 27 31 33 65
"g7666" 65641 114784 37251 10213 80358 73776 42104 2193 36429 93288
"g7667" 398 541 393 222 184 466 158 211 503 245
"g7668" 8316 4753 6613 7451 4486 5363 4089 4514 7084 7761
"g7669" 7055 4166 4802 5412 4122 2371 3139 2014 5512 3382
"g7670" 36 26 55 73 59 87 73 32 76 77
"g7671" 99000 120443 118506 75068 62113 99027 102226 90565 86745 165489
"g7672" 3596 12827 5305 7027 2377 4389 5891 5133 5396 7288
"g7673" 3890 4161 2837 2174 6997 2656 3656 6823 6255 6528
"g7674" 2782 78 1404 283 85 1626 1209 1603 1507 3008
"g7675" 179 157 331 251 220 158 191 212 151 120
"g7676" 195 141 295 134 224 86 203 159 247 275
"g7677" 1932 1720 2039 994 879 1025 1188 1247 1445 2457
"g7678" 33 16 7 12 36 18 23 26 36 11
"g7679" 11873 5502 6405 8150 12061 6083 5591 4979 14173 3223
"g7680" 287 65 114 135 131 330 127 142 282 452
"g7681" 2613 993 344 1372 1636 1406 2710 861 2995 1361
"g7682" 176 92 92 70 68 72 101 139 50 76
"g7683" 7029 8456 8937 8000 6060 5410 6137 9858 13336 6869
"g7684" 33 58 29 3 6 20 36 4 19 27
"g7685" 5084 1564 2570 1623 1610 1374 1192 2954 1166 2167
"g7686" 15944 16045 13004 11730 9404 9184 11346 8063 11606 15557
"g7687" 1782 1873 1207 1617 763 1525 772 848 2138 1941
"g7688" 164 190 191 148 110 112 90 108 128 184
"g7689" 3353 4923 5676 3051 1370 1259 3315 2520 3669 4661
"g7690" 67 210 1955 688 794 1360 354 4066 1941 1576
"g7691" 603 143 623 452 125 167 347 854 1018 463
"g7692" 2026 2314 2167 1974 1122 1394 2949 1714 1566 2091
"g7693" 360 289 196 223 161 212 341 199 319 161
"g7694" 55245 31615 16285 32298 41122 39444 26939 23332 16407 45115
"g7695" 406 488 97 19 407 196 731 115 14 688
"g7696" 258 21 37 21 92 45 297 87 200 40
"g7697" 40910 38570 35161 30538 20106 18363 31877 27999 34828 14606
"g7698" 55 43 81 17 119 15 27 165 21 127
"g7699" 47 46 44 82 24 32 19 36 36 89
"g7700" 8724 12259 8790 6193 6544 5939 4339 4571 8733 5949
"g7701" 30 4 170 16 55 2 55 4 49 98
"g7702" 1080 160 2344 1116 20 63 266 183 526 390
"g7703" 10 51 37 20 26 6 15 18 13 54
"g7704" 38 109 91 279 22 13 16 47 45 13
"g7705" 121 93 61 116 96 149 91 154 142 128
"g7706" 2359 1827 4570 2197 1897 3557 1548 3600 2119 5177
"g7707" 96 188 20 134 342 143 519 185 78 675
"g7708" 1840 2626 1456 1230 2297 1661 1632 1355 1620 1483
"g7709" 20 16 27 35 35 21 21 28 2 7
"g7710" 1925 1992 844 371 630 771 701 599 2359 1732
"g7711" 736 537 608 769 209 525 240 407 3147 167
"g7712" 0 112 0 0 0 6 7 24 26 0
"g7713" 174 591 781 537 781 333 551 279 757 696
"g7714" 8146 10873 9290 12537 6888 7250 5981 8773 3945 6115
"g7715" 891 515 872 696 364 427 374 458 398 555
"g7716" 18855 21245 9500 7402 11073 9428 8867 9806 9308 15579
"g7717" 3013 4656 3789 3105 2021 2422 2423 3232 3347 4147
"g7718" 45 55 9 31 61 1 13 9 30 45
"g7719" 1480 486 792 898 464 383 907 532 911 1035
"g7720" 12580 11757 9207 15084 5793 8250 12418 6844 14469 12030
"g7721" 17 11 300 24 2 6 100 45 40 21
"g7722" 800 1012 1177 478 787 691 340 164 1671 682
"g7723" 17687 23724 14673 11762 12305 5904 16266 16278 24001 21580
"g7724" 9 159 0 28 17 1 43 84 13 1
"g7725" 98 14 0 8 0 48 12 19 47 0
"g7726" 2291 6959 494 2080 4151 3395 3129 1149 1128 10167
"g7727" 186 263 138 100 189 194 127 174 362 417
"g7728" 92 568 7 2 0 44 71 0 414 111
"g7729" 1779 3409 2676 1868 1781 2186 1723 1579 1434 2017
"g7730" 8452 10264 8532 6121 6143 6447 4827 6088 7939 10289
"g7731" 176 63 204 267 346 63 189 12 161 378
"g7732" 231 16 123 84 0 2 4 7 21 0
"g7733" 80229 126331 76229 78809 60606 60083 43179 38545 88705 70864
"g7734" 18372 18119 16601 16038 13684 13742 18912 16555 19206 18897
"g7735" 54209 71824 46531 43445 37554 43103 43516 30849 79179 58073
"g7736" 10584 11035 1526 5622 7503 5763 7040 5599 15013 11963
"g7737" 445 598 310 803 787 511 964 394 914 846
"g7738" 135 303 320 78 137 38 111 76 369 248
"g7739" 16254 7088 8930 8056 5925 9122 8165 8107 12541 11649
"g7740" 197 734 142 206 229 131 174 194 169 46
"g7741" 119 406 164 73 91 120 100 91 183 252
"g7742" 647 93 194 57 254 347 58 305 662 192
"g7743" 33726 28040 24091 30439 30104 23120 30431 13781 36227 22800
"g7744" 6943 14860 10925 6767 4603 6290 7153 5702 8677 10320
"g7745" 1189 1270 1631 1499 589 572 1340 605 1138 1370
"g7746" 441 465 224 156 320 234 105 66 35 192
"g7747" 14661 25506 17444 12849 13039 13946 14827 12292 16455 8097
"g7748" 2213 1720 708 2189 1705 906 866 1725 2184 1998
"g7749" 8446 12192 6876 4903 5493 3949 6356 4188 7000 8366
"g7750" 1088 638 797 1673 1304 468 792 446 1023 564
"g7751" 39 7 38 8 41 241 57 83 47 1
"g7752" 104952 105026 104760 110760 106271 67687 98999 69971 100411 113642
"g7753" 4562 8728 9987 4973 2839 3011 8534 2631 6099 4817
"g7754" 3323 5049 7391 2370 917 2683 3047 952 1053 952
"g7755" 57 106 11 55 73 36 107 75 30 35
"g7756" 6620 11574 9955 8282 6856 6653 6023 7322 8844 10888
"g7757" 3244 16833 4353 3798 3300 4275 1803 2158 7413 4548
"g7758" 4494 5201 4951 646 3378 889 2089 1716 2888 2981
"g7759" 8000 9729 11095 10938 6495 6978 8334 5323 13340 11054
"g7760" 119 596 714 2365 972 368 3957 1059 1230 2352
"g7761" 139 553 68 976 77 371 561 159 1854 76
"g7762" 43058 67865 34008 51405 30791 31434 38660 30945 52155 57472
"g7763" 21775 7818 17579 7473 10723 11064 5590 11541 7549 12397
"g7764" 79 98 95 73 46 53 50 29 76 67
"g7765" 13232 17165 12994 12737 10961 11564 12501 8953 13806 16828
"g7766" 1251 1456 1432 888 1019 751 884 390 1283 1125
"g7767" 71 197 73 206 257 124 298 114 287 188
"g7768" 5008 5166 4907 3519 3089 3770 2684 3202 3334 6147
"g7769" 199 281 159 162 211 130 124 82 120 166
"g7770" 17291 12228 11023 10264 4650 3517 3873 2867 12562 22518
