"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g6120" 561 337 414 496 392 510 382 148 995 912
"g6121" 350 205 237 224 588 460 245 274 161 498
"g6122" 898 571 591 450 378 338 189 223 732 938
"g6123" 3528 5082 3016 1082 5403 4489 3376 2370 2183 1296
"g6124" 40876 20577 33659 33217 31467 27025 33830 28138 31854 52255
"g6125" 1224 2794 2021 1925 4145 4027 4218 2138 6320 5233
"g6126" 488 456 314 197 501 512 373 197 478 474
"g6127" 342 339 215 177 197 150 122 154 398 312
"g6128" 44 5 6 4 221 0 455 0 0 106
"g6129" 689 1123 1231 588 902 682 1029 674 842 1269
"g6130" 108 803 768 981 424 58 2110 202 776 213
"g6131" 0 95 9 0 0 7 222 0 11 0
"g6132" 103 18 17 17 37 22 15 22 22 44
"g6133" 26390 14424 18268 14066 35212 13982 26175 21678 32486 39305
"g6134" 841 1557 724 681 1263 2843 594 1504 997 659
"g6135" 46 44 50 38 55 49 48 47 59 50
"g6136" 681 861 791 840 521 1207 519 978 1003 608
"g6137" 2760 2725 4505 4150 2207 1655 3178 1040 4524 1422
"g6138" 125 103 18 51 104 410 20 503 36 1482
"g6139" 6289 4300 6818 4874 5990 5509 7600 4856 5222 5689
"g6140" 101 79 217 24 127 106 95 95 39 97
"g6141" 4169 4636 3814 1624 3167 5606 5505 4076 7098 5194
"g6142" 20 49 38 11 26 29 44 33 35 59
"g6143" 205 133 195 100 244 224 187 105 143 219
"g6144" 290 1483 990 578 596 685 473 878 859 1125
"g6145" 6536 4058 2465 2382 1842 6747 2245 2028 5024 5295
"g6146" 18 20 27 25 13 22 23 14 30 32
"g6147" 743 1086 260 320 1394 872 999 1310 1197 920
"g6148" 105 120 92 65 126 182 111 83 129 145
"g6149" 15174 11132 19022 7780 34512 12865 13036 11558 12988 25684
"g6150" 12383 16758 16717 16480 24290 18779 21366 13564 16059 22369
"g6151" 3 6 14 5 127 64 13 24 61 0
"g6152" 291 252 346 300 927 425 40 264 227 533
"g6153" 361 41 1 920 494 14 266 225 84 0
"g6154" 516 426 370 431 682 469 804 552 425 437
"g6155" 63 299 286 9 164 17 46 153 195 12
"g6156" 81 54 123 63 190 88 189 75 145 105
"g6157" 478 160 225 190 780 316 419 753 616 435
"g6158" 1 32 3 9 13 5 1 0 14 148
"g6159" 451 300 391 577 772 355 498 440 594 680
"g6160" 263 486 291 244 186 131 551 323 491 285
"g6161" 2131 1446 1374 2929 1732 3044 857 4012 1619 1125
"g6162" 58 40 38 52 145 121 157 8 15 48
"g6163" 104 69 117 51 84 130 58 167 180 231
"g6164" 3765 1141 1845 772 980 1786 1880 1950 1370 979
"g6165" 2532 2014 4060 2018 3859 3146 3698 1010 1420 2986
"g6166" 48 66 446 94 33 119 7 5 250 965
"g6167" 209 62 344 64 329 49 215 431 43 143
"g6168" 8 14 74 19 4 35 1 8 4 41
"g6169" 38052 65937 59922 32383 57897 59425 45424 38175 48721 45337
"g6170" 6491 5205 12909 9491 11931 10656 16797 6151 11569 11668
"g6171" 795 2578 99 3120 1326 4091 4431 1166 3818 1233
"g6172" 75 55 34 129 76 153 129 131 107 80
"g6173" 271 219 1832 831 1059 296 1251 414 968 826
"g6174" 3345 10076 6231 1684 5401 6326 3485 4858 5263 11229
"g6175" 87240 134405 154092 103501 186499 140244 128610 116670 218392 179804
"g6176" 598 280 186 198 611 138 527 324 524 1238
"g6177" 26 31 26 19 39 28 23 29 23 46
"g6178" 47496 57855 57738 29684 64263 61111 40025 29435 57978 49891
"g6179" 2858 3910 1822 3626 7459 5625 6304 2576 2082 6873
"g6180" 28 53 4 74 0 37 0 2 42 12
"g6181" 490 523 447 519 839 474 532 461 800 959
"g6182" 208 84 123 312 221 12 718 1055 1478 159
"g6183" 207 32 308 105 73 148 145 76 234 56
"g6184" 1430 1128 839 1035 2723 1181 1979 2992 5332 3049
"g6185" 16 0 3 0 92 0 32 0 0 0
"g6186" 111 3241 3402 2955 3485 1963 893 2205 979 3108
"g6187" 31 73 176 79 86 91 43 134 111 61
"g6188" 57 0 249 178 297 372 92 382 56 42
"g6189" 312 139 32 217 407 557 122 123 336 447
"g6190" 3466 9785 1578 4469 5341 2575 1590 2605 2602 1269
"g6191" 3290 3418 4172 2667 7128 4033 3963 2024 3880 3873
"g6192" 122288 94783 120658 41213 85395 106693 101751 89588 103399 84088
"g6193" 8225 4240 5335 5666 3554 6788 8560 2002 4089 7508
"g6194" 1036 928 2178 1385 1416 1841 1294 769 875 1348
"g6195" 29 22 30 10 31 26 27 22 31 37
"g6196" 23853 16062 13188 15283 13400 22213 17669 39684 28104 46267
"g6197" 7765 12425 19202 2402 66837 20719 21391 8657 25409 5119
"g6198" 3995 4955 5300 3833 8443 6559 6064 5291 7405 6082
"g6199" 883 1054 863 1306 1720 877 2947 1029 2359 1300
"g6200" 529 161 256 446 571 368 451 294 391 248
"g6201" 3392 1829 2987 1742 2688 3024 2944 1784 2475 3244
"g6202" 60 122 79 30 168 123 118 177 114 199
"g6203" 6482 9396 9767 7815 4336 1602 11559 1526 2811 9530
"g6204" 13287 4897 8567 3224 19770 7244 12901 9896 19757 2750
"g6205" 6966 3885 3742 4546 5290 2627 3703 4939 6501 3831
"g6206" 6843 4718 6329 6249 6023 3538 5428 3284 5458 5006
"g6207" 1807 1981 2895 2123 2945 2654 2676 1408 1938 2928
"g6208" 681 494 977 541 1038 882 733 550 660 882
"g6209" 28043 23618 23418 18117 34510 20427 22067 16418 22206 24503
"g6210" 194 329 510 320 543 69 119 418 231 136
"g6211" 4480 7107 4515 3903 5038 8903 5250 4763 3154 5607
"g6212" 23173 18062 36172 17416 33517 37738 20396 22655 33779 38510
"g6213" 11548 14415 11757 12096 16647 16597 21338 10256 18033 20437
"g6214" 3179 2818 3318 3351 6274 5731 5168 4820 5399 2529
"g6215" 841 2629 3835 2198 2671 1696 4500 816 1417 3423
"g6216" 152 154 115 70 88 225 206 166 214 126
"g6217" 0 39 101 28 17 3 41 0 73 1
"g6218" 634 256 631 539 912 152 528 402 934 561
"g6219" 20228 8909 9390 10685 27074 13727 18232 14885 7939 28601
"g6220" 9827 6239 14161 7324 15346 12484 6360 8174 13272 11555
"g6221" 10140 9886 14858 11559 15518 21768 14096 10849 17510 15724
"g6222" 1609 2271 19542 1117 3759 4247 6471 16615 7900 2628
"g6223" 357 955 1058 216 782 882 851 831 566 563
"g6224" 17 54 79 56 35 46 101 40 100 16
"g6225" 59 50 95 64 99 131 84 71 142 144
"g6226" 8119 7658 8660 7761 13296 6769 7516 5144 6942 6088
"g6227" 5476 3620 5976 2128 7139 4134 3912 4213 4501 6723
"g6228" 6183 6165 7605 4064 9675 7274 5454 3391 6377 4774
"g6229" 3 794 1 845 42 0 1 224 113 7
"g6230" 12390 32803 17752 23795 39518 21053 32995 23295 32353 29121
"g6231" 21 67 91 39 11 57 15 25 19 85
"g6232" 1271 2124 2565 1132 2390 1651 2249 853 2869 2391
"g6233" 101 37 166 12 207 104 85 14 52 30
"g6234" 6207 7146 10811 6864 9123 6961 10878 5435 11206 7645
"g6235" 33 74 251 231 206 405 156 198 279 96
"g6236" 610 148 203 267 914 478 200 496 403 388
"g6237" 260 261 125 130 243 244 82 111 154 287
"g6238" 2625 6202 6514 5051 3797 3796 5505 414 8405 2133
"g6239" 13 13 22 12 20 24 24 6 19 23
"g6240" 2 46 94 43 527 16 329 249 0 69
"g6241" 457 678 1039 556 772 774 759 534 768 861
"g6242" 1644 1386 1760 450 616 828 1530 1446 1539 3729
"g6243" 290 383 371 251 242 301 692 311 562 388
"g6244" 6191 7827 12284 6799 11600 13266 7857 5885 8230 9882
"g6245" 13704 10844 12329 8509 21208 6262 13605 11507 23012 11164
"g6246" 13491 48832 46445 17458 98941 28234 64756 42706 38500 50276
"g6247" 298 275 113 38 61 128 110 56 63 378
"g6248" 3889 6847 8746 4405 7400 8830 8798 7623 14862 6576
"g6249" 4469 2515 2869 2022 3868 8554 3493 3490 5106 6839
"g6250" 779 2562 1312 845 624 1091 2031 523 1709 1943
"g6251" 10400 8495 14660 11558 15007 11554 6393 13085 7930 22618
"g6252" 25846 22849 31607 10409 26760 34990 20353 13079 10580 41341
"g6253" 2875 788 3595 949 1697 4816 3910 1999 1611 3761
"g6254" 2004 1294 1964 1162 1214 1198 1456 887 1211 2424
"g6255" 1580 822 576 538 1161 1373 405 428 659 988
"g6256" 38778 22487 33553 23755 30873 20184 16656 19008 21871 30934
"g6257" 64 20 6 43 82 92 28 23 40 102
"g6258" 995 1926 423 535 2379 327 2863 2180 538 303
"g6259" 50 43 69 59 81 38 56 35 77 43
"g6260" 0 10 5 0 232 36 0 1 2 1
"g6261" 7921 12326 9865 1309 9019 6447 3021 2712 4396 11962
"g6262" 28001 27425 34378 42972 40729 25086 44744 28819 35392 53315
"g6263" 4998 6459 4963 4530 6354 6899 6581 4698 7580 10913
"g6264" 845 2232 1931 2637 10864 7529 8278 1872 1435 4976
"g6265" 11492 5602 17677 10458 12248 13563 13706 9602 7033 6555
"g6266" 434 27 816 410 64 431 28 155 30 411
"g6267" 11370 9027 7424 11298 2038 3515 9608 10788 16305 15916
"g6268" 20 40 225 60 23 9 175 5 14 25
"g6269" 20206 10908 16380 10357 20459 17130 16284 9199 15383 14884
"g6270" 3084 1618 3282 5066 7917 13156 1599 1507 1592 2319
"g6271" 2368 4460 2275 2379 2611 3699 5822 3651 1875 3018
"g6272" 712 461 873 1041 1282 918 881 589 1162 1041
"g6273" 311 366 616 259 407 502 317 179 469 401
"g6274" 48849 36927 24327 16122 16826 33895 25806 32164 42740 50435
"g6275" 284 120 123 77 851 37 439 493 322 274
"g6276" 702 681 103 324 1233 48 85 138 399 27
"g6277" 28355 31598 32465 19552 38928 22537 34151 22511 33935 31964
"g6278" 165 146 222 183 182 262 164 195 253 173
"g6279" 167 500 683 263 593 277 271 663 735 859
"g6280" 1989 690 626 546 2934 1684 452 592 875 1005
"g6281" 214 535 656 182 509 855 497 331 540 762
"g6282" 2432 4508 857 1576 2290 6241 6920 6837 7559 17116
"g6283" 74 86 115 81 127 131 267 53 517 123
"g6284" 0 1876 3 1073 0 0 140 0 0 560
"g6285" 709 293 682 393 754 708 631 745 717 563
"g6286" 2382 4933 2759 2755 6917 4540 3024 2816 4154 3917
"g6287" 4072 4602 1595 1252 5888 11199 6410 4588 4880 11127
"g6288" 11339 11676 10193 16309 13265 15888 17929 9537 21761 14245
"g6289" 78 33 257 6 90 233 570 21 1 38
"g6290" 2730 1512 3593 1289 1872 5338 2540 4268 3028 4291
"g6291" 13483 12706 29204 12653 27767 10983 18562 19582 23038 6993
"g6292" 1327 1140 1007 219 1702 1599 1409 681 485 987
"g6293" 16711 6300 9012 12612 13201 5911 7878 15940 8592 10000
"g6294" 12831 16672 7561 18693 11201 17465 13185 4451 11968 12222
"g6295" 95 198 294 244 289 129 400 323 473 434
"g6296" 13046 23280 40932 15363 14474 32749 20225 39499 35815 18407
"g6297" 10543 9449 12526 8121 19375 12553 14479 9084 10740 12981
"g6298" 649 454 605 439 872 495 810 457 641 733
"g6299" 2101 3224 2810 4153 3962 899 2983 2152 1230 4491
"g6300" 441 5044 2967 11073 1286 3126 7669 4831 2974 1318
"g6301" 756 431 542 282 547 792 622 380 593 761
"g6302" 100 47 86 133 60 103 104 165 100 210
"g6303" 38 250 209 165 745 115 295 76 30 583
"g6304" 4881 8033 23094 21252 15640 32158 11643 1069 3150 5219
"g6305" 437 63 431 162 383 402 312 302 336 340
"g6306" 780 1161 2037 736 960 1814 705 930 1443 1498
"g6307" 959 2323 1768 1011 1599 1157 3216 846 1859 741
"g6308" 98 11 34 83 126 181 59 27 103 35
"g6309" 113 100 161 74 130 148 134 162 250 352
"g6310" 58102 60478 75633 57246 73183 89639 66061 58205 90174 88900
"g6311" 8278 5658 11996 11267 13428 12413 8804 7673 9829 9047
"g6312" 24 43 48 22 14 19 2 19 42 32
"g6313" 3 26 29 84 14 62 54 28 61 32
"g6314" 67 71 26 47 206 48 87 66 85 178
"g6315" 76588 67934 40790 44820 72901 62497 51603 64701 63241 134737
"g6316" 8049 9886 15466 7923 21223 16123 18397 11013 18747 13664
"g6317" 13967 8281 7803 4861 14622 23963 18862 3304 5868 7864
"g6318" 3627 2036 1864 559 3126 1480 1669 1627 6644 3832
"g6319" 399 182 618 172 215 98 641 394 283 760
"g6320" 35 39 30 36 55 19 33 37 61 61
"g6321" 9240 1685 10362 3572 10267 5114 5421 2923 5189 6249
"g6322" 217 55 259 23 101 100 75 154 216 191
"g6323" 263 52 239 652 463 323 763 575 572 1197
"g6324" 13552 8300 9788 8856 12401 11537 7759 7140 11169 7020
"g6325" 85 120 85 70 84 156 39 54 33 288
"g6326" 6958 8269 8221 5395 10640 13177 10343 8955 14896 13612
"g6327" 8084 5305 13083 8331 19293 11659 7661 7754 14959 13270
"g6328" 317 329 971 424 121 485 141 362 61 402
"g6329" 213 81 71 69 310 24 42 72 168 182
"g6330" 1515 1516 2965 1956 1007 1585 2025 1178 2181 1288
"g6331" 14440 11291 7159 5556 14740 8486 9598 7635 12505 15950
"g6332" 42 14 69 13 90 46 14 0 87 35
"g6333" 158 135 270 25 111 372 47 47 402 183
"g6334" 3559 1751 2200 1514 2148 2611 3933 2771 3278 2252
"g6335" 1061 89 1760 8 1471 193 4557 2576 1812 29
"g6336" 18545 15328 20020 9575 16970 23759 12307 21901 24390 16021
"g6337" 1006 346 981 57 597 27 114 470 33 317
"g6338" 10 11 6 5 7 10 1 2 32 17
"g6339" 580 1560 2266 1704 1719 494 2399 1600 2015 1154
"g6340" 44 86 15 30 64 47 36 3 7 2
"g6341" 7879 4816 5247 3673 7208 7088 6957 4223 8028 6297
"g6342" 412 205 189 109 1481 37 952 566 612 70
"g6343" 25162 22430 25694 12301 13690 11725 18329 11652 14363 31884
"g6344" 1313 1553 844 912 751 1511 1582 1107 995 1486
"g6345" 5798 3379 2701 1087 4843 5180 2653 2311 4909 3703
"g6346" 6295 3734 3082 2068 6587 3298 3172 3369 3977 4321
"g6347" 2004 2653 2741 1689 2982 3635 3912 2240 5438 3858
"g6348" 548 817 1369 203 917 734 392 1 824 3330
"g6349" 830 781 1234 484 959 1857 905 1134 355 1006
"g6350" 195048 1421 17895 10135 10473 5631 3910 158003 14061 773
"g6351" 155 63 81 119 98 143 136 48 137 74
"g6352" 42 16 40 41 23 49 42 9 11 9
"g6353" 2126 1116 968 538 1663 112 2417 2440 881 576
"g6354" 28 6 62 34 26 14 18 38 38 51
"g6355" 1773 1461 1095 2019 2372 1369 1698 734 3546 2770
"g6356" 8355 3099 7217 1473 10064 14388 1982 3939 12658 16956
"g6357" 88 29 54 7 41 56 11 17 2 23
"g6358" 9248 7092 8968 3959 7915 8693 8816 7607 10335 13893
"g6359" 26624 31859 24869 21153 47820 27702 28663 18974 41671 39159
"g6360" 122 124 56 39 177 29 121 9 116 46
"g6361" 982 640 207 579 1629 613 693 1160 940 1449
"g6362" 18 72 107 35 63 47 66 86 72 36
"g6363" 401 77 635 455 711 328 313 449 3 750
"g6364" 105 64 98 64 64 153 101 46 24 31
"g6365" 2 48 21 5 5 1 0 39 62 61
"g6366" 49814 29493 46128 28383 52793 56477 41555 29106 34225 71846
"g6367" 615 374 408 94 320 1026 422 250 366 174
"g6368" 1243 8910 1801 8178 4530 9414 12887 8650 13436 26022
"g6369" 6609 3951 10393 3906 10006 8972 9708 4436 7558 9328
"g6370" 5016 2420 4380 2834 5783 4053 4500 2860 4922 3826
"g6371" 287 172 66 0 46 43 112 22 178 75
"g6372" 57679 51333 58400 26660 51424 69612 46669 33186 59643 37847
"g6373" 17 66 13 8 70 17 38 66 35 183
"g6374" 12704 13601 21175 11557 25159 13958 16468 13411 29717 11732
"g6375" 2815 3400 5683 2812 4974 3638 3597 1967 4592 5325
"g6376" 150 129 285 200 275 209 210 222 185 408
"g6377" 95 57 88 187 112 129 135 100 210 119
"g6378" 1063 903 1883 485 1672 939 643 724 1752 1025
"g6379" 790 367 349 46 1328 824 318 340 292 428
"g6380" 2983 2924 1742 1429 4058 3456 3073 4579 5761 4527
"g6381" 34 11 82 2 0 66 40 2 41 6
"g6382" 21 6 85 25 97 19 67 36 14 11
"g6383" 2658 2319 3857 2467 4436 2988 2631 2283 2992 3779
"g6384" 262 252 328 298 642 489 550 227 382 464
"g6385" 155 278 180 168 244 186 121 191 404 224
"g6386" 672 702 2059 749 2591 301 962 805 2958 796
"g6387" 11421 14887 11859 7370 18969 15789 16068 17542 12346 23080
"g6388" 67 41 15 7 5 17 59 17 34 17
"g6389" 49 47 40 28 71 71 42 18 80 48
"g6390" 55 51 49 40 53 56 41 42 57 64
"g6391" 31839 22434 25998 26313 44017 40931 35265 32296 49802 50533
"g6392" 1595 2615 4416 2146 3715 5476 2989 4204 3364 6321
"g6393" 3423 1554 4404 4246 6472 7531 4808 3651 8643 4705
"g6394" 915 534 737 1570 1293 1109 1708 246 2843 54
"g6395" 16 0 0 0 14 0 0 1 0 0
"g6396" 100 144 244 221 234 115 117 88 393 201
"g6397" 446 486 672 268 1137 635 1128 479 1042 189
"g6398" 2416 3322 1032 4182 6758 6037 4346 3933 801 3264
"g6399" 23705 50509 60109 26220 47345 35091 41471 37820 39088 32592
"g6400" 404 697 501 216 339 385 482 349 494 594
"g6401" 3765 2655 1314 610 869 838 2078 340 2385 1763
"g6402" 25 27 27 18 9 10 15 4 41 36
"g6403" 2741 1943 1884 1553 2143 3132 2896 2528 2242 3925
"g6404" 82 61 99 142 104 149 72 95 26 220
"g6405" 5156 3884 3560 3682 3279 8672 5570 4401 5783 6982
"g6406" 2165 1203 1240 558 1854 2117 1731 2091 1545 2451
"g6407" 46 116 55 30 36 17 96 87 123 34
"g6408" 42593 14642 15428 5667 24468 45996 21172 14105 35191 33443
"g6409" 73 40 103 62 94 82 70 46 66 114
"g6410" 6396 9826 8317 2168 9642 14987 5861 2694 12165 11602
"g6411" 191 332 328 578 451 83 395 342 556 575
"g6412" 520 719 317 543 542 1086 658 196 452 725
"g6413" 283 145 433 193 172 332 194 131 252 337
"g6414" 2482 1559 2426 1141 2530 1604 2447 1858 2126 1784
"g6415" 35 14 99 10 40 6 42 18 25 58
"g6416" 407 390 249 300 262 233 310 172 188 238
"g6417" 231 701 501 353 609 448 354 578 379 346
"g6418" 3203 3851 3578 1585 3816 4812 2550 2757 3576 3211
"g6419" 51 13 58 97 193 277 127 15 30 515
"g6420" 689 513 522 290 1330 764 343 645 566 1046
"g6421" 8286 6910 8055 2872 8263 6040 7280 4455 7488 8772
"g6422" 153 126 91 53 155 481 32 206 331 205
"g6423" 145 27 514 191 103 542 238 24 18 296
"g6424" 70 31 56 44 148 114 60 48 165 85
"g6425" 734 212 368 369 371 627 694 633 1172 97
"g6426" 5549 3764 6072 8105 7326 9380 4660 5071 4157 5651
"g6427" 120 274 50 133 223 198 273 86 218 121
"g6428" 12542 5811 8092 5181 7626 14673 9379 2676 11187 14887
"g6429" 550 277 537 531 572 578 808 476 1050 310
"g6430" 3661 2376 2935 2845 3170 3609 2829 1893 2978 3877
"g6431" 1475 715 1945 610 1739 1224 1702 1364 762 1109
"g6432" 8737 11360 19948 7041 7939 5529 7181 3027 15662 14278
"g6433" 951 57 586 371 473 490 852 420 263 711
"g6434" 792 1523 507 724 1201 1772 1435 5066 2226 2182
"g6435" 9699 8716 5398 6502 12685 6565 5533 6466 17211 3215
"g6436" 3 10 115 14 72 34 29 15 16 25
"g6437" 4170 6708 7527 1847 2837 4422 7885 4249 3756 5771
"g6438" 109 56 36 96 98 101 46 65 124 56
"g6439" 481 163 498 141 146 833 685 603 662 195
"g6440" 866831 389776 257774 157101 659627 1052260 218693 880800 479084 931299
"g6441" 54630 32786 60687 22311 66788 55282 33521 38982 59353 48995
"g6442" 61846 39637 54166 48488 109732 87788 82504 44785 100979 69484
"g6443" 186 190 179 146 76 181 107 105 210 56
"g6444" 29 71 84 54 100 66 51 34 22 53
"g6445" 1324 979 848 776 1638 1497 1223 701 773 1266
"g6446" 654558 411745 373960 234256 603006 419579 314789 363328 420584 622202
"g6447" 10854 9690 15708 7730 26366 14347 16675 7426 22811 5851
"g6448" 109266 122828 133582 89399 181103 154439 136567 107492 172115 135755
"g6449" 545 543 499 322 590 453 505 443 544 564
"g6450" 41 78 67 144 95 76 121 73 109 95
"g6451" 9785 3830 589 7984 6442 952 6756 7020 6671 4924
"g6452" 45 7 145 0 18 18 12 104 42 13
"g6453" 2013 547 1082 890 892 2986 2102 1040 905 4598
"g6454" 1238 2068 2314 2611 1627 2555 5237 680 3287 3274
"g6455" 68 78 65 84 59 26 103 25 142 74
"g6456" 102 6 67 51 9 117 357 3 249 40
"g6457" 7 2 1 1 112 13 0 49 4 10
"g6458" 685 1010 1147 659 1077 1339 1034 869 883 1115
"g6459" 85 209 30 0 30 142 13 335 8 42
"g6460" 52189 37607 48163 25039 67705 42196 39661 39802 38889 50617
"g6461" 6632 8766 4873 4598 8366 4950 7792 9810 16797 8256
"g6462" 3370 2402 240 3697 4777 1281 4322 2390 4839 414
"g6463" 18486 17587 11821 10472 23219 14461 18382 16594 15810 7382
"g6464" 843 2738 1430 1457 1095 1018 1930 1313 2812 1139
"g6465" 5295 5830 6254 4229 7050 9009 6066 5362 9008 6073
"g6466" 92 120 107 72 102 107 106 101 100 78
"g6467" 210 200 236 269 315 520 228 282 725 396
"g6468" 10715 4805 15165 5942 27100 6063 13449 5613 9656 10330
"g6469" 26041 41527 33322 38194 19192 34772 18567 46723 26872 52605
"g6470" 20 36 3 57 55 154 10 7 23 27
"g6471" 1611 1094 639 1751 1594 1642 1026 967 2223 2171
"g6472" 858 612 600 514 2028 338 1121 514 663 355
"g6473" 0 16 0 0 3 0 0 0 22 0
"g6474" 1862 1886 1325 669 965 1122 1685 558 758 2443
"g6475" 831 108 1118 80 1216 837 304 34 89 1786
"g6476" 12 9 32 26 14 52 46 20 32 57
"g6477" 13019 16503 23038 10244 25337 18334 16938 16851 19218 12495
"g6478" 25 12 0 40 0 0 1 2 40 103
"g6479" 2192 3743 3208 2570 5631 2545 4037 3221 1476 3826
"g6480" 6 20 67 3 41 47 20 1 40 60
"g6481" 3453 5416 5247 3291 6805 6060 5657 2930 5660 6620
"g6482" 177 9 389 91 369 961 94 130 191 378
"g6483" 250 349 58 237 736 254 264 99 265 614
"g6484" 108 740 480 972 1368 411 641 1670 1736 819
"g6485" 1002 1264 1305 934 2053 1527 1632 912 1739 2296
"g6486" 1638 929 1409 1259 1355 867 1210 941 2217 748
"g6487" 8277 4839 11847 8633 9128 9189 4606 3811 11239 11736
"g6488" 2483 2008 3802 1414 3006 1634 992 946 2322 5578
"g6489" 242 191 154 340 326 335 401 201 270 258
"g6490" 17065 13876 16220 10226 17561 20784 16706 13152 21087 18875
"g6491" 44864 40215 51264 26593 29579 63330 59483 35423 66645 65302
"g6492" 996 815 1281 2181 2224 1579 2316 162 1552 1726
"g6493" 1 18 5 1 46 0 3 3 5 0
"g6494" 67 97 97 7 125 94 24 91 87 246
"g6495" 22744 48019 69185 25935 44324 84205 48931 53197 57329 73483
"g6496" 259 352 157 343 565 447 97 408 228 325
"g6497" 124 1 49 19 309 26 75 41 79 868
"g6498" 480 26 8 231 0 362 894 59 220 2302
"g6499" 1710 1909 4701 2573 3633 7956 1974 2034 8798 4675
"g6500" 288 179 170 258 239 306 144 138 297 186
"g6501" 3557 4058 2801 3335 2650 1686 1821 2224 2785 7978
"g6502" 10092 8670 8318 5855 9552 9518 7619 6472 11638 8060
"g6503" 21 121 49 29 108 31 188 54 109 135
"g6504" 19478 5077 22335 6777 21659 20677 8180 21158 9900 45724
"g6505" 12275 11722 11854 13321 20554 21517 8235 10885 11959 9621
"g6506" 80 62 117 29 100 86 102 84 62 63
"g6507" 125 245 108 115 60 240 53 86 135 79
"g6508" 112 39 78 21 55 75 22 50 214 93
"g6509" 4753 4718 13006 6747 9344 5572 8318 7826 6604 8858
"g6510" 2154 961 2675 1248 1887 1344 2656 2856 7244 1338
"g6511" 3584 680 3947 1960 2952 4070 6271 4759 1668 4231
"g6512" 2422 3175 6944 2172 11551 1982 7465 4370 3096 3497
"g6513" 2342 416 3429 490 1330 5785 1238 1651 153 0
"g6514" 0 19 30 17 25 3 102 3 35 28
"g6515" 12087 9751 7439 4382 13716 6332 5291 6842 21983 5379
"g6516" 14019 8463 9843 5905 19801 12221 9553 15662 16965 20525
"g6517" 10091 11754 15581 9841 18568 16135 16613 8430 15034 15178
"g6518" 1 0 1 107 16 8 12 60 6 0
"g6519" 3432 2294 4044 1624 4797 3404 3311 2435 3950 3509
"g6520" 1994 2947 997 1554 3131 3087 2290 1987 2026 3498
"g6521" 51 35 26 40 103 1 38 0 2 194
"g6522" 44 14 20 16 115 113 1 9 44 87
"g6523" 344 430 750 294 457 367 385 500 321 706
"g6524" 950 555 1621 496 1500 1420 1366 765 970 1198
"g6525" 10401 18218 10038 8985 14136 13084 13444 8690 16850 22985
"g6526" 91 47 36 114 147 73 92 38 43 27
"g6527" 1398 1770 2029 907 1703 1489 2063 1460 1804 2000
"g6528" 64 65 59 87 140 147 163 76 71 268
"g6529" 252 669 369 179 388 458 904 507 414 581
"g6530" 353 953 836 579 765 732 543 649 2101 1548
"g6531" 3483 4606 5304 4281 6392 4131 5746 4321 5601 6182
"g6532" 0 14 82 14 13 150 2 31 142 230
"g6533" 53533 58747 40072 51587 76419 36305 25394 75950 71317 117152
"g6534" 165 201 126 186 1 154 418 675 502 488
"g6535" 82 84 63 79 127 160 62 80 166 153
"g6536" 2 0 2 102 2 694 0 265 46 7
"g6537" 43 45 6 5 20 22 12 0 2 6
"g6538" 15697 11101 10211 10920 21079 14681 18544 8830 16860 14209
"g6539" 879 809 701 827 953 701 605 692 1125 810
"g6540" 292 852 811 161 907 952 156 155 714 905
"g6541" 1511 1459 2053 1388 1478 1116 1491 1063 1678 4471
"g6542" 125120 119432 117691 87414 210576 156757 144392 111361 150907 140707
"g6543" 5337 13332 8639 6361 15291 11285 6771 9715 11114 5658
"g6544" 235 112 81 114 236 171 127 50 197 202
"g6545" 33152 37836 25759 9573 53120 18032 20438 31596 28648 64350
"g6546" 5758 2632 6671 3909 4860 4440 4736 1474 6135 5199
"g6547" 835 92 1396 1191 307 3189 908 144 1321 274
"g6548" 71 262 53 34 126 155 228 119 83 559
"g6549" 121 110 95 114 178 110 143 87 183 128
"g6550" 3944 2127 4259 5936 3661 3070 4760 1640 3562 6527
"g6551" 6011 9288 10826 9451 12204 11321 7830 6332 14924 11010
"g6552" 753 546 815 267 736 910 455 478 689 862
"g6553" 2491 2133 1364 1442 929 2489 982 989 746 1761
"g6554" 52 127 90 89 120 173 54 88 101 65
"g6555" 6162 8920 14043 7565 6607 9067 8790 9817 3347 5479
"g6556" 3625 7274 3396 1327 5773 4936 2009 507 1851 752
"g6557" 87171 59039 55695 79090 63437 89785 140463 133211 82698 111105
"g6558" 2835 2167 2389 2378 1959 3399 2250 3597 1624 1910
"g6559" 41003 37232 45657 25807 50767 42004 39917 32774 47085 53611
"g6560" 11 0 9 2 0 0 158 31 1 0
"g6561" 93 20 132 2265 1036 648 65 2094 725 97
"g6562" 243 556 152 544 94 0 928 258 999 723
"g6563" 23 18 15 11 26 28 21 16 34 31
"g6564" 59 20 38 30 45 38 48 26 62 37
"g6565" 739 1325 2119 933 627 1422 5552 1058 1998 1593
"g6566" 79051 79777 82322 43854 84208 106642 91933 90739 152313 95451
"g6567" 191 20 175 380 31 514 408 29 406 106
"g6568" 26715 20059 14172 15456 25662 32218 17045 24676 38939 27487
"g6569" 2441 2050 3241 3627 269 1673 106 772 850 1427
"g6570" 41 27 46 31 50 65 40 39 51 31
"g6571" 236 93 153 118 128 311 163 102 150 266
