"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g5157" 30505 18706 38747 24870 47456 23726 11496 15920 21961 25829
"g5158" 10887 7021 16345 15437 29652 8720 6797 20039 21457 18317
"g5159" 123 42 55 102 80 4 119 20 40 18
"g5160" 246 186 660 476 297 89 175 401 484 330
"g5161" 140 549 904 575 595 741 534 976 522 415
"g5162" 627 138 1081 1907 1821 212 1457 868 566 776
"g5163" 65 76 73 86 45 13 4 14 17 7
"g5164" 24506 42161 19993 28916 24506 32697 31009 30854 22420 26847
"g5165" 3186 1917 3090 2061 3546 2655 1669 1173 2004 1398
"g5166" 223 162 221 151 160 125 155 171 168 99
"g5167" 5 48 83 6 22 12 13 80 34 0
"g5168" 429 215 89 204 406 208 236 539 496 89
"g5169" 29649 30092 59059 35813 69686 21624 29274 37610 40670 21529
"g5170" 1055 5241 1976 3479 2238 2111 3935 5396 9720 264
"g5171" 5276 2887 5397 4601 15772 2224 962 9769 3777 3638
"g5172" 1428 2410 579 1650 650 1509 1932 849 1679 1450
"g5173" 1159 1791 1427 888 2035 954 777 1610 1186 1374
"g5174" 7810 4125 3676 7912 5336 4157 4497 5410 3595 2744
"g5175" 1992 1727 2984 2068 2882 1217 1756 2194 2827 2049
"g5176" 2938 594 1463 1754 3234 626 1360 909 1508 1244
"g5177" 335 303 430 479 581 373 559 288 973 506
"g5178" 81 48 42 50 49 120 42 100 104 50
"g5179" 3270 2043 2578 3163 4290 3036 3263 3477 3261 3409
"g5180" 8374 5593 6302 6067 6235 4508 5668 4240 6014 4643
"g5181" 11384 10613 17449 17048 21806 6913 8250 9374 10060 7653
"g5182" 787 369 935 435 894 384 390 406 527 531
"g5183" 9159 8396 13823 10854 12437 12553 8880 10740 13335 8977
"g5184" 189 252 237 200 536 219 168 122 210 155
"g5185" 323 242 309 458 483 140 303 345 360 216
"g5186" 4683 3605 4171 4975 5850 1865 2124 3152 3282 3729
"g5187" 18106 10703 20578 13450 20587 13964 6350 11954 12859 9575
"g5188" 343 336 584 781 1052 599 597 1602 1315 278
"g5189" 56 38 57 46 24 23 33 33 27 50
"g5190" 1779 1451 1088 1535 2345 1563 1056 1077 1079 567
"g5191" 81 213 332 110 328 198 166 124 192 86
"g5192" 19 11 11 46 24 63 18 31 23 5
"g5193" 4379 17197 17301 11131 10484 10605 4315 9638 10339 1398
"g5194" 38675 38774 87741 86678 27139 41195 53095 63676 43504 32665
"g5195" 101 201 158 234 298 366 103 52 562 424
"g5196" 2212 2026 1704 2194 1812 1721 1601 1440 2173 1715
"g5197" 72 78 81 39 129 69 66 29 89 43
"g5198" 8019 4413 9887 7318 11561 6379 6055 5013 7905 4856
"g5199" 177 225 295 48 552 358 304 191 412 137
"g5200" 171 148 199 120 177 87 130 119 160 114
"g5201" 5816 5190 7266 7646 10536 3998 6486 7382 6929 4587
"g5202" 147 161 321 53 417 102 284 234 220 65
"g5203" 392 1117 1052 1263 873 1196 772 163 1166 76
"g5204" 120 239 232 188 325 259 62 123 132 258
"g5205" 8616 3338 3038 2533 9524 7054 3514 7447 3023 5684
"g5206" 40 56 151 18 27 115 43 85 45 25
"g5207" 224 7 35 63 48 93 62 14 0 39
"g5208" 229518 136326 17164 288630 44113 62060 38745 83278 66529 47256
"g5209" 1798 1030 937 567 1450 609 636 694 1635 451
"g5210" 2455 2084 3435 3301 2316 3625 1469 3119 5800 1192
"g5211" 5243 3890 6653 6921 9064 5583 3498 3435 4586 3081
"g5212" 29 43 12 27 23 16 9 21 12 15
"g5213" 1418 590 1566 389 1175 566 662 247 630 1674
"g5214" 35 33 37 24 45 35 26 27 36 20
"g5215" 1376 2616 2531 3369 1558 2597 1362 851 2207 2202
"g5216" 266 274 303 366 476 246 222 245 412 321
"g5217" 9234 5796 2935 1111 1949 5612 4831 5481 5055 9148
"g5218" 17380 23284 32223 53707 51831 28333 20448 28777 37813 15763
"g5219" 599 446 359 336 479 266 182 269 242 201
"g5220" 893 1231 883 1055 877 673 883 1011 877 1173
"g5221" 541 607 258 439 322 149 83 400 591 234
"g5222" 1305 1210 1903 1580 3035 1020 1632 1015 2392 1319
"g5223" 167 110 258 116 133 134 69 107 160 62
"g5224" 150 0 5 24 0 0 0 2 5 2
"g5225" 439 470 799 527 914 556 527 717 543 333
"g5226" 3659 2702 1389 1622 2108 3388 1543 217 2402 3508
"g5227" 12703 5788 10309 11222 9319 5629 6445 5567 10748 6406
"g5228" 85 30 7 36 32 18 37 23 26 25
"g5229" 130 201 185 67 189 192 76 183 158 185
"g5230" 10922 10440 13393 9843 15049 9039 11346 8147 8821 8373
"g5231" 4 4 0 25 61 41 9 1 26 41
"g5232" 828 500 275 453 573 760 225 357 397 555
"g5233" 11391 16699 3879 11093 29495 36577 8489 10095 7202 7866
"g5234" 4501 8605 4499 5179 8622 3383 9339 8012 6458 3379
"g5235" 678 324 330 780 491 594 625 391 661 396
"g5236" 68173 54580 53811 82776 47015 45445 53518 75758 83955 65116
"g5237" 990 463 447 260 704 563 343 378 482 206
"g5238" 6187 10811 10715 8344 27509 907 14053 9084 20969 4832
"g5239" 251 102 18 63 593 611 9 488 367 451
"g5240" 80 193 74 75 163 43 154 109 43 58
"g5241" 290 393 232 177 639 340 285 102 161 116
"g5242" 8 13 20 28 30 20 13 13 31 11
"g5243" 238 285 560 469 868 762 196 1427 238 415
"g5244" 2792 2144 2570 2473 4677 1516 1684 1679 1568 1335
"g5245" 2481 2590 3771 2220 1691 2348 1609 1901 2184 2169
"g5246" 1789 1252 1524 1901 1823 1792 1922 1662 1737 1521
"g5247" 6422 3430 5800 4996 7659 4857 5594 4358 5380 3990
"g5248" 59868 86298 79119 74769 73646 41045 25128 19731 61630 35355
"g5249" 16 18 14 13 17 12 13 13 20 12
"g5250" 24 49 22 12 66 8 0 11 18 20
"g5251" 24 29 27 33 48 13 32 40 38 20
"g5252" 14 86 39 83 31 133 11 34 194 25
"g5253" 2598 2664 2796 2364 3304 1406 1945 2124 3221 1288
"g5254" 106 29 33 71 20 38 15 46 72 7
"g5255" 573 154 42 437 147 376 127 52 130 261
"g5256" 18095 13887 12788 8366 15541 7914 6459 10465 12974 6101
"g5257" 7060 3803 7076 5903 4550 5594 4511 5847 3792 4242
"g5258" 244 770 558 635 314 177 391 568 804 333
"g5259" 30756 25540 20050 20069 27967 18025 11478 17972 20196 21780
"g5260" 243 363 876 392 556 778 505 601 675 585
"g5261" 25 24 33 21 44 17 25 20 35 21
"g5262" 21100 10887 25356 15348 14121 10823 16836 12692 17703 8514
"g5263" 25 300 21 4698 333 1415 859 1020 794 260
"g5264" 4599 237 2125 3489 4445 5108 753 1530 761 694
"g5265" 747 1125 1881 863 857 622 852 1072 846 780
"g5266" 1359 652 973 1236 1366 881 771 733 818 230
"g5267" 8783 9253 15791 17297 21155 11300 8086 12479 13437 14448
"g5268" 140 155 112 106 285 114 136 185 202 128
"g5269" 3 20 7 17 16 10 7 17 11 11
"g5270" 114 161 187 152 159 142 187 83 137 108
"g5271" 26 13 64 34 58 53 24 18 20 30
"g5272" 2459 1945 2095 3045 4158 1911 2423 2361 2451 2320
"g5273" 14738 15799 20335 19203 22656 9256 6890 7907 16878 6268
"g5274" 2522 3150 2669 3483 5656 2579 2152 3423 4110 1909
"g5275" 764 565 633 594 535 231 466 434 594 396
"g5276" 5495 2794 6172 4479 7507 3076 2190 2031 2629 3090
"g5277" 437 1 394 274 857 47 289 215 97 2493
"g5278" 33 75 160 91 68 45 45 116 54 36
"g5279" 6083 6757 5601 2072 5002 3165 3176 3399 4814 6170
"g5280" 259 324 293 219 914 655 168 352 385 266
"g5281" 6805 4226 5999 3757 10199 3037 4501 1750 7524 2960
"g5282" 3040 1442 5101 873 2841 2737 1119 2715 3358 3988
"g5283" 571 250 122 207 342 391 106 193 207 204
"g5284" 80 26 4 30 197 22 17 4 0 70
"g5285" 12171 10157 11308 13299 14448 8193 4899 7798 13771 9402
"g5286" 211 319 468 297 945 349 363 357 376 628
"g5287" 1040 281 447 505 1336 780 649 632 360 286
"g5288" 17724 13428 11774 19398 13719 9061 10584 12641 35148 11685
"g5289" 4034 4102 7574 3383 4112 3575 3059 2117 3622 1229
"g5290" 1 23 24 12 18 13 8 6 25 10
"g5291" 9532 8147 12220 7997 11615 7764 6050 9224 7577 9140
"g5292" 5225 10375 23307 22442 58922 25172 14750 40875 9228 11812
"g5293" 5220 3203 5299 5843 10475 3779 4872 3916 6378 4054
"g5294" 34 60 140 130 93 36 190 71 92 90
"g5295" 16028 12805 17423 10655 20992 13834 7078 12360 18496 9981
"g5296" 1693 1776 1796 1204 1838 1279 1043 1304 2523 1793
"g5297" 6455 7952 6530 4521 10929 4601 5437 3100 6308 2976
"g5298" 0 0 13 0 48 131 644 28 5 0
"g5299" 83393 72586 76094 41416 95690 83323 48745 36238 64555 44649
"g5300" 4804 6367 11430 6939 7673 6771 2237 4063 8284 6059
"g5301" 1719 1187 1590 1825 1842 1510 1592 1232 914 1772
"g5302" 169 170 167 83 157 75 87 143 489 149
"g5303" 47908 46483 62047 63160 84627 60433 42766 46685 42333 47853
"g5304" 5185 5598 5960 6885 9849 4034 4534 3755 5038 3788
"g5305" 2335 3557 2621 4121 6269 2305 2815 1736 3539 3511
"g5306" 6339 4689 6978 6077 15011 3230 2439 1598 3927 5036
"g5307" 7297 6805 10688 8742 11906 8072 4575 8354 10057 6972
"g5308" 11444 4934 9006 6137 7150 3746 9147 7581 5483 3207
"g5309" 224 323 129 168 53 239 144 123 278 192
"g5310" 5833 7151 6890 8017 6217 5443 4406 4510 8300 3505
"g5311" 288 187 24 68 230 114 233 177 102 58
"g5312" 18440 9304 19484 12030 19868 14220 8345 13483 18565 12736
"g5313" 2879 6232 8846 6893 5604 14964 21090 17902 10276 4552
"g5314" 210 898 1178 372 629 452 25 196 262 105
"g5315" 142 161 245 77 1926 201 859 29 76 572
"g5316" 41 70 101 66 96 1 53 43 75 50
"g5317" 2444 2480 3349 2673 5235 2612 1819 2128 2890 2115
"g5318" 53 94 118 132 63 99 134 14 218 28
"g5319" 448 89 425 144 136 144 242 486 163 161
"g5320" 12623 10662 10144 8877 13612 8786 6392 7397 7556 4899
"g5321" 8 1 2 314 284 82 32 13 14 1
"g5322" 150 185 204 216 579 109 190 245 140 375
"g5323" 41 24 31 42 136 5 28 129 61 62
"g5324" 717 360 256 282 835 169 404 419 581 334
"g5325" 19005 19467 15949 13625 26379 9322 12412 11932 18337 12550
"g5326" 26038 11059 14785 13039 16721 16623 5501 4817 15681 13497
"g5327" 763 53 98 34 142 287 86 165 90 469
"g5328" 3578 606 7416 1536 2590 3465 2909 2120 2437 1228
"g5329" 182 6 295 48 270 212 97 180 150 97
"g5330" 647 405 473 391 457 491 247 234 452 363
"g5331" 2777 2393 2594 2980 2604 2422 1182 1849 3418 2792
"g5332" 1696 438 638 481 756 1232 513 586 565 460
"g5333" 1255 1047 793 719 683 744 427 528 1143 815
"g5334" 15225 12793 25849 37114 25952 9534 10484 17515 14116 9289
"g5335" 214 123 359 364 41 84 201 74 19 51
"g5336" 3714 2807 3601 4749 5339 2895 3108 2817 4403 1873
"g5337" 6 19 104 53 112 12 1 40 6 47
"g5338" 944 330 198 2327 1053 660 367 358 1381 350
"g5339" 1213 1021 566 1199 1688 687 921 562 633 623
"g5340" 37893 25885 36882 26298 55810 28025 20995 21970 31433 20923
"g5341" 52 12 4 22 64 26 82 43 75 58
"g5342" 12817 10372 13452 12387 23341 11895 10757 10662 12130 13401
"g5343" 1837 2792 3635 4540 7215 3065 5187 4933 3001 7970
"g5344" 36546 17407 28323 23185 54274 18273 20102 22733 15808 23096
"g5345" 24536 34285 32073 19450 31465 14893 14602 14293 17368 11718
"g5346" 318 98 95 146 158 65 120 56 150 22
"g5347" 1100 367 1018 2800 2536 1027 1081 570 2258 496
"g5348" 5332 4062 4604 11134 14846 2832 2697 4899 3629 1253
"g5349" 2558 1251 1854 1420 1612 974 1011 1058 1931 1348
"g5350" 297 294 318 187 339 423 346 33 362 317
"g5351" 18387 48215 48853 22642 73430 16918 50691 2706 8061 1854
"g5352" 4548 2908 2390 1509 6184 3354 4787 2143 2104 2140
"g5353" 11074 17643 33014 15442 24249 7825 9862 16408 28179 6097
"g5354" 2780 2324 5634 4121 11823 2584 1166 2140 7115 3858
"g5355" 3374 5688 6481 8171 18262 5476 6834 8024 15917 7678
"g5356" 380 1074 690 166 485 304 362 322 195 566
"g5357" 8973 5328 6445 5799 14022 6524 9707 7788 3840 2999
"g5358" 73587 88452 72563 45644 89886 42497 67284 49157 55390 58619
"g5359" 35 141 420 219 198 133 255 196 466 185
"g5360" 52 46 37 24 84 61 79 74 109 66
"g5361" 163 32 63 25 61 112 24 106 76 26
"g5362" 123 155 179 173 160 108 111 101 135 105
"g5363" 17 14 35 37 25 13 23 6 28 22
"g5364" 172 99 377 203 254 109 77 90 226 148
"g5365" 15 1 66 3 78 18 11 1 40 9
"g5366" 400 81 322 52 154 30 145 304 176 281
"g5367" 149 13 77 184 87 21 151 22 116 50
"g5368" 432 277 353 169 539 383 202 376 161 202
"g5369" 316 359 31 276 482 82 382 283 236 516
"g5370" 862 613 1200 929 1708 1244 967 749 1017 464
"g5371" 10 1 38 65 24 37 11 260 291 6
"g5372" 34 43 45 35 54 34 20 39 43 18
"g5373" 501 360 369 596 711 682 328 532 756 704
"g5374" 3210 1424 5409 3724 9033 2015 3639 1224 4739 3701
"g5375" 120 123 305 212 188 122 186 97 234 95
"g5376" 6739 6387 9929 4186 14712 4206 4950 9057 11998 10548
"g5377" 4345 4275 4403 3571 3551 3247 3012 3298 2972 2716
"g5378" 35451 29869 32378 29282 30286 27413 16609 39099 28374 21911
"g5379" 15599 10861 19633 18147 18780 11563 8950 10918 13360 11661
"g5380" 109 73 665 124 162 292 260 98 148 218
"g5381" 126 101 179 114 167 110 69 68 41 101
"g5382" 84 55 42 69 80 81 157 61 116 78
"g5383" 35339 120692 141152 98334 152214 94812 63904 104944 114213 121920
"g5384" 16043 11254 13122 10037 13369 12546 9906 11363 14723 10240
"g5385" 15232 15239 18167 21462 24625 7044 13153 13977 21262 15523
"g5386" 32620 10847 34409 15954 50711 22331 11478 15391 25742 10468
"g5387" 4185 6439 10512 3030 6129 3513 6254 4246 5933 3422
"g5388" 6238 5418 4758 3468 6608 6223 3223 4298 4159 4023
"g5389" 21 27 14 6 15 7 8 20 26 27
"g5390" 21727 17111 21470 16882 37985 14179 13816 16238 15436 15551
"g5391" 839 631 382 628 1338 495 560 584 1313 492
"g5392" 321 7 64 67 58 10 52 43 70 158
"g5393" 22 28 4 16 50 47 41 0 5 16
"g5394" 7512 3869 5516 6477 13737 4821 4146 3733 4614 3876
"g5395" 458 489 348 542 713 267 264 376 311 219
"g5396" 7157 4107 6868 9372 18550 6683 6246 8962 10921 4728
"g5397" 973 3140 1515 1357 2850 428 1349 1405 3155 1478
"g5398" 3172 2167 5316 5203 3895 2728 6622 7454 4261 2815
"g5399" 14385 9048 12003 10173 19018 9509 7603 12209 16771 8749
"g5400" 59 43 55 21 179 14 31 83 72 30
"g5401" 76 68 22 33 74 65 27 18 57 54
"g5402" 399 221 292 161 474 120 218 237 263 209
"g5403" 7459 7298 7575 5429 7803 4490 5912 6150 5698 6303
"g5404" 3552 9656 11564 4170 5114 5700 5522 5933 4779 3538
"g5405" 19730 14591 16531 8637 33314 14720 14952 28881 26594 13670
"g5406" 4757 4259 9112 5733 8768 2417 2537 5591 4665 2166
"g5407" 263 298 18301 382 675 556 10827 1192 38535 407
"g5408" 77 36 74 27 138 61 115 68 90 92
"g5409" 4851 4109 5749 5167 7965 4231 3709 5049 7469 5566
"g5410" 15 6 0 0 58 23 4 0 1 12
"g5411" 0 0 0 64 6 0 12 9 20 4
"g5412" 1610 1312 3640 1569 2576 1472 1095 2272 2474 2077
"g5413" 742 381 1222 641 1483 653 459 540 601 329
"g5414" 55 47 61 190 156 39 15 67 33 22
"g5415" 26099 4266 15860 25803 8080 7783 11479 8132 36043 19009
"g5416" 4066 4607 3358 2733 3312 2049 3117 2894 1994 2447
"g5417" 969 557 394 1195 1032 777 628 822 1036 531
"g5418" 3483 3023 3138 3093 5042 1986 3764 1467 2901 2469
"g5419" 21545 9806 21070 18380 33090 10298 11843 19396 14941 5694
"g5420" 14500 7218 7953 12269 11579 8429 10073 12351 9156 3698
"g5421" 62 7 7 18 33 11 3 47 8 15
"g5422" 99 15 215 229 6 49 11 23 79 26
"g5423" 464 106 125 63 486 283 156 155 243 97
"g5424" 11 1 724 99 0 11 2 0 1 10
"g5425" 187 652 745 139 419 355 226 223 342 216
"g5426" 12093 12281 18644 12923 19701 14371 9627 15508 11799 13245
"g5427" 245 135 271 180 233 191 76 148 176 109
"g5428" 236 156 191 186 346 10 140 112 248 36
"g5429" 995 525 1070 673 1463 1622 559 1210 1536 792
"g5430" 29900 25112 28738 39058 45663 24325 23616 22792 44225 35522
"g5431" 164 1 59 0 208 10 0 0 0 31
"g5432" 1801 649 477 620 2268 1120 1367 471 2438 1688
"g5433" 238 151 249 207 193 149 128 179 142 198
"g5434" 7079 11309 9253 6746 7573 13292 11938 10842 11406 8713
"g5435" 17 19 39 35 32 6 12 19 22 30
"g5436" 13906 7032 7175 8944 26296 6960 5273 7149 10335 6583
"g5437" 9 14 5 23 7 1 38 15 9 0
"g5438" 150 56 26 269 174 44 88 97 348 128
"g5439" 3 19 17 21 51 1 2 16 22 3
"g5440" 414 355 88 337 293 56 328 237 165 71
"g5441" 10 81 61 41 113 33 18 32 65 88
"g5442" 33435 30254 104921 50753 56043 30518 85102 70857 108072 69764
"g5443" 2933 1852 1676 1103 2457 1785 1540 1883 2343 1400
"g5444" 16207 5347 11195 7417 12769 9728 5743 6622 11430 5496
"g5445" 198 111 189 93 88 8 77 81 2 86
"g5446" 11670 14008 6392 16777 17174 12244 11423 12303 16562 8655
"g5447" 2399 2454 1434 1485 1468 1899 1705 1377 446 3714
"g5448" 2 41 13 0 87 10 5 56 85 34
"g5449" 449 839 301 633 1547 128 318 448 326 1084
"g5450" 14087 2959 10161 9747 9957 6836 5026 2385 10415 6687
"g5451" 639 995 564 761 1744 1261 636 685 399 202
"g5452" 8309 6113 6835 5903 5600 5125 3457 6435 5944 3530
"g5453" 2869 4704 7700 2131 4196 608 342 5160 3158 2093
"g5454" 45 116 70 289 42 47 106 100 18 3
"g5455" 1944 2153 2436 2562 4109 1725 1873 1500 2896 1843
"g5456" 13749 16230 20197 10277 29987 19637 8907 11455 19223 8603
"g5457" 4855 4374 3921 4247 4511 2865 1226 2356 5071 3037
"g5458" 22618 11655 22713 39644 32393 43875 20331 32348 47212 16028
"g5459" 2671 4598 2631 2834 8587 1859 1606 1988 3080 3334
"g5460" 4331 5443 5722 6063 6364 2444 3255 3079 2208 4346
"g5461" 648 311 388 832 692 487 430 483 829 461
"g5462" 93 66 15 110 141 58 113 41 166 31
"g5463" 58227 21612 26595 64056 25922 20003 27763 41528 69803 11996
"g5464" 1645 1145 1050 1135 1102 959 1085 733 1107 505
"g5465" 16030 20469 12597 21043 12663 18429 13013 9306 17490 12507
"g5466" 24192 16038 18753 16835 26499 20680 12738 21715 13781 16110
"g5467" 56 149 410 727 69 33 133 287 345 358
"g5468" 2043 786 582 832 1849 5157 2132 487 3916 630
"g5469" 193 49 262 87 5 216 153 26 57 149
"g5470" 50746 25050 38860 29789 50867 36930 23631 31298 37074 25511
"g5471" 1907 1119 1859 1178 5166 1446 2221 948 1964 1485
"g5472" 6405 5062 4520 4555 8094 8800 6483 6425 4998 3158
"g5473" 1278 57 148 209 420 8 166 448 131 337
"g5474" 21176 16490 16062 16669 12613 9002 8644 13026 9843 10615
"g5475" 34281 34512 56430 42501 56587 30234 47180 58411 56405 43999
"g5476" 1472 8 57 1313 32 71 175 382 1112 564
"g5477" 197 206 141 99 280 102 78 166 331 179
"g5478" 1235 11624 4459 4288 7952 818 9928 3356 3033 650
"g5479" 54 48 16 61 62 99 22 56 14 19
"g5480" 122 15 30 234 67 105 169 73 241 143
"g5481" 3595 2519 4928 1972 4262 1238 3093 1164 2745 1612
"g5482" 11 2 36 28 3 7 30 9 7 28
"g5483" 1257 990 2900 3601 3263 2275 1769 1598 3481 2450
"g5484" 157 168 1003 137 403 197 36 325 774 135
"g5485" 2679 3181 5256 2975 4841 2307 2969 3070 4311 3786
"g5486" 15720 14345 15763 16408 15931 9619 10692 12007 15682 8887
"g5487" 368 230 483 128 408 280 144 318 261 237
"g5488" 1331 22 952 646 2531 665 409 625 470 390
"g5489" 9268 9951 16257 19866 18610 10197 19864 8936 24204 15397
"g5490" 6210 2654 8923 3564 9839 4609 3702 7450 8477 3732
"g5491" 128 76 41 11 116 155 11 67 271 89
"g5492" 14835 4996 14760 10200 33372 11289 11083 10705 18810 13857
"g5493" 33055 26566 32153 24384 31949 22928 15721 21392 42398 19067
"g5494" 1282 6241 2338 3443 8003 1412 3692 7456 9869 4677
"g5495" 1506 830 1703 1515 2669 1395 1080 791 774 233
"g5496" 21 2 88 0 0 83 22 4 0 46
"g5497" 6153 2513 9867 3232 1403 5043 3165 3945 3098 3147
"g5498" 163 367 338 293 498 341 240 474 296 166
"g5499" 4550 2903 4744 1857 4303 1690 3521 1970 5051 2269
"g5500" 37 16 25 23 17 13 30 22 6 4
"g5501" 36 2 42 6 0 9 17 13 37 17
"g5502" 2904 1875 2902 4914 4612 2849 2712 3327 3921 1959
"g5503" 2936 3283 1998 1171 6011 2052 3141 1851 2694 2476
"g5504" 12118 6759 10873 8018 14477 8958 5412 7639 11866 4891
"g5505" 589 425 939 244 916 1093 164 150 955 471
"g5506" 2888 3672 2573 1820 3728 1536 1681 1748 3835 2259
"g5507" 6143 5306 5860 6237 6716 6803 4409 7006 8227 9074
"g5508" 6144 7971 2008 11738 8403 2655 4666 5297 10287 2909
"g5509" 17745 8112 17852 22968 15868 19370 8775 17547 16474 14596
"g5510" 2148 1093 906 1125 1455 790 630 923 1308 1107
"g5511" 135 375 156 219 243 158 147 166 271 185
"g5512" 154 11 4 52 14 11 42 0 4 73
"g5513" 4183 3282 6389 7437 6935 2453 2078 3585 5770 3217
"g5514" 2332 4086 4116 12235 4547 2663 6873 17410 8412 2734
"g5515" 53 87 94 47 97 64 68 31 57 58
"g5516" 2340 3790 3050 2108 3133 1452 3046 2662 2571 1705
"g5517" 565 1624 1141 664 478 51 1048 724 814 89
"g5518" 1175 793 1808 1292 1492 780 575 531 935 801
"g5519" 17824 12511 14596 17309 26157 12856 10583 15946 13826 12332
"g5520" 142 140 221 85 310 810 1 277 54 11
"g5521" 24 955 395 13 1031 0 2 2 0 0
"g5522" 3376 2301 2982 3793 2505 2297 901 1971 2092 3527
"g5523" 61 33 34 19 25 22 11 19 36 9
"g5524" 177 17 35 235 37 157 15 258 40 0
"g5525" 533 118 581 254 1566 334 353 500 852 224
"g5526" 11 0 0 44 5 51 19 10 0 21
"g5527" 17173 14145 29557 18522 21102 13462 14761 12625 27140 12975
"g5528" 28 46 18 32 34 22 68 4 42 80
"g5529" 288 209 218 108 5 276 53 72 96 24
"g5530" 15 12 13 11 31 11 19 10 11 6
"g5531" 5319 2644 475 3180 5359 1542 5884 1530 17472 4596
"g5532" 15 0 3 1 202 5 0 353 21 75
"g5533" 855 702 13 940 455 1721 496 671 511 437
"g5534" 8 1 24 127 15 0 0 2 27 19
"g5535" 7660 8704 10078 17167 11411 4647 5638 13037 11204 8186
"g5536" 31300 33491 27701 22538 40513 31262 24246 38080 25963 23722
"g5537" 439 428 529 482 321 219 185 325 531 438
"g5538" 157 151 135 93 161 44 39 169 72 46
"g5539" 169 335 410 294 278 356 764 225 244 125
"g5540" 4462 5562 7618 5027 3521 2362 5123 4271 6855 3775
"g5541" 5323 4657 6847 9040 12128 7428 721 2862 5113 2000
"g5542" 25743 14740 12676 9315 19515 6131 14294 21758 14495 16673
"g5543" 2158 2382 2565 4322 3540 3975 4118 2025 574 619
"g5544" 80685 105145 172141 70922 144661 24417 55883 108444 139775 81396
"g5545" 308200 339832 251430 249155 462071 173487 232182 98625 264239 239953
"g5546" 1719 3117 2350 4364 1602 2486 2861 4128 3811 2132
"g5547" 1523 1969 2260 2223 986 1873 1039 1217 1548 1443
"g5548" 4288 4249 4459 3920 7754 5239 2726 4306 3590 2023
"g5549" 1939 1027 1307 1472 2453 1540 1310 1447 2334 1141
"g5550" 1026 220 922 1420 688 63 257 152 193 64
"g5551" 6947 4873 6463 4604 5923 6945 3526 6827 6852 4986
"g5552" 7 10 7 27 9 10 13 13 19 2
"g5553" 40 14 30 30 21 38 18 25 6 10
"g5554" 4043 2904 3802 7308 7743 6770 2541 2392 1677 6062
"g5555" 3645 3913 4275 3952 5549 2740 3359 2480 4620 3132
"g5556" 23 17 23 25 39 20 14 22 29 21
"g5557" 230 830 1467 689 1548 765 873 596 1006 388
"g5558" 3691 3325 4073 2486 5009 2736 2354 3266 3582 2415
"g5559" 14 26 24 14 13 3 27 1 12 27
"g5560" 180 769 410 173 131 190 230 551 257 611
"g5561" 872 946 1140 1075 1967 642 419 495 1150 395
"g5562" 4515 922 4690 783 2869 1834 3489 1550 2040 1572
"g5563" 22 23 33 34 37 30 18 21 26 30
"g5564" 8685 18024 15949 15803 23909 9771 12303 16349 15401 19813
"g5565" 8690 9785 11773 6649 12066 4307 5104 7684 12107 8707
"g5566" 1629 1299 1248 1999 2767 1114 919 895 1046 1230
"g5567" 45 74 22 80 13 14 46 138 68 80
"g5568" 12059 6273 9144 9607 17051 10017 8882 8322 9514 10975
"g5569" 567 458 592 518 730 422 350 418 579 404
"g5570" 643 817 1528 1743 2744 1309 938 952 1824 806
"g5571" 13 45 38 44 351 192 99 111 29 29
"g5572" 9 14 26 22 1 8 7 5 4 8
"g5573" 36 11 71 24 12 25 54 6 62 26
"g5574" 1994 725 1571 1799 802 845 677 385 1159 488
"g5575" 1747 478 132 1055 816 219 441 565 603 101
"g5576" 1393 1460 2657 1741 3364 2156 1645 1417 1445 1698
"g5577" 272 8 347 29 63 469 85 469 161 176
"g5578" 125 315 279 525 316 556 513 1399 148 728
"g5579" 1265 1166 2525 1027 1609 1594 986 2280 1306 2011
"g5580" 74 14 40 30 100 43 80 28 70 30
"g5581" 506 137 438 197 356 206 152 338 531 353
"g5582" 28 13 53 35 26 12 16 90 37 17
"g5583" 5 7 101 32 10 26 0 56 50 63
"g5584" 63 45 715 430 620 206 506 153 131 247
"g5585" 10621 7754 11295 6021 10334 3859 6773 4387 6786 5764
"g5586" 0 27 87 80 6 1 22 31 2 16
"g5587" 1258 912 2065 773 791 4940 727 1763 634 1048
"g5588" 49 291 2 60 58 253 30 22 57 86
"g5589" 80 233 52 248 937 54 30 118 15 105
"g5590" 3721 3653 5070 3652 5845 4891 3527 3487 5524 3105
"g5591" 331 127 25 49 64 3 214 4 49 314
"g5592" 7880 1520 3868 4429 5123 4718 5011 3660 5074 1483
"g5593" 47 13 54 11 17 6 24 30 25 6
"g5594" 470 267 799 1392 1253 585 1397 357 207 278
"g5595" 3741 4547 6908 3476 6744 2461 2254 3200 3922 2068
"g5596" 2 13 33 0 51 4 0 2 10 16
"g5597" 1593 4248 4042 3428 4239 1515 2377 3833 2869 1571
"g5598" 23971 34243 18733 46971 100049 30504 10835 17935 11858 33294
"g5599" 3616 1748 1994 1006 2498 941 3541 985 3247 1609
"g5600" 33 20 38 18 35 29 20 23 44 17
"g5601" 12 3 9 46 14 12 8 3 10 5
"g5602" 2315 424 2232 1522 1208 1161 748 1623 1595 1600
"g5603" 5987 6967 8040 4325 6882 6608 4184 1080 5209 3517
"g5604" 7962 8742 9477 10737 11590 8917 5457 10022 7263 12649
"g5605" 385 273 473 286 660 398 274 431 255 389
