"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g7153" 96443 66608 64367 62953 76958 94777 92752 84618 127912 49936
"g7154" 87 136 205 278 280 377 336 125 126 299
"g7155" 65 68 85 34 42 100 83 43 40 40
"g7156" 5110 7885 10168 9665 6912 8015 7002 5057 11040 4879
"g7157" 4940 7508 6215 2961 12747 10037 8313 3617 6739 3499
"g7158" 5235 9592 6351 6980 18061 14979 10085 13161 9921 5623
"g7159" 47903 64684 47207 48654 82697 95119 97740 88076 92305 45666
"g7160" 5368 9213 2835 3994 5471 6920 4913 3690 5043 5698
"g7161" 1573 722 2046 1475 2222 2151 2331 3002 6983 1941
"g7162" 8779 8607 5251 5386 5111 6758 5238 8142 6016 4267
"g7163" 59 88 63 59 86 87 51 80 45 32
"g7164" 24 33 23 25 40 28 33 16 41 23
"g7165" 1143 1227 772 594 2089 2058 1042 1038 1343 1018
"g7166" 6473 14755 10989 15218 18154 17313 15867 19148 16878 10925
"g7167" 481 1035 319 380 752 810 854 697 1117 606
"g7168" 855 237 638 230 673 329 90 516 754 382
"g7169" 92 101 310 70 221 270 30 149 223 92
"g7170" 849 1810 2375 2729 9943 2897 2830 1724 4714 1844
"g7171" 24 37 1 18 40 17 29 7 26 2
"g7172" 16601 30107 35236 26059 66781 31725 31756 34129 51698 17590
"g7173" 35861 24069 44155 29914 83649 46451 56543 56711 87822 57929
"g7174" 831 385 190 424 1261 483 648 295 74 128
"g7175" 5656 10257 9995 7183 10915 12542 6739 9759 12879 6848
"g7176" 1633 255 1141 7945 28 2454 517 186 2684 1503
"g7177" 272 744 426 502 537 930 365 145 657 663
"g7178" 25 29 21 4 79 19 14 31 12 1
"g7179" 48 303 136 74 217 300 86 203 130 35
"g7180" 1471 1491 872 474 1065 921 1342 688 1968 504
"g7181" 13589 13148 20048 24181 28817 25797 24648 20218 33229 10400
"g7182" 1166 2431 1208 1210 2038 1387 1389 1227 1422 1044
"g7183" 663 3390 1015 636 1147 4620 2115 993 2893 1337
"g7184" 38857 45825 53606 12737 53883 48062 32049 44064 41897 23245
"g7185" 28850 17478 18674 13542 26927 11823 11121 21375 18684 9505
"g7186" 303 183 3600 1237 3268 3176 2285 1227 1386 3580
"g7187" 784 2820 480 1190 1328 3410 1748 921 2253 1102
"g7188" 11789 12649 14211 15174 14777 15554 11711 14937 18825 11131
"g7189" 703 608 1404 849 746 1187 675 784 1006 691
"g7190" 3223 5855 4674 3885 6152 5565 4147 5433 7256 2581
"g7191" 3490 1962 5108 5357 4146 4692 2911 5332 5992 6085
"g7192" 27 13 90 45 26 55 5 14 78 12
"g7193" 5456 6370 4564 5715 11529 4214 11609 6110 9295 5514
"g7194" 608 1398 2464 2552 1843 2479 345 506 1805 1192
"g7195" 61 45 17 47 292 519 229 382 118 119
"g7196" 12 53 50 5 93 76 77 25 13 39
"g7197" 15 33 14 52 10 17 10 8 15 32
"g7198" 221 155 72 92 153 184 22 83 103 133
"g7199" 43418 44586 39384 44487 50680 47304 52776 62466 35466 40477
"g7200" 0 152 0 25 21 4 10 10 9 23
"g7201" 1118 2408 2196 2056 2719 2439 1849 1720 3310 1197
"g7202" 386 412 354 287 885 403 692 228 598 279
"g7203" 21 10 18 20 39 9 27 13 74 19
"g7204" 28 61 31 11 88 63 82 20 161 58
"g7205" 96 72 104 146 63 19 186 514 123 83
"g7206" 26746 40278 22043 30472 49918 26652 20455 23068 59622 34271
"g7207" 23 25 25 23 41 31 29 16 29 20
"g7208" 4393 4020 5139 3507 7513 6632 3678 7352 2861 3168
"g7209" 437 331 346 325 317 408 290 403 412 386
"g7210" 246 113 312 3 1872 1598 60 2736 913 771
"g7211" 945 961 677 563 1560 1341 925 862 823 1004
"g7212" 5914 9274 10163 9844 19328 12721 6676 8227 14547 10682
"g7213" 1155 1425 1317 1551 1825 1819 1028 1704 1418 1190
"g7214" 18 78 33 39 16 17 15 88 66 12
"g7215" 392 1857 252 423 1674 845 329 138 3938 706
"g7216" 334 348 480 35 432 483 74 775 209 245
"g7217" 2626 4299 924 1316 2261 1780 878 1113 5321 1222
"g7218" 15943 12937 2198 16330 33512 10044 14430 7658 7240 8103
"g7219" 1060 1668 1151 1138 1365 2241 1250 1558 2565 1150
"g7220" 30 62 34 20 42 13 45 9 62 106
"g7221" 8590 3338 7951 5361 15816 3901 3392 17148 10617 12896
"g7222" 12 142 121 134 247 236 120 89 303 38
"g7223" 2268 3845 3965 3005 5251 3083 3364 3489 5116 2305
"g7224" 10439 16338 12028 9317 19207 17778 13886 16184 17166 15001
"g7225" 780 1582 1173 1041 1677 1307 902 1573 2209 768
"g7226" 56 73 34 105 16 194 12 85 131 12
"g7227" 1274 2108 2234 1406 1497 2806 1212 2906 3586 1490
"g7228" 14 7 84 4 7 197 115 16 88 10
"g7229" 16446 34709 26533 32269 25139 29925 30083 34408 43058 25754
"g7230" 1049 932 641 2932 1266 1884 456 1135 2279 415
"g7231" 8403 13272 15213 12091 17945 19637 14372 12358 27037 8680
"g7232" 149 35 154 29 15 34 8 75 55 126
"g7233" 305 512 543 327 585 325 187 391 557 197
"g7234" 113 91 152 34 117 24 67 50 3 45
"g7235" 1326 1586 2992 1415 3558 797 2444 1871 1791 913
"g7236" 392 725 302 608 256 351 1201 807 1398 722
"g7237" 149 642 258 274 495 394 207 109 349 261
"g7238" 1910 2449 2422 1768 2935 6177 3328 3272 3027 896
"g7239" 2913 233 154 602 2012 2888 46 227 342 51
"g7240" 174 211 87 130 143 240 133 275 205 112
"g7241" 30 109 261 50 205 231 31 21 338 386
"g7242" 2052 4511 5707 2409 3220 4757 3030 4230 2117 1524
"g7243" 15168 23925 11158 22830 41997 33046 20708 18997 33967 20221
"g7244" 164 193 201 185 486 279 239 196 257 101
"g7245" 7827 11767 12529 11820 16651 10563 15511 9894 16294 6576
"g7246" 3539 5947 7326 4842 5589 7474 4659 5628 5572 4401
"g7247" 262 110 292 762 100 661 80 148 44 5
"g7248" 3214 12948 4453 5390 7774 7824 7564 7293 7417 5127
"g7249" 71 37 15 74 49 54 32 25 23 50
"g7250" 41 59 23 134 52 99 76 161 11 193
"g7251" 291 406 365 300 449 478 488 382 335 150
"g7252" 1466 4174 2063 2391 4241 3257 1792 1764 2184 844
"g7253" 37191 79929 64650 39503 75855 69462 57243 121776 62014 46717
"g7254" 1576 2647 2532 2439 3417 3775 2070 2135 2393 1931
"g7255" 543 689 126 1589 1378 368 2110 406 350 202
"g7256" 1117 230 740 705 891 2479 1967 1749 2982 1182
"g7257" 4088 5678 6344 3859 7737 10399 7768 9210 12264 6487
"g7258" 45 99 170 255 181 89 157 126 212 163
"g7259" 473 560 372 295 487 675 470 541 542 206
"g7260" 160 134 192 109 115 334 157 135 246 87
"g7261" 76 93 45 76 61 59 101 91 102 30
"g7262" 221 169 232 150 54 38 350 270 135 76
"g7263" 1949 2192 1258 2287 2722 4122 2053 2838 3501 760
"g7264" 47 15 61 45 3 3 26 0 13 0
"g7265" 3329 3232 3405 4720 3847 3656 2945 4357 5752 2870
"g7266" 5999 7430 7308 5870 6451 8014 7616 6635 11068 4481
"g7267" 6380 3114 12407 15773 13164 1537 5429 15582 20559 3633
"g7268" 1955 10886 1610 5385 6616 16018 4583 5352 7360 4190
"g7269" 267 180 265 459 549 427 352 553 589 510
"g7270" 770 837 508 1068 1331 1110 929 1398 497 475
"g7271" 391 1003 1402 1852 767 343 722 754 1232 483
"g7272" 867 337 1156 1626 1114 2464 1092 1521 1673 420
"g7273" 4 682 3831 73 2753 7275 2 0 285 410
"g7274" 18 6657 4662 4368 3392 7533 1191 4687 422 4105
"g7275" 495 216 381 688 362 457 500 403 666 411
"g7276" 3978 867 3094 2843 8900 3758 4983 3944 4717 4301
"g7277" 138 49 293 223 32 16 50 392 6 70
"g7278" 14 239 224 0 2035 19 464 1207 722 1
"g7279" 2511 3260 4960 2947 6512 4132 5199 6486 7148 1783
"g7280" 2046 1917 2166 2113 3393 2842 2267 1965 2165 1064
"g7281" 2816 4181 3275 4105 6146 4935 3994 3481 4971 3278
"g7282" 14 74 1 85 1 116 14 31 20 11
"g7283" 175 83 346 205 430 172 137 264 157 154
"g7284" 345 315 248 218 402 471 210 413 821 222
"g7285" 28 21 32 5 23 36 19 1 4 0
"g7286" 5472 5786 3600 3949 7033 6634 2124 3658 8557 3797
"g7287" 12955 27899 18924 22299 33124 34115 21249 24903 23940 17046
"g7288" 44453 42147 32213 26154 43383 41001 47358 37632 51862 21445
"g7289" 7125 4908 7601 3624 6489 7730 11392 13749 4631 6789
"g7290" 7 15 21 4 30 7 10 15 28 19
"g7291" 119199 143920 200421 232586 331919 174649 127897 149153 163175 53511
"g7292" 70 148 219 178 603 276 114 193 279 53
"g7293" 22523 25038 14969 15056 34657 41171 28340 33352 42820 17321
"g7294" 1133 1927 2129 1174 2979 2605 1772 742 1845 793
"g7295" 126 120 208 206 56 66 123 40 391 67
"g7296" 10777 11706 10119 11589 13564 15701 8759 11897 14348 5365
"g7297" 1807 2744 2169 1552 2488 4171 1954 2020 3273 2112
"g7298" 12 28 2 37 2 219 18 15 21 12
"g7299" 1014 998 2205 1633 2239 1815 2166 2258 2152 911
"g7300" 5714 10335 6595 5414 9665 9624 6953 8914 10888 4712
"g7301" 9 6 398 23 1164 2920 118 1 262 942
"g7302" 581 411 698 569 964 617 485 735 316 229
"g7303" 10189 8757 10436 12598 14167 18532 10844 11006 13690 10529
"g7304" 0 9 0 0 53 9 7 5 23 1
"g7305" 561 551 621 599 886 1234 569 1389 1047 370
"g7306" 533 529 836 1111 894 1437 2433 423 2248 574
"g7307" 32252 59586 62117 46634 44272 29883 38129 83495 46216 45963
"g7308" 16216 42597 31011 7450 29190 26742 15386 24177 18207 16110
"g7309" 914 1572 1431 811 531 898 759 1498 892 874
"g7310" 158 37 57 47 42 25 53 85 46 36
"g7311" 4 37 38 14 33 20 3 9 6 0
"g7312" 27 132 3 10 45 167 54 35 36 6
"g7313" 860 1190 1142 1360 1914 2234 1604 1740 3669 1150
"g7314" 3192 5635 3757 1452 1140 5996 3358 5544 6199 2004
"g7315" 560 317 275 234 147 299 304 639 311 141
"g7316" 833 313 66 518 1109 269 940 728 657 337
"g7317" 957 1038 440 565 984 1719 649 836 1011 434
"g7318" 3433 4986 4996 3932 5836 5066 3683 5634 4337 2908
"g7319" 260 615 1354 914 526 559 526 320 1060 159
"g7320" 12726 14682 21789 18983 36343 21301 15268 24603 16344 14545
"g7321" 21132 7426 4529 13574 19219 27990 14197 29095 12142 5107
"g7322" 132 450 458 308 545 558 355 596 541 353
"g7323" 77 70 82 136 121 134 44 73 143 51
"g7324" 51 167 135 100 102 253 193 211 177 97
"g7325" 2503 2364 4284 2893 2427 1930 4280 1522 3169 1707
"g7326" 1939 6289 4377 6829 9328 6476 3304 4755 7323 5601
"g7327" 5403 5540 8020 9732 17086 14353 6063 11563 12288 7148
"g7328" 1590 1721 2145 2516 2553 2962 1693 2609 3411 2610
"g7329" 24 0 6 178 0 0 0 12 0 0
"g7330" 4074 3425 5236 2668 4504 7974 3599 2916 9919 3608
"g7331" 61 35 4 39 93 72 2 68 16 0
"g7332" 22117 34274 36543 32135 40233 43296 33938 31763 44701 24560
"g7333" 2940 7831 5668 5168 9947 5466 6416 9077 7619 2126
"g7334" 56982 133226 47070 88988 122944 101285 85223 82548 128194 49468
"g7335" 8801 10032 7630 8240 14034 14012 9357 22656 11262 7033
"g7336" 393 799 682 617 889 1255 362 1087 728 383
"g7337" 639 1069 1928 1006 1320 414 236 2496 584 699
"g7338" 3709 5500 4485 4664 7300 6546 3979 6419 6032 2712
"g7339" 1202 696 259 670 597 1235 449 1125 919 935
"g7340" 4259 7727 2792 4890 11812 7987 5995 5441 6833 3671
"g7341" 2886 4130 4657 4608 7334 8753 5326 5376 9274 3485
"g7342" 3219 2490 1732 3785 5399 7246 3159 7108 6495 1975
"g7343" 2813 1283 3881 1458 1623 2904 3390 2945 1581 1644
"g7344" 127 108 98 92 226 247 205 134 122 64
"g7345" 29 27 30 30 55 39 30 32 43 27
"g7346" 63173 64582 56968 96097 94015 180977 104658 88670 66766 91542
"g7347" 46 85 81 47 128 94 50 32 63 77
"g7348" 33823 26845 34615 27517 50241 86823 45874 44315 36345 35034
"g7349" 621 5360 3713 2185 3631 2681 2932 3511 3542 1694
"g7350" 20 39 83 24 16 84 51 34 27 43
"g7351" 9718 5551 3961 8472 8105 2916 6443 2897 8102 2252
"g7352" 18206 68300 11902 17111 37349 13672 35012 10540 24940 21019
"g7353" 20133 14182 21712 19714 30571 34892 11015 35859 39687 17524
"g7354" 1339 677 3610 846 3865 1475 2227 1469 2630 1765
"g7355" 238 380 211 428 670 439 208 219 553 165
"g7356" 0 20 0 77 30 1 6 19 15 16
"g7357" 4838 7708 5300 5479 8428 5528 5963 6860 9892 3658
"g7358" 91 118 10 21 79 164 48 39 54 90
"g7359" 171 371 413 255 639 582 321 325 620 346
"g7360" 181 276 295 93 122 517 315 241 278 128
"g7361" 10 19 49 27 12 32 4 24 11 15
"g7362" 185 161 268 130 331 289 204 172 378 194
"g7363" 533 898 736 778 965 933 769 718 1124 553
"g7364" 63613 67232 32094 79161 76497 116775 66953 77541 55970 28093
"g7365" 242 10 13 402 159 60 17 212 86 60
"g7366" 2414 1642 2380 2064 4050 1653 3959 3918 5954 1711
"g7367" 9382 14723 16181 5667 29084 22560 12674 17281 15598 8874
"g7368" 174 118 119 57 223 238 79 227 296 72
"g7369" 30 3142 0 0 0 0 0 85 6 44
"g7370" 333 7 136 67 39 234 63 181 450 43
"g7371" 30 5 1 5 7 43 10 10 158 3
"g7372" 8909 8240 8398 7547 12939 15356 6391 8163 6110 6565
"g7373" 690 770 1424 946 1247 1102 724 456 1178 367
"g7374" 23 19 22 27 16 29 20 21 29 15
"g7375" 30 24 25 32 55 46 67 111 122 28
"g7376" 221 27 394 199 87 298 9 146 837 20
"g7377" 109983 61308 106735 74860 112042 182309 111782 90963 145360 67229
"g7378" 60 57 15 45 22 14 17 21 21 14
"g7379" 131 366 82 73 216 290 134 208 361 193
"g7380" 11 82 2 13 4 16 20 35 27 15
"g7381" 1006 1123 1122 874 2548 1481 527 1026 860 257
"g7382" 12175 15299 12489 9783 13907 16955 9772 18228 17783 9075
"g7383" 504 1095 1064 633 1681 1391 606 617 512 475
"g7384" 4593 4441 983 1727 5218 3309 3969 1110 2769 1285
"g7385" 1850 2674 6035 557 25213 16787 8596 2231 18976 8490
"g7386" 4285 3150 2827 4260 6976 6748 5616 3131 6109 1509
"g7387" 338 40 1 12 130 144 113 563 82 104
"g7388" 25 1 3 0 0 5 0 0 0 19
"g7389" 1394 9173 10416 1501 3456 15345 4308 2077 411 534
"g7390" 80 158 41 170 118 188 163 35 187 50
"g7391" 9486 19474 22042 21312 20062 32686 15718 10870 22160 12353
"g7392" 204 174 54 159 152 127 95 113 363 150
"g7393" 3862 4250 3345 2665 3846 5935 4210 3498 8305 3317
"g7394" 1319 1746 1594 1950 2389 2267 2027 2330 2149 1045
"g7395" 3317 5078 4870 7128 8721 5706 3621 6222 5893 2571
"g7396" 2590 2459 2961 3610 3421 3718 4120 1944 2370 1123
"g7397" 4134 8176 6574 7379 3814 7251 8011 1070 954 1955
"g7398" 4359 5298 8664 7226 10788 9283 5272 6304 9069 5369
"g7399" 577 1519 1398 2827 1371 4464 2967 2592 3060 2653
"g7400" 3008 10509 10850 1689 16333 11488 6045 4583 4642 4212
"g7401" 120 4 463 433 1447 132 50 248 99 147
"g7402" 36 22 40 35 22 35 26 33 43 16
"g7403" 33035 44985 27550 42165 44688 55290 41070 49025 65547 20974
"g7404" 4146 3642 4985 4994 5108 4321 4207 3287 5602 4181
"g7405" 1220 2443 3077 2392 2675 2724 1212 2097 2513 1217
"g7406" 2406 3316 2151 3111 3978 2376 2509 2412 4327 1326
"g7407" 1481 1156 868 1412 874 1913 3039 2665 2115 805
"g7408" 994 2259 1624 1511 1884 1831 2442 1548 4031 3239
"g7409" 200 377 330 131 416 479 183 296 400 183
"g7410" 113 26 145 162 77 23 103 61 84 192
"g7411" 57 378 4213 8813 1966 6683 2531 3398 4182 3570
"g7412" 6241 4675 4776 5945 6690 7493 4811 5444 7061 3494
"g7413" 37 43 8 105 27 20 30 28 0 19
"g7414" 1977 2017 5631 3233 4844 3612 3446 2444 6452 2471
"g7415" 38 0 21 0 289 11 25 10 157 67
"g7416" 5102 6102 5420 4666 6535 11201 6497 5751 8549 4576
"g7417" 70 69 78 71 62 158 119 127 87 70
"g7418" 966 1092 380 280 423 996 326 654 1329 431
"g7419" 1407 1363 1211 410 1448 534 753 442 741 891
"g7420" 18 20 178 102 25 217 96 32 77 7
"g7421" 2687 2348 3016 3317 4023 3475 1636 4832 4096 2659
"g7422" 6505 5030 13052 6855 17045 6573 9117 7607 12383 3936
"g7423" 286 476 764 375 565 1286 291 665 626 474
"g7424" 31725 42981 33249 29824 43690 56672 42322 37913 51527 27773
"g7425" 96 402 390 118 289 1132 46 1198 30 36
"g7426" 890 3103 1809 1011 3935 1014 2162 4029 9208 2044
"g7427" 29 160 0 9 17 19 1 0 4 1
"g7428" 2903 7547 6868 3144 8138 3408 3817 9546 8700 4809
"g7429" 53786 58414 33843 46644 80112 46616 28155 24692 36092 44914
"g7430" 88 255 75 130 41 409 60 50 11 10
"g7431" 257 341 358 326 522 523 274 397 646 334
"g7432" 13661 26363 16091 24979 25970 40029 17242 23007 28229 13970
"g7433" 5140 7481 5771 3347 5013 10491 7629 5989 8841 6202
"g7434" 230 182 21 18 8 100 361 221 50 82
"g7435" 990 749 804 1098 1191 1286 660 1119 1240 485
"g7436" 155 790 197 140 367 357 446 470 613 113
"g7437" 11411 9682 2972 8191 6640 18228 4792 18664 9279 6228
"g7438" 82 10 105 86 31 63 1 100 14 43
"g7439" 3010 4750 4657 4796 6091 4492 4478 3904 6109 2136
"g7440" 112 228 198 35 160 2 35 15 456 29
"g7441" 3290 12029 7744 15561 23970 16252 16298 21692 14137 16720
"g7442" 1589 842 1399 1291 516 2187 1287 1204 1542 464
"g7443" 325 477 173 262 260 908 192 309 525 382
"g7444" 227 25 167 84 10 0 13 51 16 309
"g7445" 4409 3291 1645 1162 7382 3678 2907 1612 2555 2254
"g7446" 8802 15861 15645 11569 22025 15963 8226 6474 16668 10783
"g7447" 26 42 26 38 35 47 31 40 46 24
"g7448" 6451 3373 8559 5794 7431 12844 8060 8554 7498 6081
"g7449" 36 28 36 28 64 26 31 69 59 25
"g7450" 9196 14495 10150 12005 14493 14828 8436 13112 22035 5912
"g7451" 2473 3784 3248 3510 4364 4400 3470 1910 2708 3579
"g7452" 29 21 990 64 50 524 624 618 355 373
"g7453" 4925 5606 2477 1953 5152 5763 4418 3502 3117 3575
"g7454" 4865 6627 5700 5539 6701 8035 3753 4443 10163 4468
"g7455" 5325 2945 4990 1208 1991 6381 2843 6489 6865 3833
"g7456" 106 128 167 289 305 176 233 305 200 119
"g7457" 45 23 374 463 68 38 12 1 121 21
"g7458" 4960 5039 2744 1793 7524 4361 4509 4644 6647 2489
"g7459" 146 109 192 159 174 339 173 157 226 107
"g7460" 2942 4947 6027 4598 7639 6236 2934 7241 6525 5272
"g7461" 410 505 123 2483 2469 169 630 454 529 245
"g7462" 30 77 33 9 57 143 33 73 39 26
"g7463" 14526 12862 15703 12895 20913 20108 16053 13824 23571 13688
"g7464" 21 17 304 142 219 12 0 137 28 69
"g7465" 30 44 73 40 83 61 64 70 81 50
"g7466" 1915 4247 1283 3717 1343 12492 2762 4713 5778 2840
"g7467" 3909 1115 23 1 2680 920 229 4120 12 5291
"g7468" 37 44 32 35 22 32 23 74 66 12
"g7469" 754 726 1128 690 1367 892 966 843 1675 462
"g7470" 2228 3311 2750 2313 4346 4360 3872 3408 4052 3096
"g7471" 1736 6381 4959 2921 5338 1760 4504 7612 4239 2507
"g7472" 505 826 721 696 1859 1850 304 455 4199 644
"g7473" 117 250 354 138 176 172 62 185 196 101
"g7474" 5 35 22 16 73 10 67 8 1 11
"g7475" 10981 14742 10507 11981 15314 24587 11666 15121 17424 11279
"g7476" 31345 32087 19454 21850 27357 40556 21549 28075 42139 15731
"g7477" 811 1105 1189 627 1118 1385 2000 972 1175 713
"g7478" 1308 1032 778 921 989 1869 429 775 769 523
"g7479" 12 0 4 0 24 6 67 56 0 87
"g7480" 8261 8120 6083 21124 11960 8982 11939 22702 15554 10560
"g7481" 1086 1784 1259 1172 1497 1947 957 844 2560 1106
"g7482" 2 9 88 25 0 13 5 0 1 3
"g7483" 6610 4481 7362 5447 6488 6791 4242 6174 6912 3271
"g7484" 17223 29046 12507 21632 29061 20161 13513 23684 21198 19342
"g7485" 165 165 105 222 235 307 170 80 189 152
"g7486" 81884 68064 70825 64749 88152 136967 80126 83030 114216 44261
"g7487" 45 65 9 20 95 63 48 107 46 4
"g7488" 52 50 80 57 78 68 57 79 78 54
"g7489" 87 371 231 116 116 269 240 554 76 48
"g7490" 574 545 769 647 943 925 386 650 1354 281
"g7491" 9 32 40 23 29 29 56 21 28 6
"g7492" 18160 20205 21501 14996 27181 28457 19316 17456 29782 15752
"g7493" 19887 19800 29634 12937 24036 29988 17882 16560 35846 18192
"g7494" 1263 1477 1733 1589 1881 796 1360 889 2022 2825
"g7495" 1244 1527 1128 2197 2734 1244 1799 1009 1729 1235
"g7496" 1325 10482 4217 3531 4107 10270 9731 6907 15043 3987
"g7497" 43 60 28 15 76 43 53 107 82 45
"g7498" 658 161 59 137 367 484 284 365 1121 433
"g7499" 10627 13512 11023 12182 15092 22167 11125 10370 24824 8978
"g7500" 65 55 124 310 2963 1471 562 851 1627 85
"g7501" 168 196 224 313 424 382 247 185 170 349
"g7502" 54466 105225 75289 79808 51328 112688 111894 109327 99316 55095
"g7503" 116 142 352 280 490 243 379 238 265 199
"g7504" 33373 66660 66902 50144 54085 78262 66283 55619 84817 36215
"g7505" 454 2049 2009 806 1631 3047 2243 3157 1556 1420
"g7506" 4046 4560 3368 4326 6571 5072 3826 2915 7603 2622
"g7507" 2048 1976 1636 2750 3072 3385 1937 2390 3009 1582
"g7508" 673 1004 1312 681 582 1457 974 854 1222 328
"g7509" 6 0 130 6 12 2 3 8 86 23
"g7510" 624 728 731 541 625 751 1073 875 2000 538
"g7511" 3684 9704 3244 3841 3632 5022 2977 2654 6343 8772
"g7512" 209 229 508 342 975 396 460 198 1173 168
"g7513" 2220 3596 2774 2648 2702 5613 3051 2692 4520 2352
"g7514" 1056 2493 4097 1944 2513 2911 1099 1955 1650 1697
"g7515" 2700 2450 2510 762 3366 1977 2919 3218 3409 1265
"g7516" 2939 2171 1994 3952 5455 3171 6281 2856 949 1194
"g7517" 349 481 649 488 226 624 440 426 414 201
"g7518" 792 606 406 627 572 641 689 671 410 492
"g7519" 170 112 184 93 72 137 144 132 165 74
"g7520" 160 153 269 191 141 134 111 122 142 156
"g7521" 18723 16728 9718 16284 36276 23238 25045 14904 22810 10857
"g7522" 17 12 26 33 3 49 46 77 6 31
"g7523" 413 543 552 600 895 498 453 746 1558 870
"g7524" 79 24 102 91 75 99 87 173 209 73
"g7525" 26023 19709 34671 27607 23637 29808 12422 25883 26151 12794
"g7526" 3594 6338 4125 6158 7589 5669 8049 6840 14208 2029
"g7527" 4544 12340 4768 7740 6776 3830 4854 7395 8859 4383
"g7528" 39 151 100 139 215 125 55 116 300 124
"g7529" 8158 45419 19287 29143 23864 12988 31698 26450 95875 7402
"g7530" 4975 6589 2344 4843 1397 2810 1757 2308 5740 2002
"g7531" 1796 1259 2941 1268 1954 1958 1736 1366 2165 1981
"g7532" 319 357 144 302 122 201 105 157 820 241
"g7533" 9009 9101 5862 4713 10867 13383 11820 9344 4492 3841
"g7534" 4295 5530 6165 4848 7266 8247 4235 5238 7559 5004
"g7535" 85 77 55 55 134 45 64 53 68 25
"g7536" 30 26 74 51 128 551 162 66 260 39
"g7537" 296 347 306 171 698 325 443 457 484 233
"g7538" 2239 2524 2320 2637 3519 2094 2898 1514 3950 3278
"g7539" 5117 6782 5596 3653 6483 6658 4765 7355 6961 4527
"g7540" 994 1365 1056 1234 346 635 833 481 2080 1315
"g7541" 561 360 170 394 1177 564 368 553 902 474
"g7542" 28 54 5 19 185 0 0 5 0 0
"g7543" 609 1778 1916 1539 1051 1625 1120 1141 510 192
"g7544" 3456 4531 4992 5041 5064 9037 3519 4567 6883 3057
"g7545" 33 30 36 43 53 65 40 50 37 18
"g7546" 3541 5444 6254 6406 5564 6547 4251 6371 8736 3505
"g7547" 3152 7215 9279 7163 10471 14343 4456 7046 14388 7817
"g7548" 446 900 474 799 1238 385 509 875 559 384
"g7549" 3 2833 80 2 1083 47 0 0 23 4564
"g7550" 3061 5847 926 6592 6582 3495 5164 5774 5639 3732
"g7551" 171 68 885 384 338 244 248 184 830 279
"g7552" 2022 2218 3927 2186 4813 3602 3670 3403 6053 2374
"g7553" 51 363 241 102 302 73 61 77 84 385
"g7554" 559 341 313 426 809 959 755 243 876 277
"g7555" 398 582 1444 375 1475 2643 332 731 1474 655
"g7556" 167 149 53 200 245 242 127 167 185 93
"g7557" 36 196 213 26 189 105 62 2 131 54
"g7558" 3972 2779 2996 3056 5689 5098 3793 3111 4779 1527
"g7559" 870 1957 1828 1155 2573 1983 2568 2508 3203 985
"g7560" 3 27 56 1 0 90 0 9 52 10
"g7561" 272 509 1634 149 171 1521 388 650 708 1080
"g7562" 116 424 575 721 323 511 493 241 308 370
"g7563" 930 2088 2385 3896 2484 3043 2400 1228 3318 1934
"g7564" 46 229 78 63 339 151 104 106 197 115
"g7565" 25 14 6 14 23 32 2 45 61 20
"g7566" 7051 2719 14517 13781 34991 21212 15633 20284 20098 15652
"g7567" 21 37 15 13 150 20 21 41 9 40
"g7568" 2205 2310 1464 3135 3093 3003 1718 837 2060 937
"g7569" 48 61 209 66 112 102 147 58 87 24
"g7570" 12160 48942 28987 28471 42074 53899 52313 51050 26771 16969
"g7571" 21137 17894 12742 20824 27512 21451 18104 23124 38684 9205
"g7572" 688 971 586 587 712 1278 1090 504 938 850
"g7573" 12 577 20 44 94 8 178 150 2 134
"g7574" 1975 1019 2557 3254 2193 4739 1506 2972 4697 1562
"g7575" 0 1 9 25 11 39 3 10 11 49
"g7576" 140 313 317 278 262 358 118 435 334 220
"g7577" 252 239 853 210 29 501 27 22 86 229
"g7578" 28 34 27 29 38 48 27 35 40 32
"g7579" 51 108 30 0 49 0 58 287 91 355
"g7580" 675 6839 11536 5343 5062 1207 52 218 124 4
"g7581" 2448 1970 2299 2661 3794 4340 2100 2666 2619 1475
"g7582" 19 5 5 3 148 70 37 10 39 35
"g7583" 884 1568 752 1056 905 1262 1245 1008 1546 1284
"g7584" 11487 28698 30030 18877 50847 25521 22209 21838 29150 15645
"g7585" 1385 2403 3559 974 1227 2041 2125 2680 2911 1600
"g7586" 226 117 537 299 314 1 34 9 322 489
"g7587" 1874 2723 1585 2950 2762 3884 3105 2460 3270 1770
"g7588" 1919 1085 2017 720 1488 4835 1022 3461 1051 1500
"g7589" 19 0 3 7 4 6 0 1 0 1
"g7590" 7633 3981 1550 8943 4042 9314 2727 8889 4407 2618
"g7591" 91 120 95 112 74 97 123 120 76 94
"g7592" 397 505 422 520 594 815 616 480 629 342
"g7593" 628 1957 1155 1628 2474 2596 1656 1434 2194 1124
"g7594" 2269 2046 928 1326 2006 3133 1237 1512 3439 1990
"g7595" 97 31 44 22 25 52 4 28 132 77
"g7596" 96 128 142 126 166 170 140 158 204 91
"g7597" 46 18 23 0 118 18 1 7 64 39
"g7598" 58 202 80 60 61 296 93 236 268 96
"g7599" 4404 2744 3405 4443 5690 3003 3399 5183 5959 3375
"g7600" 2328 3583 2316 3078 5695 3289 649 1633 1775 1107
