"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g5909" 768 551 230 219 1235 523 504 294 986 32
"g5910" 2480 1728 2995 3610 2632 4331 2761 2244 1813 3321
"g5911" 684 794 1825 593 379 422 1077 559 368 1512
"g5912" 2019 6012 1294 6352 3348 2578 1766 2625 4057 924
"g5913" 2932 1932 2617 1773 1633 2882 4071 1820 2063 1007
"g5914" 24151 33920 45423 13672 52977 21583 23317 16911 35800 32392
"g5915" 2671 2851 3041 3222 4491 4654 3558 2918 3371 3000
"g5916" 155 25 173 157 263 36 400 65 225 36
"g5917" 672 629 184 1126 1114 618 1878 1789 1019 687
"g5918" 1033 1794 915 441 2239 1391 2548 697 726 2231
"g5919" 20 29 24 14 27 21 27 13 25 18
"g5920" 46 20 0 202 224 125 86 63 303 50
"g5921" 6791 6221 7140 8196 12812 5070 8435 4861 11033 3938
"g5922" 54032 73717 94472 41627 95675 73309 65459 51542 91708 49982
"g5923" 1220 2641 1513 658 2231 1285 3067 1349 4294 1037
"g5924" 120 95 35 37 93 88 77 88 186 93
"g5925" 86 69 69 31 89 30 56 20 64 52
"g5926" 68 19 10 3 62 8 15 21 58 32
"g5927" 12 11 37 21 40 25 17 16 12 15
"g5928" 297 354 263 63 352 143 308 214 291 88
"g5929" 8112 6217 8558 5297 9551 5501 6779 6990 13915 5955
"g5930" 248 335 548 244 319 384 379 271 364 388
"g5931" 8165 8829 11393 7695 16437 10479 8682 8423 15915 10512
"g5932" 28 37 39 20 52 33 38 35 28 33
"g5933" 3222 5300 4134 2909 6109 3296 3231 3564 7094 2505
"g5934" 14542 13920 17464 10543 19818 14211 14002 10972 19778 11489
"g5935" 39199 54734 77806 29708 46995 33774 55458 34957 63481 39667
"g5936" 144 130 196 82 307 214 145 234 203 150
"g5937" 269717 512020 655565 255038 584770 424967 788310 370005 1139648 349717
"g5938" 691 948 1682 417 293 768 702 531 598 593
"g5939" 3068 4707 3883 3802 6141 5178 5497 6083 6385 4401
"g5940" 25565 21788 23941 17015 26805 32612 24497 17933 36128 19768
"g5941" 3958 7265 8365 3217 8497 6539 6221 4520 6869 4829
"g5942" 207 115 190 113 269 303 292 143 94 104
"g5943" 110 80 190 95 164 120 98 53 93 294
"g5944" 1110 607 1127 626 975 1002 654 742 1311 671
"g5945" 11101 22313 32555 20865 33879 9092 16083 17346 24897 9204
"g5946" 6488 17847 6700 7774 6042 4590 10845 5795 10562 11404
"g5947" 26 26 125 25 12 8 12 22 43 23
"g5948" 54058 99538 109458 85109 165420 117567 120615 48825 102753 84188
"g5949" 13184 10975 16707 9154 24728 14964 14325 18163 16396 9137
"g5950" 18618 24441 27049 21350 35328 29055 18482 10604 41292 24679
"g5951" 48 40 366 76 97 186 263 138 125 49
"g5952" 78 129 100 105 108 146 76 79 144 85
"g5953" 29 9 5 6 77 31 74 5 17 14
"g5954" 300 936 471 1778 981 537 752 88 4260 2750
"g5955" 22 12 80 8 45 39 9 27 24 49
"g5956" 61 89 49 7 27 28 8 6 27 1
"g5957" 1658 1668 1791 1642 2478 1495 3217 1546 2398 951
"g5958" 56 39 53 27 82 76 72 75 101 68
"g5959" 6821 5778 3690 2195 2045 3851 4651 2054 4268 3462
"g5960" 1862 4016 8790 847 374 720 1114 460 607 1117
"g5961" 530 6656 6839 124 2997 579 2177 422 7456 3
"g5962" 2654 4380 3088 2984 6584 4588 5292 4014 3725 2363
"g5963" 9013 6988 7166 8965 4318 7963 24497 33107 2394 7639
"g5964" 30 14 10 58 132 99 23 29 8 81
"g5965" 3262 14422 34866 7675 50003 24494 41264 26923 5743 5981
"g5966" 147768 85408 153702 91821 166593 50590 176350 112753 79871 125975
"g5967" 2351 2121 3210 2128 3495 2362 2924 2000 2082 1692
"g5968" 61 69 55 96 89 99 71 57 71 51
"g5969" 1552 1020 3051 4010 3877 705 1204 1691 2847 648
"g5970" 661 284 580 344 303 192 1306 1478 1712 1966
"g5971" 1674 2383 3822 892 3453 1665 2288 1437 1395 1381
"g5972" 110 374 237 414 525 249 421 186 304 179
"g5973" 7 124 43 32 101 14 13 34 90 0
"g5974" 0 14 43 1 8 1 0 6 10 13
"g5975" 11 5 11 8 20 3 30 38 10 26
"g5976" 3295 3462 2949 2481 1933 2064 929 1877 3460 2260
"g5977" 38 37 69 162 133 65 29 52 142 219
"g5978" 2 32 45 10 93 1 8 76 35 0
"g5979" 321 61 81 445 517 95 49 55 319 77
"g5980" 1085 2310 1043 2159 2557 1880 2770 1513 2436 1113
"g5981" 17 10 7 19 2 7 13 8 5 0
"g5982" 15 16 54 22 19 20 32 12 45 31
"g5983" 1208 1764 2107 1306 1523 1788 1212 758 1312 1006
"g5984" 5103 10326 19963 6654 11994 12421 11320 10975 12620 6118
"g5985" 38 118 215 29 109 28 93 201 95 72
"g5986" 2 53 30 0 0 0 0 0 0 12
"g5987" 309 195 951 425 640 403 702 357 511 724
"g5988" 437 308 1181 674 423 999 612 869 961 656
"g5989" 5303 4832 6542 5783 10196 2027 4444 4394 2272 2225
"g5990" 4419 6632 6653 4050 9296 5413 5355 7573 5773 4660
"g5991" 922 3018 1604 965 1868 2495 1993 1629 1218 1074
"g5992" 6849 12100 13228 4269 8075 8165 4562 7670 9351 8649
"g5993" 81 208 149 92 78 178 101 65 107 207
"g5994" 0 859 21 1 151 1 19 13 1 46
"g5995" 3122 3835 2452 1336 3326 193 859 1646 1655 1188
"g5996" 231 343 308 360 604 461 519 330 1385 417
"g5997" 29 44 43 30 55 56 54 39 55 30
"g5998" 89 57 81 62 77 85 107 37 130 8
"g5999" 489 542 395 397 739 375 755 379 613 559
"g6000" 28268 76081 69431 28957 38262 62781 76148 60368 71686 61116
"g6001" 467 18 337 268 393 181 550 1869 548 362
"g6002" 7151 9557 11788 6868 13957 10133 13182 10417 13486 8639
"g6003" 18360 17819 19039 10079 28411 16288 36143 22024 21205 17622
"g6004" 15 73 59 13 57 13 62 4 18 24
"g6005" 1263 7926 4437 5685 5359 1645 3966 675 7702 7448
"g6006" 131 100 69 44 26 77 108 64 24 54
"g6007" 8 46 0 0 0 0 0 0 16 0
"g6008" 152 126 89 98 174 191 168 213 237 135
"g6009" 45 187 123 17 555 2353 717 2780 2709 1277
"g6010" 142 26 11 17 34 22 15 30 18 40
"g6011" 2102 1645 2012 905 1725 713 2344 1971 2197 1265
"g6012" 21911 82533 50577 30331 66336 52763 89337 61415 127970 57364
"g6013" 16081 23395 19938 10663 14312 8977 17138 21175 22405 5139
"g6014" 4654 6377 5391 4730 17767 10439 8142 9138 6588 10419
"g6015" 590 576 232 90 1233 384 206 213 3 253
"g6016" 0 89 56 32 1 2 43 105 0 26
"g6017" 62 199 5 13 295 427 988 278 1424 122
"g6018" 26466 29293 48502 15962 36389 17769 32067 31737 36600 16426
"g6019" 39165 46014 35061 15172 37707 29950 33391 40221 51686 21843
"g6020" 5390 6627 8557 4340 5797 5343 5491 7401 9310 3181
"g6021" 189 790 1170 164 175 344 142 193 360 275
"g6022" 112 222 143 201 308 62 427 75 145 38
"g6023" 1924 4401 3040 2016 3234 2362 3326 2424 2601 1529
"g6024" 60 42 191 43 109 24 68 16 39 64
"g6025" 29 62 25 74 72 61 14 18 23 45
"g6026" 497 856 2000 1959 811 610 3378 2477 563 662
"g6027" 40064 64673 50542 39997 42037 64808 31156 36993 45587 47490
"g6028" 247 166 194 116 111 55 184 127 36 106
"g6029" 16 30 34 21 40 21 33 26 43 27
"g6030" 2921 3534 8337 1461 7904 475 1389 621 14616 5766
"g6031" 12276 14622 15613 10175 14046 14483 16922 13441 19214 12286
"g6032" 175 58 799 682 1110 2168 805 204 1135 325
"g6033" 8143 13518 11911 12335 8768 15155 9522 11221 14398 6605
"g6034" 6 213 607 180 607 460 9 621 314 54
"g6035" 1304 2172 1259 1002 1222 1558 1200 1211 1924 963
"g6036" 7643 7282 8244 9617 11000 15444 4739 5743 11318 5208
"g6037" 87 146 181 32 72 208 379 235 100 163
"g6038" 642 452 885 964 1758 681 552 512 975 669
"g6039" 16 73 28 166 315 56 34 172 113 97
"g6040" 1271 2030 1565 1127 2555 1629 1591 1269 2093 1422
"g6041" 633 1184 999 530 634 1391 429 413 576 233
"g6042" 2037 2619 4499 2613 5479 1532 3269 1958 5628 3416
"g6043" 7 8178 496 24 1306 2980 1741 431 83 74
"g6044" 147 95 60 86 167 125 190 83 316 112
"g6045" 25542 17154 25182 18683 49541 26142 12245 20017 63189 27521
"g6046" 26255 37028 66861 35096 74166 26574 43689 14058 17947 35428
"g6047" 164 973 1157 39 1098 1004 292 97 1818 1646
"g6048" 40 142 53 35 147 93 51 5 35 35
"g6049" 1832 1167 846 1129 1281 782 2120 1400 3557 1942
"g6050" 1493 1201 1890 1892 1657 1745 1414 1652 2203 1474
"g6051" 188 488 324 96 193 228 147 328 271 223
"g6052" 8119 14832 12207 10106 20085 8948 7544 12929 13182 10176
"g6053" 13154 15428 15523 10536 25829 10270 11310 11423 20315 9446
"g6054" 19 112 103 78 229 35 93 30 48 108
"g6055" 32344 55460 71094 32046 76304 61260 46184 56924 65858 34264
"g6056" 16060 11722 18167 10315 15648 15272 14410 5191 12905 12372
"g6057" 2924 1076 32602 3859 4654 944 7729 4912 490 5326
"g6058" 115 668 301 163 212 278 223 162 197 345
"g6059" 293 202 178 191 458 1340 3078 286 203 338
"g6060" 2423 1298 1279 1163 2020 2469 2408 1519 2362 1386
"g6061" 2098 2697 1791 1062 3882 1122 1888 684 3276 1593
"g6062" 135 94 203 71 126 41 41 53 93 107
"g6063" 3782 2500 5025 1062 1345 1343 1152 1897 5297 933
"g6064" 1940 3059 1429 927 1995 2190 2133 1736 3137 1670
"g6065" 2660 2245 2218 2544 5625 3820 1538 1701 3157 953
"g6066" 2237 14598 6512 3497 14601 6563 5974 7160 15226 5555
"g6067" 2321 1853 3662 2105 4962 5598 1248 1697 5898 2192
"g6068" 11099 10245 15206 8983 26747 12719 23771 13392 19421 13222
"g6069" 5953 11594 9615 12693 13485 8398 11865 7966 13990 4753
"g6070" 16855 28872 21338 17084 7461 19765 23222 15436 35205 14741
"g6071" 175 105 323 121 333 101 426 62 196 236
"g6072" 3340 4962 1019 925 8642 979 3149 7424 11672 17
"g6073" 12 1 41 15 19 0 79 6 15 69
"g6074" 17875 24905 13013 14257 21709 20067 29373 23904 18078 13697
"g6075" 19584 27462 36286 23521 40250 22193 70349 27094 72079 20685
"g6076" 3624 3849 6618 3529 1141 1718 3019 2328 2028 1924
"g6077" 1010 474 1452 786 1793 857 1796 884 1814 974
"g6078" 145 598 646 291 27 517 269 95 153 61
"g6079" 26 3 19 32 28 31 55 6 76 103
"g6080" 25410 9681 11557 4516 15123 19808 8607 3899 15684 572
"g6081" 2046 3302 1805 942 2548 339 1737 903 1210 3664
"g6082" 15016 27145 26053 19787 36370 20269 19145 13209 37424 30343
"g6083" 4854 3079 5425 3641 5588 3743 4107 3393 6808 2893
"g6084" 3 100 1 21 49 194 4 106 4 28
"g6085" 24 36 12 36 51 42 105 58 148 96
"g6086" 70050 57569 164293 20823 127084 145902 116087 145745 108950 120064
"g6087" 5854 5292 18698 6124 7701 4145 3935 12270 7425 16499
"g6088" 46662 52524 71058 33487 58083 43043 63618 40568 77131 45332
"g6089" 1813 2772 2119 1156 2022 1661 2527 1827 2537 2980
"g6090" 35640 50297 61187 30020 48933 37855 53031 48907 59371 29608
"g6091" 11080 7934 12972 3843 16748 11449 13392 3202 10368 8131
"g6092" 9 10 1 0 119 90 29 19 4 17
"g6093" 3692 4549 5944 5474 4859 5873 2154 2536 5632 3018
"g6094" 2470 1438 1604 1144 866 857 448 1268 1001 748
"g6095" 24 521 313 0 85 362 58 1 25 0
"g6096" 4503 2655 13110 2617 9785 7008 2127 3715 9020 9034
"g6097" 1125 816 1317 559 1444 2264 1091 848 1048 920
"g6098" 12084 13320 12477 10770 12201 13861 10588 12310 15359 6799
"g6099" 6776 7621 9646 6208 15325 7138 5108 5546 8685 5750
"g6100" 86 120 88 99 94 121 137 114 92 86
"g6101" 110 90 55 38 139 80 77 126 56 142
"g6102" 9173 4353 8362 5132 8425 3663 4006 6653 4332 5431
"g6103" 5364 3469 2364 4489 5692 5177 6455 2313 2412 5172
"g6104" 73 161 692 294 393 198 49 430 578 86
"g6105" 3757 6097 5118 4813 8696 3614 5964 3751 6879 6025
"g6106" 9985 11752 12731 9762 17202 9153 13662 11872 13664 12263
"g6107" 162 131 61 51 309 152 90 155 344 102
"g6108" 15857 49370 36640 19354 19162 18351 28103 25308 22547 12466
"g6109" 17 66 32 10 70 26 61 27 77 44
"g6110" 5090 7144 11333 5114 7712 2092 1407 2490 3896 3667
"g6111" 43 26 3 35 3 15 57 0 37 17
"g6112" 1909 3517 2276 753 2335 2141 2707 1022 2008 1430
"g6113" 51 18 17 22 47 32 27 66 49 29
"g6114" 724 724 861 627 1204 1165 1050 943 870 979
"g6115" 3744 3280 4067 1655 5004 4011 5991 2170 7130 5363
"g6116" 276 245 299 339 317 446 868 290 293 274
"g6117" 618 9835 2611 3070 1983 4044 3943 2428 3028 6957
"g6118" 799 816 341 351 878 501 782 565 686 267
"g6119" 1856 1757 3785 1305 1107 1796 1894 988 2688 916
"g6120" 2722 1775 4757 2582 2231 4529 2137 1633 1544 2036
"g6121" 859 1073 1281 475 2323 974 1587 462 1657 1056
"g6122" 5320 7041 7965 7647 13179 11421 11506 8204 6528 6212
"g6123" 12742 28260 39701 19030 27180 19527 26813 18152 16865 16341
"g6124" 390 612 881 581 685 328 803 219 1059 343
"g6125" 3256 5426 4669 2907 4754 6442 4048 4376 7272 4101
"g6126" 1945 2992 2365 567 1835 427 1753 1698 2494 570
"g6127" 2350 2157 4315 3519 2546 3162 2330 3324 3286 1433
"g6128" 0 13 0 0 0 147 1148 77 0 0
"g6129" 249 512 942 88 632 247 457 211 307 400
"g6130" 33 62 23 27 13 29 7 55 38 20
"g6131" 6284 4783 7427 3636 5389 4896 7288 4485 7854 3984
"g6132" 25041 41002 33868 15993 26101 21795 31273 36556 31183 20126
"g6133" 144 44 44 31 15 8 14 34 31 11
"g6134" 12374 10604 11988 14759 19457 10639 17874 11681 18773 8026
"g6135" 4461 11403 3920 4532 10463 7899 12316 7635 8171 8719
"g6136" 2930 1107 778 2602 4151 1446 4322 2504 3379 973
"g6137" 1174 5121 508 1165 3411 4844 2901 2327 3571 1170
"g6138" 3697 3409 5210 3201 6491 2374 4476 3358 5747 4446
"g6139" 262 463 196 41 370 106 153 124 405 162
"g6140" 36524 31918 43794 31779 52907 51589 54314 57362 63629 53756
"g6141" 7 4 9 8 24 14 14 14 35 14
"g6142" 76 137 39 140 129 109 269 31 167 30
"g6143" 2417 3764 5060 2171 3931 3345 3365 2731 2679 2224
"g6144" 1158 1398 943 692 1418 994 1185 765 299 1084
"g6145" 135 0 199 4 15 98 53 4 25 0
"g6146" 5881 12294 16514 7310 7770 13718 8944 4679 19300 9624
"g6147" 240 697 782 825 159 912 344 127 385 309
"g6148" 1637 894 1378 584 2681 574 2180 1856 2202 676
"g6149" 2569 2477 3942 2689 4168 2145 3577 2874 5489 3742
"g6150" 13480 16295 14990 11840 24133 17281 18866 16291 17790 12459
"g6151" 85 121 224 157 87 19 345 55 415 186
"g6152" 93 263 293 203 437 118 399 367 140 92
"g6153" 9205 8733 14063 8771 13487 11765 9618 14622 13325 10649
"g6154" 1162 902 1212 1034 1814 1489 1502 1291 1219 1284
"g6155" 9673 12134 14418 9467 13347 8782 14381 10191 19889 8552
"g6156" 2394 4801 4633 3693 1989 3756 2453 3120 7127 904
"g6157" 354 956 452 618 946 619 939 268 1527 227
"g6158" 2747 2627 1758 1908 2640 3109 1790 1570 3667 3519
"g6159" 81 43 67 40 60 52 64 65 75 95
"g6160" 3823 3184 3166 1394 3274 3707 3705 2627 3325 1696
"g6161" 314 944 476 304 302 396 100 254 416 508
"g6162" 119890 110354 134649 131259 103322 82758 63730 63315 168035 111804
"g6163" 6070 8052 2365 2550 10020 5434 5032 3566 2779 4726
"g6164" 922 1078 2113 361 1430 562 798 1484 242 316
"g6165" 207 648 278 434 276 456 130 174 584 450
"g6166" 68271 63795 76961 41413 95816 64652 62732 55898 78904 52796
"g6167" 432 5146 2263 1005 1109 1467 3729 3736 2609 1358
"g6168" 3300 3951 5722 3808 3333 4292 3578 4611 5014 983
"g6169" 176 119 150 125 171 215 198 154 384 342
"g6170" 602 865 1216 1375 1704 634 1729 1183 1334 644
"g6171" 1785 1863 2170 979 3568 2154 2936 3440 3968 2797
"g6172" 461 509 929 411 1307 831 376 595 598 856
"g6173" 25 18 24 22 12 27 27 18 34 33
"g6174" 11053 16339 14979 12945 14611 12267 16771 7198 13340 9607
"g6175" 399 481 495 230 696 392 542 457 479 355
"g6176" 3630 6825 6684 2574 6531 5278 5933 3047 5788 4127
"g6177" 11930 16114 19228 8092 11171 20872 18058 9063 30515 12126
"g6178" 280 215 498 855 131 1828 862 88 120 809
"g6179" 15073 13955 22453 14865 22926 11939 13297 13385 39888 10444
"g6180" 287 865 739 470 46 330 130 348 378 530
"g6181" 12534 19124 15303 17386 28953 11694 14927 10636 25087 11576
"g6182" 92933 68547 107701 108824 107568 43909 167270 58809 136112 85193
"g6183" 382 423 519 263 630 208 797 434 167 368
"g6184" 141 205 183 118 214 108 152 200 105 101
"g6185" 9257 14010 21255 15388 23172 10493 22380 18063 20800 16455
"g6186" 52 0 59 23 66 165 93 207 69 68
"g6187" 376 439 440 465 226 265 585 346 597 407
"g6188" 19 33 34 19 16 14 21 27 46 39
"g6189" 138 20 6 209 191 6 36 9 100 83
"g6190" 5272 4936 6960 6111 7232 6062 6010 17787 1852 9904
"g6191" 519 301 1392 753 640 1651 436 204 509 612
"g6192" 1509 2071 2329 1289 2039 2145 3503 2953 3485 2166
"g6193" 2194 8402 7753 4667 60 6013 826 425 7787 54
"g6194" 22 30 22 17 62 40 34 11 22 42
"g6195" 111 303 1479 332 64 412 755 344 69 19
"g6196" 48 0 821 763 1002 14 218 62 26 74
"g6197" 4028 4244 7524 3171 7423 7106 5974 3821 6904 4555
"g6198" 22852 14590 17393 14792 17962 18548 27972 13936 25135 16285
"g6199" 24157 18442 20483 11179 28464 10611 22552 13833 19102 18933
"g6200" 1598 347 2155 1340 6063 330 1247 3932 562 813
"g6201" 239 386 1112 227 667 583 320 617 1262 501
"g6202" 363 699 1137 433 1802 494 657 140 917 137
"g6203" 257 4197 3054 778 3591 1468 1014 495 1143 880
"g6204" 84 101 128 105 148 74 90 108 142 65
"g6205" 5505 5653 2974 3658 2404 3490 3324 2324 2789 2609
"g6206" 2281 9044 4536 9967 7491 10227 2390 1082 11432 1701
"g6207" 6219 13125 14219 1430 18687 14071 20765 18746 10922 5628
"g6208" 7830 14883 23715 16822 28128 15965 20246 11389 17472 10976
"g6209" 1341 798 2712 2037 2286 1326 2114 1304 3313 1724
"g6210" 684 799 1025 355 1252 851 1055 573 1505 474
"g6211" 531 554 377 9 631 268 52 362 363 223
"g6212" 214 138 484 317 190 200 192 197 729 208
"g6213" 26 53 30 129 223 62 58 153 241 118
"g6214" 376 45 232 102 75 202 107 112 45 191
"g6215" 2788 2621 3944 1065 1156 1230 2921 2773 619 1747
"g6216" 791 729 980 571 724 1066 903 1348 428 625
"g6217" 1422 2060 1657 1835 2676 2490 2562 1390 1413 1259
"g6218" 8244 13821 11639 6658 29319 24269 20695 11252 14428 14774
"g6219" 1258 550 1504 765 1126 1183 1804 1305 1380 2054
"g6220" 273 406 309 199 424 292 358 286 700 200
"g6221" 771 2484 1693 1280 4027 1385 1484 3223 1343 1694
"g6222" 3444 5308 5072 3360 5046 3265 4621 4151 7507 3872
"g6223" 11186 1853 5866 2659 8361 5939 11483 10421 5818 12592
"g6224" 49 61 49 60 14 59 59 138 109 23
"g6225" 0 0 0 0 750 0 0 0 0 0
"g6226" 566 2 149 595 140 1322 690 180 394 405
"g6227" 3376 4288 5683 3276 5370 3672 5701 4862 5048 2325
"g6228" 7401 15370 11096 11469 20104 12235 14954 11445 12897 13131
"g6229" 750 1074 1465 840 908 1159 1903 1871 1712 991
"g6230" 3191 1352 5683 956 4590 5071 3967 1539 5678 2183
"g6231" 216 5028 5210 4173 3546 3760 5527 5718 1466 5603
"g6232" 927 1811 1247 766 373 623 85 1307 2262 1076
"g6233" 289 27 157 216 206 220 242 444 58 219
"g6234" 5090 4635 7252 4790 5226 5766 4353 6285 6787 4726
"g6235" 2603 2963 4497 6025 13196 7181 4229 5883 6816 5719
"g6236" 2987 3548 1955 3027 2903 8161 128 9857 11171 108
"g6237" 12965 15393 13099 7175 11985 13427 15465 17083 23645 12021
"g6238" 1011 5589 1977 3696 15532 4950 1985 712 8300 2169
"g6239" 109 28 0 6 1172 47 290 3 77 666
"g6240" 44 123 162 105 210 8 92 123 43 37
"g6241" 4148 3842 7164 4019 14778 2969 11804 4884 6373 6037
"g6242" 90 31 74 70 216 94 84 53 422 58
"g6243" 6560 6925 9155 4418 7976 13266 6705 9665 3437 4445
"g6244" 406 971 1744 725 1502 543 657 771 784 596
"g6245" 5021 5974 4161 829 4194 5173 7593 588 10922 1089
"g6246" 342 200 197 366 910 256 520 715 283 181
"g6247" 291 458 638 231 288 345 505 345 250 309
"g6248" 918 1616 1261 1203 1903 1159 1826 1384 1425 1035
"g6249" 14 6 8 83 50 2 70 16 59 2
"g6250" 1301 3063 1925 1664 2810 2542 3587 2036 3402 2599
"g6251" 102 55 50 12 159 229 174 87 50 148
"g6252" 593 922 1273 761 1283 860 1084 672 1075 925
"g6253" 1194 1637 2129 989 2401 2024 1208 1326 1717 1920
"g6254" 714 608 546 481 1936 1720 95 1514 362 252
"g6255" 453 168 620 90 0 206 235 93 46 167
"g6256" 10897 13486 18330 9601 22217 16106 10331 16783 15231 14074
"g6257" 322 707 13 248 134 121 160 455 239 401
"g6258" 2706 2487 2728 2584 5341 5080 5908 3404 4762 2313
"g6259" 25 0 94 10 26 191 39 113 0 178
"g6260" 3954 9550 14082 2545 5210 13541 10811 2862 2224 2380
"g6261" 270 0 0 0 50 112 171 55 0 0
"g6262" 5697 5753 6256 6562 6523 6044 6662 5668 6903 6440
"g6263" 7795 10818 7215 7083 10502 7461 10809 8089 10880 5053
"g6264" 141 224 570 236 417 301 471 517 85 271
"g6265" 352 566 814 1031 2355 1130 608 660 243 422
"g6266" 665 1462 1290 1487 821 217 140 1473 2165 114
"g6267" 7122 5347 7551 5995 10127 7284 7411 3921 12133 4377
"g6268" 16711 16438 27162 14376 23226 24912 24314 13641 28334 23234
"g6269" 3 39 8 41 118 13 28 2 7 21
"g6270" 608 522 2077 390 1172 843 684 200 700 443
"g6271" 8012 12211 10258 10677 14060 10737 13555 9706 14837 5796
"g6272" 315 78 245 19 589 81 117 378 355 142
"g6273" 18011 43435 43486 23718 30280 31295 38033 18788 25445 15658
"g6274" 306 521 428 235 401 449 426 160 526 162
"g6275" 0 48 112 4 34 7 110 29 1 6
"g6276" 76192 145988 111431 84954 131004 88044 130171 112897 116650 65942
"g6277" 2696 1626 3375 3190 3571 1333 332 1339 2584 1302
"g6278" 73 45 161 141 144 136 68 71 183 73
"g6279" 96 407 332 206 345 287 236 477 597 194
"g6280" 101 165 247 111 113 83 84 141 145 61
"g6281" 7356 12207 23898 4970 11163 10305 12921 7086 9312 4524
"g6282" 21 31 6 7 59 142 0 7 24 18
"g6283" 55 28 10 0 57 52 41 20 52 66
"g6284" 17 4 16 34 9 47 54 5 6 21
"g6285" 184607 179988 237437 157403 341809 222531 205106 91015 351566 182732
"g6286" 1802 2733 2106 4645 5501 15708 3326 992 9883 4381
"g6287" 27 30 46 27 42 39 38 32 35 24
"g6288" 577 1118 131 1737 7236 313 2686 1353 863 1935
"g6289" 5304 16357 6301 6817 13875 2992 2371 2708 8733 8156
"g6290" 16592 5703 20512 2220 27024 25764 7581 14058 14267 13912
"g6291" 26 23 51 7 47 27 31 18 17 16
"g6292" 27195 41849 37739 26838 31882 30012 25951 17937 36124 29129
"g6293" 6022 5158 4954 4661 11610 5998 5302 5161 8183 7397
"g6294" 4037 5419 5454 2678 3521 4249 5822 3828 4546 2508
"g6295" 4867 4562 4499 3807 9348 2161 7408 4634 3752 7156
"g6296" 5098 3073 5550 3759 9471 7681 5297 4893 13925 6763
"g6297" 7296 9462 22212 7939 23123 11838 13297 18870 17610 7961
"g6298" 129 340 225 167 291 16 234 33 302 97
"g6299" 380 544 828 475 897 1041 449 1056 1059 704
"g6300" 2871 3385 5022 3761 5114 3516 6080 4270 3980 2878
"g6301" 192 943 284 1495 952 2186 946 737 1793 1417
"g6302" 51760 126737 54971 74782 74663 54449 49203 60005 44813 34946
"g6303" 16 28 119 596 171 146 246 591 42 176
"g6304" 5688 7364 4826 5689 8727 13721 10974 7996 15818 3562
"g6305" 98 53 148 44 189 80 272 66 127 112
"g6306" 179 345 817 164 585 294 160 217 289 473
"g6307" 47 0 0 0 0 0 54 0 53 4
"g6308" 2537 2802 361 649 4509 2838 1839 1922 1794 996
"g6309" 23 5 37 29 120 64 139 59 8 51
"g6310" 45684 48043 59340 47937 62910 102554 74937 75667 115150 57282
"g6311" 1046 1458 2862 1581 1786 2752 2531 981 687 1444
"g6312" 504 193 258 270 295 610 279 107 443 281
"g6313" 7904 10153 20528 12354 15218 6350 12096 3623 7195 4719
"g6314" 4918 4752 4050 6393 11248 8177 4332 2943 7249 3698
"g6315" 3441 4759 12535 3395 4787 4617 6621 4599 5082 5055
"g6316" 36822 35229 34002 27929 41899 34769 38730 23867 30785 30717
"g6317" 185 392 428 185 155 194 224 126 508 276
"g6318" 10128 1779 5095 4709 4801 10789 3240 641 32014 4972
"g6319" 2633 6549 3943 5316 7323 2617 6288 4028 2620 5271
"g6320" 8456 9831 9588 4108 6663 5978 14354 4721 7635 4542
"g6321" 39 51 61 26 23 68 75 59 71 62
"g6322" 2269 1420 2237 1069 4128 2123 747 2106 5071 1536
"g6323" 4776 4067 5981 5185 8770 5764 3813 6609 7043 5053
"g6324" 3548 4990 7223 6565 5877 6874 6165 4027 11646 2423
"g6325" 19748 22130 20152 18128 35175 22728 21063 31221 24630 15214
"g6326" 31 33 17 34 44 19 100 26 40 14
"g6327" 29 389 821 597 39 52 489 122 115 457
"g6328" 573 733 696 402 793 1632 942 549 1406 392
"g6329" 78 345 428 734 239 122 27 296 557 49
"g6330" 2383 3428 2499 2799 2839 1845 2858 2683 300 1478
"g6331" 15 28 36 21 35 28 29 24 30 28
"g6332" 7358 5717 9134 7947 8722 6101 12857 4847 14254 3556
"g6333" 1853 3312 4179 2084 2198 1406 2464 1649 3715 2807
"g6334" 12 58 14 19 73 13 45 25 21 20
"g6335" 115 214 205 60 117 111 88 61 158 107
"g6336" 1448 2221 1778 1233 869 1585 1335 1456 2770 1128
"g6337" 7 40 25 16 84 33 102 31 48 20
"g6338" 40965 62531 72708 60258 72492 38692 37045 81123 34288 60638
"g6339" 937 1543 911 785 896 2909 1230 3295 1371 801
"g6340" 5 819 963 571 785 1763 987 196 823 968
"g6341" 284 431 457 400 648 324 583 274 410 306
"g6342" 280 21 3023 618 1646 109 208 1093 1 358
"g6343" 2731 3528 3838 4689 6198 4995 4150 3751 6092 4201
"g6344" 123 209 67 33 130 107 173 79 69 70
"g6345" 1139 458 309 106 346 404 756 173 422 72
"g6346" 4326 3715 4724 4200 4742 7896 3516 4233 6416 3494
"g6347" 4 13 13 12 51 24 22 2 65 31
"g6348" 30 30 14 24 34 45 19 37 58 28
"g6349" 8 6 118 124 144 204 251 6 127 54
"g6350" 16820 22541 32043 19737 45896 23933 28001 13274 22696 13948
"g6351" 2756 2909 3585 1668 2564 3695 2945 2962 3310 1836
"g6352" 17634 15338 13842 4782 19669 15095 16616 12136 17889 7837
