"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g6166" 127 465 690 58 88 508 28 325 40 63
"g6167" 41 96 74 96 114 178 298 141 831 11
"g6168" 18541 23209 29145 21917 18964 27439 26166 41221 36737 32628
"g6169" 5848 7923 8836 6571 4989 5342 5199 8268 9592 3568
"g6170" 2863 154 1250 631 683 776 36 1332 1066 1021
"g6171" 415 310 478 220 202 594 322 953 714 255
"g6172" 12137 7664 5829 7468 14458 15078 9966 7960 19323 5235
"g6173" 3455 10826 5373 6452 5750 7306 4625 8550 6769 6090
"g6174" 0 4 0 0 81 0 15 40 68 150
"g6175" 333 372 270 438 266 384 347 409 798 234
"g6176" 439 762 382 76 488 152 469 84 15 309
"g6177" 4599 2851 3169 3454 2115 2639 3563 5558 5469 3642
"g6178" 390 2284 1397 1800 1538 1160 392 95 1715 1187
"g6179" 2267 1315 1566 2167 1144 1597 1460 2167 2591 1301
"g6180" 953 3336 424 2462 310 196 726 484 79 339
"g6181" 47 26 49 33 16 49 24 90 219 11
"g6182" 3101 2824 3359 3909 2728 3555 2372 5801 3780 2135
"g6183" 14538 9789 7605 7051 7184 10007 7243 16282 16071 7182
"g6184" 1390 1537 733 1151 1255 1264 919 1890 1211 1310
"g6185" 68300 73106 64307 74290 64947 77928 61844 98884 108991 60047
"g6186" 34658 26231 34207 52964 33389 63953 51764 58462 74431 13255
"g6187" 2788 2301 32 219 326 794 477 2567 1629 37
"g6188" 189 535 409 65 104 181 230 357 388 109
"g6189" 2029 1958 1064 1428 625 1743 2702 3858 3387 2234
"g6190" 11622 6901 9305 11251 9058 10480 9164 10203 15321 8261
"g6191" 33 98 42 47 51 57 47 44 37 16
"g6192" 413 1338 1073 895 928 674 832 2423 2388 911
"g6193" 34 31 42 49 24 35 34 60 44 26
"g6194" 8074 3680 1884 1841 2221 116 836 4676 6138 1164
"g6195" 43552 32074 32229 40525 27377 33655 18142 36730 42947 15270
"g6196" 6694 5516 6628 6499 5162 6631 4104 8398 6817 3023
"g6197" 84 41 77 31 23 73 21 87 217 20
"g6198" 658 816 345 573 256 530 828 816 207 495
"g6199" 43862 37283 34873 36660 25306 32138 36800 42046 46722 23263
"g6200" 0 172 70 12 220 34 192 111 43 322
"g6201" 0 0 0 0 0 0 2 0 1 0
"g6202" 9269 7562 7577 5120 13168 5589 6105 10396 4499 4794
"g6203" 98 143 145 195 108 99 48 35 175 89
"g6204" 59592 63073 50723 52870 39769 48962 61068 52173 85147 28439
"g6205" 61 26 89 57 36 354 111 108 251 34
"g6206" 320 593 760 573 607 431 312 651 1394 610
"g6207" 2881 1848 1804 3692 2074 2542 1890 4181 3219 1051
"g6208" 3096 1833 495 780 1751 2322 939 1552 1340 1421
"g6209" 1558 1412 2072 2327 901 1088 1245 1845 1415 1050
"g6210" 12762 15853 15187 11807 12091 9749 10577 14892 18224 9912
"g6211" 12453 11651 9128 9794 7921 16919 4895 13110 10996 8536
"g6212" 1428 920 710 1343 520 714 496 1007 1493 614
"g6213" 2538 2098 2304 2633 1724 1887 1951 1946 4177 1129
"g6214" 13679 20044 14777 21039 12558 15159 27361 21537 31439 15374
"g6215" 112 111 73 152 158 103 169 177 114 52
"g6216" 1558 1076 815 970 508 1818 928 1493 2739 559
"g6217" 1814 1071 781 723 1515 612 366 1021 2250 596
"g6218" 181 185 143 355 113 117 258 237 264 174
"g6219" 128 107 112 169 79 82 87 157 173 121
"g6220" 533 291 402 205 282 497 316 452 583 309
"g6221" 125 148 48 43 321 92 67 60 271 73
"g6222" 640 727 497 1146 343 1262 1105 1361 677 348
"g6223" 1181 1209 1128 999 589 1201 1315 1846 1251 751
"g6224" 7558 2983 3868 6129 3751 2755 3407 3681 7193 1470
"g6225" 287 363 350 405 268 349 202 246 366 285
"g6226" 85438 50077 51359 198086 50068 73072 79277 96067 72272 69872
"g6227" 631 221 437 362 243 277 268 534 270 696
"g6228" 4 25 75 44 6 13 4 59 109 4
"g6229" 305 558 194 1197 527 649 293 1383 1263 404
"g6230" 14326 11976 23444 17680 19091 7057 8543 25442 27994 19275
"g6231" 342 503 387 294 239 287 473 402 314 289
"g6232" 104080 61041 76732 98904 88565 98715 60095 126038 96301 47914
"g6233" 68511 22469 45945 38980 20271 39107 14803 21254 19025 37926
"g6234" 10065 6645 5454 8601 6516 7289 5185 9260 10266 6527
"g6235" 67704 42871 22243 74932 78375 45928 54733 82911 36959 55085
"g6236" 123 101 29 20 0 21 32 24 1 0
"g6237" 1381 716 1007 1186 807 1368 711 1107 1081 905
"g6238" 20 34 363 257 41 30 63 420 73 64
"g6239" 95 62 144 90 64 164 101 155 164 87
"g6240" 388 104 414 522 59 145 140 392 319 127
"g6241" 1273 1394 223 517 118 211 172 1394 1346 114
"g6242" 812 761 963 859 930 611 511 1684 1097 392
"g6243" 87 168 143 93 133 124 286 89 640 50
"g6244" 27 20 80 23 23 49 48 115 132 6
"g6245" 4080 2075 6867 3261 1623 2737 3566 11920 1232 1534
"g6246" 1051 421 1337 697 1365 643 837 1339 1899 234
"g6247" 5564 2136 2010 2152 1569 2221 2057 1789 2150 2120
"g6248" 10905 12166 11505 9685 4625 8648 8208 9450 10100 5681
"g6249" 338 390 178 453 182 1365 589 98 509 97
"g6250" 5175 3793 3518 1902 1999 2187 1907 6704 5318 2884
"g6251" 122 22 13 201 101 11 55 6 58 92
"g6252" 3120 2798 2816 3275 2381 2089 1498 2661 2833 1664
"g6253" 6633 4911 4240 4929 4619 3319 5116 4628 5295 7710
"g6254" 0 0 0 0 26 10 120 0 22 3
"g6255" 191 1 3 43 49 89 111 34 98 9
"g6256" 132 48 92 194 65 120 67 200 120 27
"g6257" 2961 2180 2486 1050 1428 2570 1841 2576 2094 2108
"g6258" 9793 5923 9817 13772 10034 5426 7892 8127 12120 10406
"g6259" 23379 32412 42122 39789 12711 14127 38784 13436 8642 33095
"g6260" 10 11 16 19 13 20 10 20 17 14
"g6261" 2255 10829 4419 2970 2894 1779 3381 8303 5050 6250
"g6262" 436 214 604 307 72 432 472 541 457 242
"g6263" 601 788 1188 412 730 204 1092 703 275 327
"g6264" 8543 8370 7291 9977 5977 7808 7355 7639 10802 5680
"g6265" 31 14 6 7 0 30 41 5 118 23
"g6266" 5810 4667 3908 3931 4045 4430 3271 4712 5284 2461
"g6267" 131 963 481 590 71 19 0 740 7 0
"g6268" 27796 27241 26452 33128 25756 22993 28797 46460 49639 19989
"g6269" 51493 13317 11403 49213 39784 64142 22225 26531 52577 24420
"g6270" 10358 12612 19767 32641 14697 14203 16035 18301 7871 8495
"g6271" 370 173 231 123 161 131 277 181 391 80
"g6272" 5252 7419 4623 5108 4982 4930 4650 6429 9876 3809
"g6273" 434 653 512 812 658 411 589 685 2258 247
"g6274" 336 226 177 462 340 208 327 597 682 158
"g6275" 5204 4773 4070 5265 2748 3048 3695 5105 5338 3562
"g6276" 167 166 164 122 95 97 110 194 188 106
"g6277" 248 218 210 180 174 218 69 112 213 158
"g6278" 90523 59824 55211 44840 32702 75988 67710 68114 67917 45880
"g6279" 1650 128 1045 1727 163 21 4 356 316 74
"g6280" 1548 4307 846 2606 1451 2760 1480 1802 1185 590
"g6281" 1787 500 728 1751 892 1542 1001 1014 728 751
"g6282" 28 66 88 52 54 16 19 44 47 24
"g6283" 13791 10636 13373 14597 22165 14508 11605 9241 15209 7905
"g6284" 89 277 248 82 292 193 120 47 168 119
"g6285" 1650 275 520 611 600 636 480 1789 341 1258
"g6286" 1523 789 687 1511 857 1051 910 1034 1031 450
"g6287" 4369 4438 1316 1819 4066 2057 1789 1239 5324 965
"g6288" 20394 18088 17851 26205 11568 11981 14078 24702 25088 5185
"g6289" 172 226 207 441 204 341 334 534 174 115
"g6290" 24890 25811 18291 21994 18503 21643 13196 30245 24963 22613
"g6291" 191 102 176 102 123 41 237 80 54 66
"g6292" 13182 10751 21046 9364 4645 19139 16258 33631 16295 14316
"g6293" 5160 10876 2712 3605 2762 4129 2513 6390 2590 4743
"g6294" 2965 3760 8007 5019 3064 8024 4388 10423 7794 3343
"g6295" 0 2 0 566 228 5 3 71 0 1116
"g6296" 809 871 433 811 544 600 506 716 936 300
"g6297" 36 37 39 48 29 46 29 57 58 38
"g6298" 56 75 97 48 24 34 54 139 10 34
"g6299" 435 353 530 203 303 327 236 539 397 344
"g6300" 130473 144639 135570 88493 86191 121846 123808 170963 124250 61364
"g6301" 1712 2485 3167 2490 2248 1569 1697 3323 3215 2841
"g6302" 2190 1896 1920 2822 2110 1761 1359 1028 3943 1105
"g6303" 47031 75574 39194 38897 48916 29319 38785 116952 73729 56941
"g6304" 21888 16140 20594 26751 11726 11317 8271 19502 18338 6041
"g6305" 90 121 43 71 106 136 116 92 125 52
"g6306" 27 325 71 145 64 48 130 158 71 152
"g6307" 2691 3633 3427 3287 3703 3431 2850 4803 4431 1320
"g6308" 145020 89762 77468 76681 52557 91329 82372 127453 94538 43466
"g6309" 113 29 34 12 16 33 48 52 100 13
"g6310" 41 106 202 42 59 58 68 246 104 73
"g6311" 15 16 32 67 20 18 25 48 36 12
"g6312" 12253 26582 16371 27108 27373 23012 14540 48739 20421 18655
"g6313" 40 125 69 187 73 73 52 229 112 42
"g6314" 11672 14373 14449 13613 8908 9904 10050 12568 15940 9269
"g6315" 5097 1743 3235 2283 1094 6851 1108 3111 2517 5676
"g6316" 73 29 33 109 70 167 53 61 172 44
"g6317" 80 277 260 225 80 198 111 54 338 153
"g6318" 2184 574 621 546 2510 931 1644 2880 2576 222
"g6319" 8598 4479 4724 11308 5046 7545 7456 10127 8065 2853
"g6320" 24223 31017 24100 26233 17335 26477 28796 28829 32627 19516
"g6321" 713 1719 1056 1621 590 480 1062 914 2049 1432
"g6322" 23247 31332 30059 65582 32297 17477 37165 46634 69173 21075
"g6323" 97761 136279 140846 125732 81776 108255 94636 140355 121735 94103
"g6324" 13 16 35 15 9 74 48 32 43 16
"g6325" 5570 6162 2990 10008 7483 5417 2265 12513 9607 3953
"g6326" 2142 433 2181 2781 1558 1355 1549 2129 2095 290
"g6327" 732 1507 685 1563 498 159 142 2914 338 944
"g6328" 12669 7679 13042 9564 7670 7501 6054 20802 14659 8111
"g6329" 1425 1327 1167 1060 809 1216 1519 1605 2544 832
"g6330" 8164 4924 11482 13997 5442 3019 11279 4407 12471 2855
"g6331" 270 414 140 225 501 367 288 762 213 76
"g6332" 3972 1340 6608 1158 2902 4451 1142 4555 6185 782
"g6333" 1621 892 2307 3222 598 1420 1877 902 1194 547
"g6334" 6234 6200 3396 7642 4419 3077 3723 7300 6212 4310
"g6335" 782 428 482 384 416 388 760 1326 116 275
"g6336" 5969 6672 4540 5421 4952 6548 3608 9383 6121 3368
"g6337" 10955 8143 8708 5848 4596 6696 8033 11924 9991 4489
"g6338" 13457 4712 9290 3506 3913 4022 6636 4803 4996 6812
"g6339" 11509 9705 8700 10265 7038 7794 6764 11748 8086 6239
"g6340" 51 40 3 124 76 55 31 20 27 39
"g6341" 8881 6992 5526 5480 5738 4382 7231 6817 10140 7319
"g6342" 9614 8215 7860 8347 5368 10490 7143 10569 7951 5905
"g6343" 5 7 9 20 21 28 27 72 9 6
"g6344" 87407 69804 109204 79480 86306 109557 74975 80035 109976 54905
"g6345" 6696 8039 9113 5340 7180 11394 7892 11661 11470 7728
"g6346" 127 59 193 84 41 57 27 36 55 75
"g6347" 352 71 46 41 5 147 103 27 9 139
"g6348" 2259 1136 1200 1255 2052 792 1262 1856 2868 1314
"g6349" 75491 62438 111886 29559 131418 73444 31047 450602 88054 78931
"g6350" 1815 2550 2113 2279 2044 3247 2422 3380 3121 1438
"g6351" 43215 31208 37057 27571 23290 32412 34141 62533 53081 23401
"g6352" 155 151 148 69 65 118 35 457 54 43
"g6353" 456 221 234 370 372 123 232 448 772 232
"g6354" 1736 3417 1918 1349 1044 1139 2803 3855 1437 4189
"g6355" 17652 20532 15203 15551 8733 13560 12736 13179 31976 4811
"g6356" 11268 12339 23030 91950 12147 37292 74 43136 43676 4556
"g6357" 867 1091 1175 1201 434 1070 621 1488 706 752
"g6358" 47308 44443 54598 93698 51511 65018 37568 129074 106383 46024
"g6359" 941 2839 1139 1096 1684 665 579 518 589 783
"g6360" 22 48 126 141 8 299 175 187 118 182
"g6361" 8564 5541 9814 15767 7645 7001 6125 18485 10479 3813
"g6362" 52796 48368 50495 46690 29887 50446 36085 31167 62855 33396
"g6363" 456 710 571 54 1049 330 203 126 259 155
"g6364" 11017 11976 18 3620 543 1745 100 36 69 4551
"g6365" 47168 46831 25595 29193 31546 29058 36144 42428 35025 27619
"g6366" 27 30 12 16 14 17 25 35 24 12
"g6367" 67 122 193 62 170 60 80 199 141 38
"g6368" 71056 87040 82415 77012 21322 40434 67190 291245 97184 62987
"g6369" 1 83 3 15 38 0 154 22 15 38
"g6370" 3026 2095 1589 1729 1626 1827 3095 2475 2393 797
"g6371" 67 147 122 41 21 39 47 162 16 97
"g6372" 35 13 10 25 64 9 26 29 8 9
"g6373" 2279 1944 2298 8993 2902 2916 2231 5763 2856 804
"g6374" 463 379 713 390 334 571 307 634 435 306
"g6375" 571 380 616 990 254 546 581 848 953 439
"g6376" 1029 650 602 945 520 1038 501 1092 1025 686
"g6377" 25115 12169 14243 18454 5746 10465 12547 34627 23813 15751
"g6378" 2137 1894 1880 1774 1283 1191 1750 2111 2147 894
"g6379" 9402 13498 12555 14978 9376 7033 9857 9816 10062 8063
"g6380" 15931 9598 12891 10672 8167 17671 9319 14716 12154 9510
"g6381" 26261 24175 12703 23898 8477 17122 19224 40817 34384 11054
"g6382" 731 466 551 685 475 507 437 653 1023 204
"g6383" 2965 7061 3043 3203 214 683 1661 402 2389 1116
"g6384" 124 106 265 85 18 89 41 26 83 132
"g6385" 21672 14041 17958 15352 12312 14207 11027 21189 22236 14366
"g6386" 51 81 71 80 79 101 52 79 96 37
"g6387" 227 280 409 358 218 112 273 245 315 131
"g6388" 3376 5462 5539 2545 5514 5691 4522 2200 4634 3502
"g6389" 672 1234 654 1053 415 759 558 1104 1242 477
"g6390" 2340 2137 1254 1661 2578 1972 1056 714 3084 1452
"g6391" 3497 853 2062 560 2333 3147 3721 4636 1652 3556
"g6392" 2144 2389 2629 2514 1767 2506 2107 3186 2864 1477
"g6393" 77 81 32 27 47 67 52 82 54 13
"g6394" 13 19 10 20 8 10 20 15 10 12
"g6395" 487 558 292 449 401 493 570 1114 761 195
"g6396" 767 725 697 1010 312 683 452 641 860 506
"g6397" 39 32 97 196 79 14 57 13 21 10
"g6398" 356 138 43 92 62 143 84 284 188 105
"g6399" 8354 6144 5221 9627 7597 4826 5598 9299 8470 4945
"g6400" 2037 3546 2300 2766 2210 3208 1802 3230 778 2098
"g6401" 10807 3187 1475 6226 3103 11239 10484 6641 7928 2403
"g6402" 670 279 420 558 407 235 380 853 525 265
"g6403" 2696 5368 3679 3411 2858 4539 1932 6058 4279 1560
"g6404" 109 92 87 95 41 105 100 173 95 91
"g6405" 12730 9441 8595 10793 8041 10662 9381 12079 13398 7228
"g6406" 2544 462 2662 1639 963 1171 1924 2343 777 1498
"g6407" 47 53 49 103 98 52 56 177 77 59
"g6408" 101 109 281 234 165 118 101 276 272 156
"g6409" 10685 12538 10200 7786 7832 8002 10277 12778 11681 5861
"g6410" 164 486 204 72 342 259 245 389 343 150
"g6411" 1487 639 1573 1924 495 722 2032 1516 1063 615
"g6412" 649 440 319 562 611 717 593 572 930 509
"g6413" 59 60 16 46 11 10 24 34 50 37
"g6414" 4004 3017 1773 2420 1794 2321 1143 1946 3381 1016
"g6415" 7413 7540 6474 5362 4232 4280 4073 4857 9541 3814
"g6416" 419039 320590 217511 199511 132824 229931 163579 267289 210082 217207
"g6417" 812 192 203 254 159 724 1497 1282 1214 83
"g6418" 322 302 234 153 197 175 108 346 361 293
"g6419" 152 40 181 97 148 157 80 347 92 96
"g6420" 4192 5191 2881 3665 3501 3636 4096 5113 6320 3144
"g6421" 1326 1778 1079 1143 650 1315 800 1498 760 643
"g6422" 0 10 0 42 0 0 550 0 2710 655
"g6423" 470 430 214 259 214 306 328 404 382 258
"g6424" 14701 5042 3774 6232 4068 5267 7420 5594 10868 3205
"g6425" 3011 6119 5892 8598 4422 2803 3727 5058 8208 1333
"g6426" 5762 3853 2909 5434 3621 3460 2553 6363 3057 2656
"g6427" 228 43 24 107 42 183 279 35 83 7
"g6428" 52 52 52 62 33 47 41 68 77 48
"g6429" 5570 5991 5668 5415 2144 4745 3384 6808 7765 2210
"g6430" 327 169 491 125 83 71 689 694 286 229
"g6431" 348 1019 254 848 414 119 836 466 925 231
"g6432" 11553 6251 5757 5476 12441 5737 4839 7948 5906 5819
"g6433" 3474 4162 2987 4513 1652 4181 2562 4287 2272 1770
"g6434" 1942 2152 2407 2016 1523 1856 1149 2932 2743 1670
"g6435" 1200 498 1061 1167 567 610 842 1654 1646 932
"g6436" 8982 1880 2813 2393 2179 1784 4185 7616 829 1497
"g6437" 48 20 75 45 152 45 103 105 42 15
"g6438" 16018 16905 15184 12594 13053 12507 16986 19965 26339 5106
"g6439" 25069 35807 19532 21500 17944 19463 17238 33422 27652 14804
"g6440" 134 22 28 94 55 57 19 152 156 47
"g6441" 51 49 8 65 22 62 18 20 23 20
"g6442" 169 138 8 96 0 12 12 261 40 3
"g6443" 5921 5560 4964 6247 5403 5105 4662 6978 8982 2873
"g6444" 13033 14714 18363 16865 8448 14993 11590 13920 19719 7584
"g6445" 5629 5405 3398 8762 6200 7018 2342 11290 6996 2945
"g6446" 38423 42893 56298 55268 63887 32216 70585 61184 69881 61242
"g6447" 722 221 358 303 241 343 795 622 445 36
"g6448" 38 15 38 26 43 16 29 83 19 47
"g6449" 287 7 10 0 2 13 28 49 3 21
"g6450" 768 363 191 227 284 206 582 1158 253 460
"g6451" 9536 14379 10381 7095 7128 10753 7452 7928 11710 7320
"g6452" 149 115 58 64 203 61 184 87 121 167
"g6453" 1094 1083 942 1265 335 1389 486 1634 826 627
"g6454" 26 29 26 34 15 23 28 23 21 19
"g6455" 155717 150649 208040 140172 125524 121100 123159 189350 178100 89953
"g6456" 14536 4656 13730 8650 9811 16781 14409 6312 12674 4425
"g6457" 2750 3511 2763 2619 2486 2184 2871 5474 4122 1664
"g6458" 615 275 390 301 124 263 88 540 1324 503
"g6459" 4442 1472 5487 7734 4795 3379 6727 4749 2040 4545
"g6460" 6 23 67 13 31 26 17 108 28 14
"g6461" 9590 10240 6159 16968 6530 5837 8668 11049 17359 7360
"g6462" 5951 4167 2464 4931 4305 2163 2756 6235 4699 3923
"g6463" 78401 50862 22524 59421 49081 10621 18894 36888 17100 24932
"g6464" 2576 1141 2490 2538 1373 1432 1213 2790 4647 1153
"g6465" 1954 1934 1680 2579 729 1908 1936 3168 1243 1724
"g6466" 33974 67942 39054 56275 31261 26242 30766 49291 71627 19106
"g6467" 5989 1500 2504 957 2874 1122 1377 4538 2863 2384
"g6468" 8009 9374 7620 11239 7406 7921 7681 11301 10274 7982
"g6469" 0 202 1 35408 4 32010 3971 0 48920 34272
"g6470" 13 1 30 1 49 74 100 0 12 14
"g6471" 26051 21631 16703 20574 14105 21282 27850 28820 30765 18109
"g6472" 968 1058 607 903 364 972 611 679 778 447
"g6473" 683 1347 1379 923 582 779 547 469 371 593
"g6474" 354 202 206 980 257 238 190 298 644 815
"g6475" 50629 48291 46021 48506 39850 68888 38033 65526 57011 33090
"g6476" 2856 1182 2307 1730 3217 3127 2164 4137 1846 2672
"g6477" 2405 1144 1918 3766 1662 1137 2387 1547 701 2547
"g6478" 4913 5765 512 1774 926 2084 1920 4058 2773 2702
"g6479" 47 26 114 81 95 202 81 115 152 110
"g6480" 1230 927 631 256 490 481 453 1068 430 460
"g6481" 9199 9368 8775 9383 6768 8603 9339 12598 10657 6512
"g6482" 2403 3521 3551 4162 3287 5011 2181 6024 2541 533
"g6483" 19777 40488 32694 22845 26975 32563 21830 23942 46483 11035
"g6484" 12546 26465 12244 14823 13677 17252 5829 17723 17465 10412
"g6485" 2215 5431 3570 2595 3367 5814 6975 5699 7047 3464
"g6486" 439 600 359 418 445 390 326 349 401 243
"g6487" 13322 9763 16587 11606 17338 14084 17560 20489 21390 8066
"g6488" 555 493 217 361 914 521 617 915 1284 634
"g6489" 10542 11703 14362 9176 8328 6318 10562 9564 8751 5044
"g6490" 18 62 83 76 33 132 48 123 73 79
"g6491" 178 55 397 92 8 119 384 233 176 147
"g6492" 1962 2550 1318 2254 620 1553 2314 1655 1367 978
"g6493" 117 93 73 80 24 65 51 154 110 23
"g6494" 47 38 30 79 24 74 13 24 122 7
"g6495" 6913 11211 6597 8024 7603 7879 6869 7987 13727 6786
"g6496" 22 47 70 36 30 40 29 34 13 25
"g6497" 3 17 8 40 17 17 4 103 68 0
"g6498" 6064 5408 5963 4966 5478 7410 4689 11102 10450 2506
"g6499" 39 2 53 33 30 54 241 32 1 399
"g6500" 1647 1376 936 2527 1159 1269 1084 2188 2416 1169
"g6501" 25684 19632 14249 29130 20482 40206 17361 26630 22538 9086
"g6502" 9577 7378 11357 8935 5792 8962 7746 11671 9911 7514
"g6503" 289 138 390 334 164 444 284 402 243 86
"g6504" 0 0 2 22 0 16 544 2 16 452
"g6505" 3925 3283 1358 3538 3052 1259 3046 4647 3728 4531
"g6506" 43 0 0 462 67 6 27 276 80 9
"g6507" 708 539 506 600 425 291 372 559 723 274
"g6508" 113 109 98 154 109 133 91 196 200 89
"g6509" 197 154 63 185 104 128 217 223 88 61
"g6510" 2118 2879 3589 2187 2131 2999 2703 3154 2292 2941
"g6511" 385 1181 634 1054 363 928 1400 270 321 148
"g6512" 4054 3792 5658 4121 5900 5394 3889 4894 5724 3576
"g6513" 9698 7223 5323 4768 4981 8216 4237 8681 5673 4192
"g6514" 594 400 353 365 265 314 231 686 568 230
"g6515" 282 646 258 287 223 314 157 1156 53 382
"g6516" 18872 10043 14846 15205 30248 11463 20644 11089 17846 4522
"g6517" 630 488 802 1120 514 757 243 1486 914 664
"g6518" 36457 25094 31367 30813 29105 22363 23293 39826 38346 15219
"g6519" 12162 11096 10650 11569 12793 14113 13898 12444 12708 6388
"g6520" 24814 32546 30635 25561 24737 23106 20394 42306 32950 14092
"g6521" 836 938 394 1118 681 686 606 972 1434 870
"g6522" 558 1179 859 700 487 934 791 225 1350 1064
"g6523" 15 12 14 63 4 29 8 29 11 6
"g6524" 7049 3241 7126 7374 4661 3843 3032 9159 9498 5752
"g6525" 57 149 118 73 171 45 93 125 58 176
"g6526" 1271 1739 1647 1992 772 954 1452 1440 1590 1115
"g6527" 17015 8477 11676 13267 8280 10009 15007 16917 16202 5912
"g6528" 869 494 437 480 451 129 539 321 615 344
"g6529" 2089 619 978 1150 823 1096 614 1972 4362 839
"g6530" 1021 1147 1010 1285 1137 994 1123 1589 1298 615
"g6531" 466 219 169 684 212 244 180 574 669 437
"g6532" 2660 947 1398 1801 2008 630 569 2293 601 139
"g6533" 51 42 36 44 33 38 40 43 52 28
"g6534" 7129 6146 7077 6331 5246 4945 4648 5138 7421 4748
"g6535" 322 215 78 238 206 295 201 313 442 169
"g6536" 5210 8454 14200 16352 9461 4074 2358 7007 12220 7515
"g6537" 1507 500 691 1946 956 612 724 1248 856 821
"g6538" 99 126 232 235 119 86 86 198 172 58
"g6539" 2621 537 1395 2791 1240 1194 1929 2251 3907 1493
"g6540" 209 1353 616 1740 294 1096 1791 171 576 85
"g6541" 57 20 124 51 64 60 28 45 48 36
"g6542" 49236 40298 37839 39213 32990 41178 45138 51362 53752 22306
"g6543" 31207 27574 32701 34896 29790 30516 14577 29271 10082 8903
"g6544" 897 2501 1562 1372 1930 1598 1496 1553 1956 955
"g6545" 171 322 311 319 212 293 245 397 211 191
"g6546" 82 326 202 187 192 184 284 219 581 147
"g6547" 265 190 77 191 139 80 171 237 180 229
"g6548" 5388 3849 4487 2886 3017 4565 2412 4961 9474 2674
"g6549" 8 329 1262 1000 95 76 2693 471 2296 340
"g6550" 833 1710 1236 1698 881 1820 1282 2964 2295 599
"g6551" 116 171 272 269 124 122 65 38 50 169
"g6552" 609 653 1326 609 539 460 1078 592 308 482
"g6553" 2715 2111 3961 3793 2697 5019 1653 1830 1932 1119
"g6554" 14082 5936 4137 9669 4632 4220 3908 6111 13293 5552
"g6555" 8349 8456 6467 8799 5449 5605 7694 17097 16562 5158
"g6556" 2742 1609 1228 1513 1788 1393 440 1593 3161 980
"g6557" 5850 7385 3379 5541 2332 4037 3418 7494 3273 2862
"g6558" 22 11 0 32 72 2 11 1 0 2
"g6559" 6286 4582 5048 2894 3319 3181 3728 3100 4722 2406
"g6560" 612 401 333 244 217 345 296 401 533 313
"g6561" 9876 7942 7773 8280 7294 7021 10889 17151 21103 7726
"g6562" 405 2565 1118 647 1019 458 562 2581 515 174
"g6563" 2100 1530 899 1502 1211 1446 1604 2013 2099 1100
"g6564" 40722 40608 37967 48548 32494 36790 24875 37644 62548 28796
"g6565" 22 44 70 40 88 70 101 65 59 75
"g6566" 94 0 15 14 17 73 103 212 40 93
"g6567" 17458 4717 10047 10890 10836 6597 8705 8458 10681 9722
"g6568" 2296 4553 714 4965 798 3293 3451 3017 4339 832
"g6569" 315 312 134 434 255 203 310 293 803 168
"g6570" 23 122 45 74 189 80 95 80 51 66
"g6571" 20523 13974 29563 17030 15810 17170 23434 31859 39467 19540
"g6572" 6907 9293 7673 6501 8552 4954 4448 6760 8978 4308
"g6573" 966 2579 1911 272 879 1204 771 198 2667 830
"g6574" 590 555 494 583 387 581 527 714 1098 398
"g6575" 974 1727 1229 758 497 1759 236 588 234 499
"g6576" 285 151 589 130 305 68 16 84 112 269
"g6577" 21285 20754 6053 16520 8623 11443 7179 11718 23302 9369
"g6578" 21 3 4 38 35 54 19 4 20 14
"g6579" 1122 362 576 550 247 350 313 477 737 862
"g6580" 2035 1296 2582 1572 1273 3304 1898 1411 1707 1512
"g6581" 26 14 34 23 10 14 22 18 14 16
"g6582" 21790 5655 28803 15071 6817 16163 12626 4998 16060 3997
"g6583" 21 76 18 80 78 42 17 67 17 49
"g6584" 6666 7079 6976 8138 4375 5803 5114 8449 6072 4466
"g6585" 1416 484 754 729 748 1355 413 910 859 606
"g6586" 438 183 1022 49 519 829 90 824 1046 467
"g6587" 0 141 0 3 239 87 1 58 2 329
"g6588" 44765 42025 22859 21364 17969 41556 17523 37266 48023 21479
"g6589" 121 97 88 95 143 105 92 95 60 39
"g6590" 158 326 246 202 143 163 324 656 329 188
"g6591" 72 107 56 63 31 58 63 86 101 52
"g6592" 3979 5720 4160 6892 6164 3616 7251 5593 4664 3340
"g6593" 2709 1504 133 2118 1159 778 176 63 664 1866
"g6594" 5095 2463 299 94 2357 1414 1287 286 6291 1351
"g6595" 10809 8727 16002 12545 8926 10023 6315 10863 9212 8811
"g6596" 1109 504 2243 1006 1527 3289 1431 3164 1807 1614
"g6597" 386 64 681 122 309 249 413 294 448 51
"g6598" 7516 929 2580 4766 3037 1339 2414 2324 1533 2293
"g6599" 6616 13526 9447 10153 9796 9192 18971 8645 15200 4927
"g6600" 3722 3680 3454 6951 2794 5364 3001 3816 2430 6938
"g6601" 788 860 1637 1406 506 702 1646 2712 2641 380
"g6602" 1528 2218 952 1531 901 1147 1158 1240 3532 1447
"g6603" 236 247 15 89 34 85 58 177 112 31
"g6604" 354 572 489 594 290 442 328 680 676 449
"g6605" 74 131 108 161 54 112 93 204 70 148
"g6606" 3877 3324 3255 3526 1584 3113 2992 4527 5627 1740
"g6607" 72 14 12 36 39 2 13 37 22 9
"g6608" 399 327 182 335 345 432 280 456 434 223
"g6609" 14719 12203 13538 16432 8025 11659 10154 18472 16694 6537
"g6610" 36 61 27 54 49 32 47 60 41 49
"g6611" 919 1063 588 895 899 370 849 966 827 518
